time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,DF_wind_gusts_10m_max,DF_wind_speed_10m_max,DF_daylight_duration,DF_sunshine_duration,DF_cloud_cover_max,DF_cloud_cover_min,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,CF_cloud_cover_high,CF_cloud_cover,CF_wind_speed_10m,CF_wind_gusts_10m,CF_cloud_cover_mid,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,STF_cloud_cover_high,STF_cloud_cover,STF_wind_speed_10m,STF_wind_gusts_10m,STF_cloud_cover_mid,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-05-14 17:03:53.046158,134,39306.953842,17.064722222222223,25,15,85,1,-1.0,-3.200000000000003,1.0,-9.299999999999997,-5.099999999999994,-2.200000000000003,2.0,-12.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-4.200000000000003,1.0,-4.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-4.100000000000001,0.8999999999999986,-6.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-11.41917525773196,-15,1141,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,1156,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,2463,4.874242685611967,51.699469676536964,0.9285714285714286,15.714285714285714,40.285714285714285,-9,6478,4.778021880188244,29.760935160857187,0.6984126984126984,10.761904761904763,18.88888888888889,-2,11414,4.962206563203875,32.4812846064384,0.6785714285714286,9.25,22.952380952380953,-9
2025-05-14 17:03:53.046158,134,39306.953842,17.064722222222223,200,16,84,1,-1.0,-3.200000000000003,1.0,-9.299999999999997,-5.099999999999994,-2.200000000000003,2.0,-12.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-4.200000000000003,1.0,-4.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-4.100000000000001,0.8999999999999986,-6.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-12.478341968911916,-16,1141,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,1156,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,2463,4.874242685611967,51.699469676536964,0.9285714285714286,15.714285714285714,40.285714285714285,-9,6478,4.778021880188244,29.760935160857187,0.6984126984126984,10.761904761904763,18.88888888888889,-2,11414,4.962206563203875,32.4812846064384,0.6785714285714286,9.25,22.952380952380953,-9
2025-05-14 17:03:53.046158,134,39306.953842,17.064722222222223,50,14,86,1,-1.0,-3.200000000000003,1.0,-9.299999999999997,-5.099999999999994,-2.200000000000003,2.0,-12.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-4.200000000000003,1.0,-4.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-4.100000000000001,0.8999999999999986,-6.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-11.017945945945947,-14,1141,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,1156,2.701851217221259,78.05574930778643,1.0,15.6,65.2,-1,2463,4.874242685611967,51.699469676536964,0.9285714285714286,15.714285714285714,40.285714285714285,-9,6478,4.778021880188244,29.760935160857187,0.6984126984126984,10.761904761904763,18.88888888888889,-2,11414,4.962206563203875,32.4812846064384,0.6785714285714286,9.25,22.952380952380953,-9
2025-05-14 17:04:09.840222,134,39290.159778,17.069166666666668,12,22,78,1,-1.0,-3.200000000000003,1.0,-9.299999999999997,-5.099999999999994,-2.200000000000003,2.0,-12.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-4.200000000000003,1.0,-4.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-4.100000000000001,0.8999999999999986,-6.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-19.138360655737706,-22,1149,3.4351128074635335,75.91969441455886,1.0,17.4,67.4,-2,1168,3.559026084010437,73.11543384721632,1.0,16.666666666666668,56.333333333333336,-9,2475,4.96943035923013,50.351337051335015,0.9333333333333333,16.133333333333333,38.4,-17,6371,4.943730999000268,29.536347664078804,0.703125,10.9375,18.78125,-10,11426,5.12277826407284,32.309211597648506,0.6823529411764706,9.4,22.823529411764707,-17
2025-05-14 17:04:27.762446,134,39272.237554,17.074166666666667,12,22,78,1,-1.0,-3.200000000000003,1.0,-9.299999999999997,-5.099999999999994,-2.200000000000003,2.0,-12.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-4.200000000000003,1.0,-4.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-4.100000000000001,0.8999999999999986,-6.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-19.188691650230112,-22,1036,3.6009258068817065,71.5721081613967,1.0,18.166666666666668,58.166666666666664,-2,1180,3.8234863173611093,68.81618026791858,1.0,17.428571428571427,50.0,-9,2469,5.019960159204453,49.08971379016179,0.9375,16.5,36.75,-17,6383,5.093264783402308,29.316754857668258,0.7076923076923077,11.107692307692307,18.676923076923078,-10,11438,5.270689154056302,32.139793830533826,0.686046511627907,9.546511627906977,22.697674418604652,-17
2025-05-14 17:04:29.632122,134,39270.367878,17.07472222222222,36,6,94,0,-5.0,0.7999999999999972,1.0,-5.299999999999997,-5.099999999999994,1.7999999999999972,2.0,-8.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-0.20000000000000284,1.0,-0.8999999999999986,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-0.10000000000000142,0.8999999999999986,-2.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,63.80683585937153,-94,1072,11.582828012273374,36.108038941355936,0.19047619047619047,17.80952380952381,31.761904761904763,32,1216,11.087967349474832,32.678743624874635,0.2222222222222222,19.40740740740741,29.14814814814815,34,2460,10.491611556070794,45.137278529431505,0.30434782608695654,21.717391304347824,34.21739130434783,21,6419,13.275970047020763,48.48704295585505,0.33146067415730335,35.49438202247191,21.43820224719101,28,11474,17.18699632727839,44.143281666293234,0.46048109965635736,45.553264604811,21.86254295532646,39
2025-05-14 17:04:40.328132,134,39259.671868,17.07777777777778,7,3,97,1,1.0,-5.200000000000003,1.0,-11.299999999999997,-5.099999999999994,-4.200000000000003,2.0,-14.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-6.200000000000003,1.0,-6.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-6.100000000000001,0.8999999999999986,-8.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,0.5207667731629395,-3,1229,1.0,53.693575034635195,1.0,4.0,69.0,-1,1408,1.0,53.693575034635195,1.0,4.0,69.0,-1,2667,1.0,53.693575034635195,1.0,4.0,69.0,-1,6626,1.0,53.693575034635195,1.0,4.0,69.0,-1,11490,1.0,53.693575034635195,1.0,4.0,69.0,-1
2025-05-14 17:04:40.328132,134,39259.671868,17.07777777777778,100,5,95,1,1.0,-5.200000000000003,1.0,-11.299999999999997,-5.099999999999994,-4.200000000000003,2.0,-14.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-6.200000000000003,1.0,-6.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-6.100000000000001,0.8999999999999986,-8.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-1.4673202614379086,-5,1229,1.0,53.693575034635195,1.0,4.0,69.0,-1,1408,1.0,53.693575034635195,1.0,4.0,69.0,-1,2667,1.0,53.693575034635195,1.0,4.0,69.0,-1,6626,1.0,53.693575034635195,1.0,4.0,69.0,-1,11490,1.0,53.693575034635195,1.0,4.0,69.0,-1
2025-05-14 17:04:40.328132,134,39259.671868,17.07777777777778,100,4,96,1,1.0,-5.200000000000003,1.0,-11.299999999999997,-5.099999999999994,-4.200000000000003,2.0,-14.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-6.200000000000003,1.0,-6.899999999999999,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-6.100000000000001,0.8999999999999986,-8.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-1.179611650485437,-4,1229,1.0,53.693575034635195,1.0,4.0,69.0,-1,1408,1.0,53.693575034635195,1.0,4.0,69.0,-1,2667,1.0,53.693575034635195,1.0,4.0,69.0,-1,6626,1.0,53.693575034635195,1.0,4.0,69.0,-1,11490,1.0,53.693575034635195,1.0,4.0,69.0,-1
2025-05-14 17:04:56.229037,134,39243.770963,17.08222222222222,13,73,27,1,-3.0,-1.2000000000000028,1.0,-7.299999999999997,-5.099999999999994,-0.20000000000000284,2.0,-10.200000000000003,-8.0,0.0,0.0,11.1,12.0,11.1,89,43.6,20.5,51978.97,0.0,100,100,-2.200000000000003,1.0,-2.8999999999999986,1.6999999999999957,73,0.0,0.0,0.0,0.0,0,100,13.6,41.0,11,-2.1000000000000014,0.8999999999999986,-4.5,3.299999999999997,44,0.2,0.2,0.0,0.0,0,100,18.4,43.6,0,-50.216018582243635,-73,1197,2.966479394838265,4.711687595755898,1.0,69.4,4.8,-1,1421,6.815831244650615,9.077444574328174,1.0,65.7,9.2,-25,2680,12.481784707923364,8.027855544693406,0.4,54.577777777777776,6.911111111111111,-33,6637,14.13544464676477,19.599176390152245,0.5923566878980892,51.05732484076433,8.9171974522293,-47,11503,14.552682336209305,26.608420957720547,0.47586206896551725,43.237931034482756,10.924137931034483,-21
