time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-12-02 10:08:55.415795,bbeddaf0-5b58-4d07-a400-0c5bc3ba61cf,KXHIGHNY-24DEC03-T44,136204.584,5,5.0,45.5,11,89,1,41.0,-4.5,-12.1,-13.5,-17.8,-14.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,0.0,-4.5,2.0,0.0,0.0,0,0,0,0,0,11,-26.377,-10.0,-11,0
2024-12-02 10:08:55.415795,8153227a-28c1-48c2-b596-4f84c6d8baaa,KXHIGHNY-24DEC03-T44,136204.584,16,5.0,45.5,21,79,1,41.0,-4.5,-12.1,-13.5,-17.8,-14.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,0.0,-4.5,2.0,0.0,0.0,0,0,0,0,0,21,-63.935,-20.0,-21,0
2024-12-02 10:10:00.576133,15408b0a-c4a6-47b0-b366-d17f79409e3e,KXHIGHNY-24DEC03-B41.5,136139.424,6,1.0,42.683,50,50,1,41.0,-0.5,-8.1,-9.5,-13.8,-10.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,1.183,-1.683,2.0,0.0,0.0,0,0,0,50,0,21,-259.536,49.0,50,1
2024-12-02 10:12:03.726200,c31788e9-fad8-49b5-9101-dc75e6ced4bc,KXHIGHNY-24DEC03-T44,136016.274,9,5.0,42.643,20,80,1,41.0,-4.5,-12.1,-13.5,-17.8,-14.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-2.857,-1.643,2.0,0.0,0.0,0,0,0,50,0,20,-255.516,-19.0,-20,0
2024-12-02 10:12:29.728327,6b70e90c-debf-4b03-992a-a03ef2fad2ad,KXHIGHNY-24DEC03-B43.5,135990.272,6,3.0,42.826,19,81,1,41.0,-2.5,-10.1,-11.5,-15.8,-12.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-0.674,-1.826,2.0,0.0,0.0,0,0,0,50,19,20,-311.46,-18.0,-19,0
2024-12-02 10:13:46.041419,011a752b-f27e-44a3-8b76-72927ce04db7,KXHIGHNY-24DEC03-B43.5,135913.959,94,3.0,42.862,24,76,0,41.0,-2.5,-10.1,-11.5,-15.8,-12.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-0.638,-1.862,2.0,0.0,0.0,0,0,0,50,24,20,-331.789,23.0,24,0
2024-12-02 10:17:07.384662,3cc4a2b6-3f4d-4b4f-9af4-5d534149c3d3,KXHIGHNY-24DEC03-T44,135712.615,12,5.0,42.237,2,98,0,41.0,-4.5,-12.1,-13.5,-17.8,-14.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-3.263,-1.237,2.0,0.0,0.0,0,0,0,50,24,2,-273.261,1.0,2,0
2024-12-02 10:17:14.202473,acb63f2d-1850-49ea-bb98-8de216af27dc,KXHIGHNY-24DEC03-B41.5,135705.798,15,1.0,42.257,48,52,0,41.0,-0.5,-8.1,-9.5,-13.8,-10.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,0.757,-1.257,2.0,0.0,0.0,0,0,0,48,24,2,-263.477,-51.0,-52,1
2024-12-02 10:17:15.074730,e0854328-f72c-42e2-ab98-11ba9a4bed75,KXHIGHNY-24DEC03-B43.5,135704.925,8,3.0,42.24,23,77,0,41.0,-2.5,-10.1,-11.5,-15.8,-12.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-1.26,-1.24,2.0,0.0,0.0,0,0,0,48,23,2,-259.32,22.0,23,0
2024-12-02 10:17:29.440066,1600ad67-d624-43be-9bc5-ed4fbb26da47,KXHIGHNY-24DEC03-B39.5,135690.56,100,-1.0,41.605,22,78,1,41.0,1.5,-6.1,-7.5,-11.8,-8.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,2.105,-0.605,2.0,0.0,0.0,0,0,22,48,23,2,-327.323,-21.0,-22,0
2024-12-02 10:18:52.284851,92f1a442-38e1-4c7c-b253-43f0638945b7,KXHIGHNY-24DEC03-B39.5,135607.715,2,-1.0,41.583,23,77,1,41.0,1.5,-6.1,-7.5,-11.8,-8.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,2.083,-0.583,2.0,0.0,0.0,0,0,23,48,23,2,-331.437,-22.0,-23,0
2024-12-02 10:20:44.450353,94e056f3-8389-4273-8234-3c0533e8906a,KXHIGHNY-24DEC03-B41.5,135495.55,18,1.0,41.579,53,47,1,41.0,-0.5,-8.1,-9.5,-13.8,-10.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,0.079,-0.579,2.0,0.0,0.0,0,0,23,53,23,2,-356.044,46.0,47,1
2024-12-02 10:23:04.255050,669c0b00-89c8-48b0-8698-b36f6041db22,KXHIGHNY-24DEC03-T44,135355.745,9,5.0,41.579,2,98,0,41.0,-4.5,-12.1,-13.5,-17.8,-14.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,-3.921,-0.579,2.0,0.0,0.0,0,0,23,53,23,2,-356.044,1.0,2,0
2024-12-02 10:50:07.352411,18fcaf76-aa27-412e-8b4b-c04fec9e04dc,KXHIGHNY-24DEC03-B41.5,133732.648,12,1.0,41.584,47,53,0,41.0,-0.5,-8.1,-9.5,-13.8,-10.1,9.6,38.2,20.5,100,0,24490.51,19.4,12.1,0,0,0.084,-0.584,2.0,0.0,0.0,0,0,23,47,23,2,-326.576,-52.0,-53,1
2024-12-02 11:09:16.955179,e9cee851-de47-41b1-8d75-4066de355885,KXHIGHNY-24DEC03-B39.5,132583.045,100,-1.0,41.562,24,76,1,41.0,1.5,-6.1,-7.5,-11.8,-5.6,7.1,38.2,20.5,100,0,24490.51,20.2,16.3,2,0,2.062,-0.562,2.0,0.0,0.0,0,0,24,47,23,2,-330.733,-23.0,-24,0
