time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-10-17 10:23:39.139201,97e49bfa-49aa-4874-a4f5-5dbf532f16bb,HIGHNY-24OCT18-T68,135320.861,35,5.0,69.5,15,85,1,67.3,-2.2,-19.4,-9.9,-33.8,-19.5,17.3,33.8,19.5,0,0,36151.04,22.7,12.3,0,0,0.0,-2.2,0.0,0.0,0.0,0,0,0,0,0,15,-40.621,-14.0,-15,0
2024-10-17 10:24:18.402835,beb3e0a7-24b6-477c-bd7d-bee3aed74460,HIGHNY-24OCT18-T61,135281.597,50,-5.0,68.875,1,99,0,67.3,7.8,-9.4,0.1,-23.8,-9.5,17.3,33.8,19.5,0,0,36151.04,22.7,12.3,0,0,9.375,-1.575,0.0,0.0,0.0,1,0,0,0,0,15,-40.621,0.0,1,0
2024-10-17 10:25:53.891791,46df1d4b-8588-49a4-acb3-07503681d50a,HIGHNY-24OCT18-T68,135186.108,30,5.0,68.875,15,85,1,67.3,-2.2,-19.4,-9.9,-33.8,-19.5,17.3,33.8,19.5,0,0,36151.04,22.7,12.3,0,0,-0.625,-1.575,0.0,0.0,0.0,1,0,0,0,0,15,-40.621,-14.0,-15,0
2024-10-17 11:04:45.078567,250c4408-a935-4c2c-8797-1260f4d0f181,HIGHNY-24OCT18-B65.5,132854.921,60,1.0,66.464,40,60,0,67.3,1.8,-15.4,-5.9,-29.8,-12.5,14.3,33.8,19.5,0,0,36151.04,19.4,14.7,1,0,0.964,0.836,0.0,0.0,0.0,1,0,0,40,0,15,-188.176,-57.0,-60,1
2024-10-17 11:04:57.552624,88d79796-bf43-4e52-89d8-ea7a8b636062,HIGHNY-24OCT18-B65.5,132842.447,60,1.0,66.464,40,60,0,67.3,1.8,-15.4,-5.9,-29.8,-12.5,14.3,33.8,19.5,0,0,36151.04,19.4,14.7,1,0,0.964,0.836,0.0,0.0,0.0,1,0,0,40,0,15,-188.176,-58.429,-60,1
2024-10-17 13:32:45.963017,209fbfc3-ed34-49b0-9a41-91a3c237b268,HIGHNY-24OCT18-B65.5,123974.037,45,1.0,66.261,55,45,1,67.3,1.8,-15.4,-5.9,-29.8,-7.4,9.2,33.8,19.5,0,0,36151.04,19.4,16.1,4,0,0.761,1.039,0.0,0.0,0.0,1,0,0,55,0,15,-261.024,43.135,45,1
2024-10-17 14:26:26.478900,70fbe71e-581e-4b8a-8687-23798cc02645,HIGHNY-24OCT18-B63.5,120753.521,15,-1.0,66.013,7,93,0,67.3,3.8,-13.4,-3.9,-27.8,-4.1,7.9,33.8,19.5,0,0,36151.04,23.0,15.3,0,0,2.513,1.287,0.0,0.0,0.0,1,0,7,55,0,15,-274.645,4.0,7,0
2024-10-17 14:28:04.486199,2d4b5fda-57ac-45d7-ba61-3bc4cebf0ff3,HIGHNY-24OCT18-B67.5,120655.514,45,3.0,66.473,35,65,1,67.3,-0.2,-17.4,-7.9,-31.8,-8.1,7.9,33.8,19.5,0,0,36151.04,23.0,15.3,0,0,-1.027,0.827,0.0,0.0,0.0,1,0,7,55,35,15,-399.083,-34.0,-35,0
2024-10-17 14:39:29.927793,3b8a7f6b-02da-4e98-81ed-8df5d6dd7610,HIGHNY-24OCT18-B65.5,119970.072,5,1.0,66.538,48,52,0,67.3,1.8,-15.4,-5.9,-29.8,-6.1,7.9,33.8,19.5,0,0,36151.04,23.0,15.3,0,0,1.038,0.762,0.0,0.0,0.0,1,0,7,48,35,15,-364.497,-50.19,-52,1
2024-10-17 16:46:23.429687,cf30eb57-3d4a-4faa-945e-904e4c35024c,HIGHNY-24OCT18-B63.5,112356.57,77,-1.0,66.626,4,96,0,67.3,3.8,-13.4,-3.9,-27.8,-4.8,8.6,33.8,19.5,0,0,36151.04,24.8,19.1,52,52,3.126,0.674,0.0,0.0,0.0,1,0,4,48,35,15,-356.421,1.943,4,0
