time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-09-29 10:27:55.933790,eeb7343c-2526-4158-995f-b496567b35c5,HIGHNY-24SEP30-B69.5,135064.066,5,-3.0,69.5,5,95,0,71.6,2.1,-6.7,-8.1,10.2,23.0,16.8,100,3,22413.06,28.8,7.9,100,0,0.0,2.1,0.0,0.0,0.0,0,5,0,0,0,0,-8.047,4.0,5,0
2024-09-29 11:00:16.416873,a6ad2872-5c1f-4a49-b057-0196695942ed,HIGHNY-24SEP30-B71.5,133123.583,30,-1.0,71.296,44,56,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.204,0.304,0.0,0.0,0.1,0,5,44,0,0,0,-174.552,53.794,56,1
2024-09-29 11:00:16.416873,69ec07a9-b71b-4129-8788-98458b1d7b4e,HIGHNY-24SEP30-B71.5,133123.583,150,-1.0,71.304,46,54,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.196,0.296,0.0,0.0,0.1,0,5,46,0,0,0,-184.165,51.995,54,1
2024-09-29 11:00:16.416873,57fd7ab4-5796-47a1-b4bd-bdd1a90a89ac,HIGHNY-24SEP30-B71.5,133123.583,137,-1.0,71.315,49,51,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.185,0.285,0.0,0.0,0.1,0,5,49,0,0,0,-198.746,48.942,51,1
2024-09-29 11:00:16.416873,375c7a30-3546-4015-b794-ea7a27b747f2,HIGHNY-24SEP30-B71.5,133123.583,22,-1.0,71.311,48,52,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.189,0.289,0.0,0.0,0.1,0,5,48,0,0,0,-193.865,49.0,52,1
2024-09-29 11:00:46.612420,c0311df1-fa9a-4baa-9014-42882a496474,HIGHNY-24SEP30-B71.5,133093.388,30,-1.0,71.296,44,56,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.204,0.304,0.0,0.0,0.1,0,5,44,0,0,0,-174.552,53.641,56,1
2024-09-29 11:00:46.612420,a1dcbff3-4cb8-4c2a-9064-d56b2e84d4f6,HIGHNY-24SEP30-B71.5,133093.388,150,-1.0,71.315,49,51,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.185,0.285,0.0,0.0,0.1,0,5,49,0,0,0,-198.746,48.636,51,1
2024-09-29 11:00:46.612420,5b23f7cf-9b27-4aad-a56e-5097e9b44dad,HIGHNY-24SEP30-B71.5,133093.388,150,-1.0,71.304,46,54,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.196,0.296,0.0,0.0,0.1,0,5,46,0,0,0,-184.165,51.706,54,1
2024-09-29 11:01:10.773487,b332263a-471d-41ab-9c1d-15774f396683,HIGHNY-24SEP30-B71.5,133069.227,45,-1.0,71.315,49,51,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.185,0.285,0.0,0.0,0.1,0,5,49,0,0,0,-198.746,48.678,51,1
2024-09-29 11:49:09.109399,7236d1e7-9e39-455b-b815-abe5000db46e,HIGHNY-24SEP30-B71.5,130190.891,10,-1.0,71.363,68,32,1,71.6,0.1,-8.7,-10.1,10.2,23.0,16.8,100,3,22413.06,25.6,12.0,100,0,-0.137,0.237,0.0,0.0,0.1,0,5,68,0,0,0,-294.974,29.507,32,1
