time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-12-26 10:34:35.692679,21e97197-61ee-481e-9751-096540dbb602,KXHIGHNY-24DEC27-B39.5,134664.307,10,1.0,39.5,42,58,0,43.1,3.6,-4.0,-13.5,17.1,20.9,9.4,100,0,28903.9,13.3,8.0,0,0,0.0,3.6,1.0,0.0,0.0,0,0,0,42,0,0,-156.982,41.0,42,0
2024-12-26 10:53:35.224580,6de5ab07-1d5c-41ee-a7ab-d2b590ddfac1,KXHIGHNY-24DEC27-B37.5,133524.775,61,-1.0,38.651,31,69,1,43.1,5.6,-2.0,-11.5,17.1,20.9,9.4,100,0,28903.9,13.3,8.0,0,0,1.151,4.449,1.0,0.0,0.0,0,0,31,42,0,0,-263.436,-30.0,-31,0
2024-12-26 10:55:29.814544,854d66ce-36d9-448a-b520-e2771389d8d2,KXHIGHNY-24DEC27-B37.5,133410.185,59,-1.0,38.635,32,68,1,43.1,5.6,-2.0,-11.5,17.1,20.9,9.4,100,0,28903.9,13.3,8.0,0,0,1.135,4.465,1.0,0.0,0.0,0,0,32,42,0,0,-267.886,-31.0,-32,0
2024-12-26 11:59:10.791434,dd7eaea7-dacd-448b-afbf-f87fdc6f124e,KXHIGHNY-24DEC27-T42,129589.209,1,5.0,39.0,6,94,1,43.1,-0.4,-8.0,-14.2,13.8,20.9,9.4,100,0,28903.9,11.2,9.1,2,0,-4.5,4.1,1.0,0.0,0.0,0,0,32,42,0,6,-278.636,93.0,94,1
2024-12-26 13:11:21.910942,e9c28fab-67ef-41ef-876e-7d5b31f23f44,KXHIGHNY-24DEC27-B41.5,125258.089,79,3.0,39.52,21,79,1,43.1,1.6,-6.0,-7.2,8.8,20.9,9.4,100,0,28903.9,7.2,4.1,100,0,-1.98,3.58,1.0,0.0,0.0,0,0,32,42,21,6,-342.571,-20.0,-21,0
2024-12-26 13:11:21.910942,9c8fdc63-3863-4bd8-829b-34d4c36fb95a,KXHIGHNY-24DEC27-B41.5,125258.089,11,3.0,39.48,19,81,1,43.1,1.6,-6.0,-7.2,8.8,20.9,9.4,100,0,28903.9,7.2,4.1,100,0,-2.02,3.62,1.0,0.0,0.0,0,0,32,42,19,6,-334.581,-18.0,-19,0
2024-12-26 13:11:21.910942,8f0e40d8-c7ac-46af-8cec-fdb87791c84b,KXHIGHNY-24DEC27-B41.5,125258.089,11,3.0,39.48,19,81,1,43.1,1.6,-6.0,-7.2,8.8,20.9,9.4,100,0,28903.9,7.2,4.1,100,0,-2.02,3.62,1.0,0.0,0.0,0,0,32,42,19,6,-334.581,-18.0,-19,0
2024-12-26 13:45:06.834441,ec6aaf92-ad3c-497b-aa39-6ff69e7157da,KXHIGHNY-24DEC27-B37.5,123233.166,47,-1.0,39.521,30,70,1,43.1,5.6,-2.0,-3.2,8.8,20.9,9.4,100,0,28903.9,7.2,4.1,100,0,2.021,3.579,1.0,0.0,0.0,0,0,30,42,19,6,-325.713,-29.0,-30,0
2024-12-26 16:03:58.740506,2a916b49-64c8-4e64-80ba-cb1900fd41c9,KXHIGHNY-24DEC27-B37.5,114901.259,63,-1.0,39.521,30,70,1,43.1,5.6,-2.0,0.0,5.6,20.9,9.4,100,0,28903.9,6.8,2.3,2,0,2.021,3.579,1.0,0.0,0.0,0,0,30,42,19,6,-325.713,-29.0,-30,0
2024-12-26 16:15:27.889571,f56bcda6-cea7-4b1e-a02b-c3009231e659,KXHIGHNY-24DEC27-B41.5,114212.11,90,3.0,39.435,15,85,0,43.1,1.6,-6.0,-4.0,5.6,20.9,9.4,100,0,28903.9,6.8,2.3,2,0,-2.065,3.665,1.0,0.0,0.0,0,0,30,42,15,6,-310.389,14.0,15,0
