time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-27 13:45:46.381992,117,51193.618008,13.762777777777778,1,19,81,0,3.0,-3.5,1.8999999999999986,-17.299999999999997,-11.899999999999999,-14.700000000000003,-9.300000000000004,-25.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-5.399999999999999,1.8999999999999986,-16.5,13.0,1.0,0.0,0.0,0.0,0.0,-4.899999999999999,1.3999999999999986,-15.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-13.334748530372309,19,115,0.7071067811865476,2.1213203435596424,0.5,19.5,2.5,1,120,0.7071067811865476,2.1213203435596424,0.5,19.5,2.5,1,360,1.5,2.8722813232690143,0.75,20.75,4.25,3,711,1.5165750888103102,6.220932405998316,0.6,20.4,6.8,0,2072,1.5,8.252945602093298,0.4444444444444444,21.0,9.11111111111111,3
2025-04-27 13:47:34.465207,117,51085.534793,13.792777777777777,40,46,54,1,1.0,-1.5,1.8999999999999986,-15.299999999999997,-11.899999999999999,-12.700000000000003,-9.300000000000004,-23.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-3.3999999999999986,1.8999999999999986,-14.5,13.0,1.0,0.0,0.0,0.0,0.0,-2.8999999999999986,1.3999999999999986,-13.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-33.23531589338598,-46,46,0.0,27.577164466275352,1.0,46.0,20.5,0,156,0.8944271909999159,42.03530262370745,0.6666666666666666,45.0,25.166666666666668,-1,401,1.0137937550497034,34.77706779537982,0.6666666666666666,44.55555555555556,19.22222222222222,-2,752,1.0439078454267836,29.440727067387627,0.6153846153846154,44.38461538461539,14.384615384615385,-1,2113,1.3860204297119678,24.62642649542491,0.6052631578947368,44.39473684210526,13.842105263157896,-6
2025-04-27 13:47:34.465207,117,51085.534793,13.792777777777777,1,46,54,1,1.0,-1.5,1.8999999999999986,-15.299999999999997,-11.899999999999999,-12.700000000000003,-9.300000000000004,-23.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-3.3999999999999986,1.8999999999999986,-14.5,13.0,1.0,0.0,0.0,0.0,0.0,-2.8999999999999986,1.3999999999999986,-13.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-33.31754082137556,-46,46,0.0,27.577164466275352,1.0,46.0,20.5,0,156,0.8944271909999159,42.03530262370745,0.6666666666666666,45.0,25.166666666666668,-1,401,1.0137937550497034,34.77706779537982,0.6666666666666666,44.55555555555556,19.22222222222222,-2,752,1.0439078454267836,29.440727067387627,0.6153846153846154,44.38461538461539,14.384615384615385,-1,2113,1.3860204297119678,24.62642649542491,0.6052631578947368,44.39473684210526,13.842105263157896,-6
2025-04-27 13:49:13.642757,117,50986.357243,13.820277777777777,367,34,66,1,-1.0,0.5,1.8999999999999986,-13.299999999999997,-11.899999999999999,-10.700000000000003,-9.300000000000004,-21.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-1.3999999999999986,1.8999999999999986,-12.5,13.0,1.0,0.0,0.0,0.0,0.0,-0.8999999999999986,1.3999999999999986,-11.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,37.117138778270345,-34,409,0.0,258.8010819142764,1.0,34.0,184.0,0,414,0.0,258.8010819142764,1.0,34.0,184.0,0,768,1.6583123951777,130.9577964248194,0.5555555555555556,31.333333333333332,64.22222222222223,-4,1120,1.342524316912724,90.71629754523829,0.5217391304347826,31.434782608695652,39.08695652173913,-3,2481,2.057141116679854,72.42584142601082,0.5789473684210527,31.017543859649123,31.87719298245614,-7
2025-04-27 13:49:13.642757,117,50986.357243,13.820277777777777,1,34,66,1,-1.0,0.5,1.8999999999999986,-13.299999999999997,-11.899999999999999,-10.700000000000003,-9.300000000000004,-21.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-1.3999999999999986,1.8999999999999986,-12.5,13.0,1.0,0.0,0.0,0.0,0.0,-0.8999999999999986,1.3999999999999986,-11.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,38.16968011126565,-34,409,0.0,258.8010819142764,1.0,34.0,184.0,0,414,0.0,258.8010819142764,1.0,34.0,184.0,0,768,1.6583123951777,130.9577964248194,0.5555555555555556,31.333333333333332,64.22222222222223,-4,1120,1.342524316912724,90.71629754523829,0.5217391304347826,31.434782608695652,39.08695652173913,-3,2481,2.057141116679854,72.42584142601082,0.5789473684210527,31.017543859649123,31.87719298245614,-7
2025-04-27 13:49:18.192139,117,50981.807861,13.821666666666667,2,30,70,0,-1.0,0.5,1.8999999999999986,-13.299999999999997,-11.899999999999999,-10.700000000000003,-9.300000000000004,-21.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-1.3999999999999986,1.8999999999999986,-12.5,13.0,1.0,0.0,0.0,0.0,0.0,-0.8999999999999986,1.3999999999999986,-11.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,42.172629626767645,30,411,2.309401076758503,211.02211574461415,0.6666666666666666,32.666666666666664,123.33333333333333,4,416,2.309401076758503,211.02211574461415,0.6666666666666666,32.666666666666664,123.33333333333333,4,770,1.6193277068654826,125.0262194723793,0.5,31.2,58.0,0,1122,1.3452816094393218,89.04467816857404,0.5,31.375,37.541666666666664,1,2483,2.0433889978394295,71.89483017693692,0.5689655172413793,31.0,31.362068965517242,-3
2025-04-27 13:49:28.392448,117,50971.607552,13.824444444444444,195,46,54,1,1.0,-1.5,1.8999999999999986,-15.299999999999997,-11.899999999999999,-12.700000000000003,-9.300000000000004,-23.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,-3.3999999999999986,1.8999999999999986,-14.5,13.0,1.0,0.0,0.0,0.0,0.0,-2.8999999999999986,1.3999999999999986,-13.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-33.31960165769778,-46,606,0.0,102.61741242758626,1.0,46.0,78.66666666666667,0,611,0.0,102.61741242758626,1.0,46.0,78.66666666666667,0,965,1.0593499054713802,64.53560602058715,0.7,44.7,36.8,-2,1317,1.0919284281983377,55.94836709162994,0.6428571428571429,44.5,27.285714285714285,-1,2678,1.391607775104068,37.84168670080224,0.6153846153846154,44.43589743589744,18.487179487179485,-6
2025-04-27 13:49:54.395563,117,50945.604437,13.831666666666667,240,7,93,1,-3.0,2.5,1.8999999999999986,-11.299999999999997,-11.899999999999999,-8.700000000000003,-9.300000000000004,-19.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,0.6000000000000014,1.8999999999999986,-10.5,13.0,1.0,0.0,0.0,0.0,0.0,1.1000000000000014,1.3999999999999986,-9.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-4.7733031070809435,-7,834,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,880,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1234,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1586,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,2947,0.816496580927726,87.46700058008273,0.5714285714285714,6.0,42.142857142857146,2
2025-04-27 13:49:54.395563,117,50945.604437,13.831666666666667,12,5,95,1,-3.0,2.5,1.8999999999999986,-11.299999999999997,-11.899999999999999,-8.700000000000003,-9.300000000000004,-19.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,0.6000000000000014,1.8999999999999986,-10.5,13.0,1.0,0.0,0.0,0.0,0.0,1.1000000000000014,1.3999999999999986,-9.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-2.9311199889791983,-5,834,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,880,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1234,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1586,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,2947,0.816496580927726,87.46700058008273,0.5714285714285714,6.0,42.142857142857146,2
2025-04-27 13:49:54.395563,117,50945.604437,13.831666666666667,17,5,95,1,-3.0,2.5,1.8999999999999986,-11.299999999999997,-11.899999999999999,-8.700000000000003,-9.300000000000004,-19.9,-20.5,0.0,0.0,0.0,0.0,0.0,2.0,0.6000000000000014,1.8999999999999986,-10.5,13.0,1.0,0.0,0.0,0.0,0.0,1.1000000000000014,1.3999999999999986,-9.899999999999999,12.399999999999999,1.0,0.0,0.0,0.0,0.0,-2.93597350627846,-5,834,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,880,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1234,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,1586,1.1547005383792517,130.21648641141155,1.0,5.666666666666667,89.66666666666667,2,2947,0.816496580927726,87.46700058008273,0.5714285714285714,6.0,42.142857142857146,2
