time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-11-27 10:06:45.129696,c46d2af8-f7c1-49ac-955c-2c89dd34e6b2,KXHIGHNY-24NOV28-T44,136334.87,120,-5.0,42.5,1,99,0,48.1,5.6,4.9,3.6,4.8,1.7,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,0.0,5.6,100.0,12.9,0.0,1,0,0,0,0,0,-0.0,0.0,1,0
2024-11-27 10:10:54.168741,d2908104-29a2-4ccc-8fa8-288ae1f13caa,KXHIGHNY-24NOV28-B48.5,136085.831,20,1.0,48.403,61,39,1,48.1,-0.4,-1.1,-2.4,-1.2,-4.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-0.097,-0.303,100.0,12.9,0.0,1,0,0,61,0,0,-250.763,37.621,39,1
2024-11-27 10:10:54.168741,9be24eca-d645-465e-bcd9-9137183d2833,KXHIGHNY-24NOV28-B48.5,136085.831,56,1.0,48.409,65,35,1,48.1,-0.4,-1.1,-2.4,-1.2,-4.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-0.091,-0.309,100.0,12.9,0.0,1,0,0,65,0,0,-271.335,34.0,35,1
2024-11-27 10:12:28.578897,196bd063-b0d3-4ff2-a496-74def1d0c97c,KXHIGHNY-24NOV28-B46.5,135991.421,27,-1.0,48.095,13,87,0,48.1,1.6,0.9,-0.4,0.8,-2.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,1.595,0.005,100.0,12.9,0.0,1,0,13,65,0,0,-304.68,12.0,13,0
2024-11-27 10:12:28.709770,a7c1c4bd-5a31-4b21-93d1-6fbdee9965d8,KXHIGHNY-24NOV28-B50.5,135991.29,20,3.0,48.903,40,60,1,48.1,-2.4,-3.1,-4.4,-3.2,-6.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-1.597,-0.803,100.0,12.9,0.0,1,0,13,65,40,0,-452.235,-39.0,-40,0
2024-11-27 10:12:28.709770,96d4a543-80b9-4f16-850e-6bfd5fbd4664,KXHIGHNY-24NOV28-B50.5,135991.29,10,3.0,48.804,33,67,1,48.1,-2.4,-3.1,-4.4,-3.2,-6.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-1.696,-0.704,100.0,12.9,0.0,1,0,13,65,33,0,-420.064,-32.0,-33,0
2024-11-27 10:12:28.827878,5ac08383-dd9e-4093-a69c-c0f235ef299f,KXHIGHNY-24NOV28-T51,135991.172,6,5.0,49.188,13,87,1,48.1,-4.4,-5.1,-6.4,-5.2,-8.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-3.312,-1.088,100.0,12.9,0.0,1,0,13,65,33,13,-453.409,-12.0,-13,0
2024-11-27 10:13:41.867096,f6ff1393-9e73-4d24-92a3-8b2b7bc4e32d,KXHIGHNY-24NOV28-T51,135918.133,100,5.0,49.5,26,74,1,48.1,-4.4,-5.1,-6.4,-5.2,-8.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-3.0,-1.4,100.0,12.9,0.0,1,0,13,65,33,26,-504.775,-25.0,-26,0
2024-11-27 10:13:41.867096,d2415e1d-1abd-4691-972b-44bd7bceb4a4,KXHIGHNY-24NOV28-T51,135918.133,100,5.0,49.478,25,75,1,48.1,-4.4,-5.1,-6.4,-5.2,-8.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-3.022,-1.378,100.0,12.9,0.0,1,0,13,65,33,25,-500.536,-24.0,-25,0
2024-11-27 10:13:41.867096,5dd38a5e-615d-40e8-9d41-e11e8fdbfeca,KXHIGHNY-24NOV28-T51,135918.133,200,5.0,49.522,27,73,1,48.1,-4.4,-5.1,-6.4,-5.2,-8.3,3.9,59.4,23.3,100,0,0.0,21.6,12.6,8,1,-2.978,-1.422,100.0,12.9,0.0,1,0,13,65,33,27,-509.052,-26.0,-27,0
