time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-10-07 10:29:56.161190,b36af82d-de81-4036-a096-4ca130b89491,HIGHNY-24OCT08-B66.5,134943.839,18,-1.0,66.5,34,66,1,68.7,2.2,-12.4,-0.9,3.1,26.6,13.1,100,0,34376.55,21.2,12.8,100,0,0.0,2.2,0.0,0.0,0.0,0,0,34,0,0,0,-119.896,-33.0,-34,0
2024-10-07 10:29:56.161190,a4a140a8-3c53-4991-a074-9caf0b634cac,HIGHNY-24OCT08-B66.5,134943.839,9,-1.0,66.5,36,64,1,68.7,2.2,-12.4,-0.9,3.1,26.6,13.1,100,0,34376.55,21.2,12.8,100,0,0.0,2.2,0.0,0.0,0.0,0,0,36,0,0,0,-129.007,-35.0,-36,0
2024-10-07 10:37:53.264088,1bf04862-7a8d-4b9c-bbb5-54780869ab61,HIGHNY-24OCT08-B70.5,134466.736,15,3.0,67.882,19,81,1,68.7,-1.8,-16.4,-4.9,3.1,26.6,13.1,100,0,34376.55,21.2,12.8,100,0,-2.618,0.818,0.0,0.0,0.0,0,0,36,0,19,0,-184.951,-18.0,-19,0
2024-10-07 10:39:32.333590,6da21fcd-47c6-47f1-b607-581a841081fe,HIGHNY-24OCT08-B68.5,134367.666,5,1.0,68.182,52,48,1,68.7,0.2,-14.4,-2.9,3.1,26.6,13.1,100,0,34376.55,21.2,12.8,100,0,-0.318,0.518,0.0,0.0,0.0,0,0,36,52,19,0,-390.416,46.0,48,1
2024-10-07 10:45:52.647720,ac974b48-3dd5-49bd-88c1-1b2e07ba254e,HIGHNY-24OCT08-B70.5,133987.352,20,3.0,68.182,19,81,1,68.7,-1.8,-16.4,-4.9,3.1,26.6,13.1,100,0,34376.55,21.2,12.8,100,0,-2.318,0.518,0.0,0.0,0.0,0,0,36,52,19,0,-390.416,-18.0,-19,0
2024-10-07 13:08:37.634080,a4400d0b-4d13-405d-85a0-8f99f18b90a0,HIGHNY-24OCT08-B66.5,125422.366,11,-1.0,68.248,32,68,1,68.7,2.2,-12.4,8.5,-6.3,26.6,13.1,100,0,34376.55,25.2,18.5,38,0,1.748,0.452,0.0,0.0,0.0,0,0,32,52,19,0,-372.313,-30.821,-32,0
2024-10-07 14:24:13.005702,04e1ccb3-608d-45f5-a9df-a82a345d1aa8,HIGHNY-24OCT08-B68.5,120886.994,10,1.0,68.226,44,56,1,68.7,0.2,-14.4,7.4,-7.2,26.6,13.1,100,0,34376.55,26.6,21.1,25,0,-0.274,0.474,0.0,0.0,0.0,0,0,32,44,19,0,-333.352,54.375,56,1
2024-10-07 16:18:58.527988,f07f8ff8-569e-4c9f-9ef7-a6a841df71d9,HIGHNY-24OCT08-B68.5,114001.472,5,1.0,68.226,44,56,1,68.7,0.2,-14.4,4.4,-4.2,26.6,13.1,100,0,34376.55,33.8,24.6,53,0,-0.274,0.474,0.0,0.0,0.0,0,0,32,44,19,0,-333.352,54.914,56,1
2024-10-07 16:33:44.356460,9c8280d0-c276-4057-bf71-3fe6ee116c11,HIGHNY-24OCT08-B70.5,113115.644,180,3.0,68.126,15,85,1,68.7,-1.8,-16.4,2.4,-4.2,26.6,13.1,100,0,34376.55,33.8,24.6,53,0,-2.374,0.574,0.0,0.0,0.0,0,0,32,44,15,0,-318.029,-13.579,-15,0
2024-10-07 16:33:44.356460,7775e2c3-6b3c-471b-b4df-e0a368e3337e,HIGHNY-24OCT08-B70.5,113115.644,180,3.0,68.152,16,84,1,68.7,-1.8,-16.4,2.4,-4.2,26.6,13.1,100,0,34376.55,33.8,24.6,53,0,-2.348,0.548,0.0,0.0,0.0,0,0,32,44,16,0,-321.769,-14.6,-16,0
