time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-11-30 10:08:06.944976,fff4d081-f422-4780-aff5-cba832cd7037,KXHIGHNY-24DEC01-B39.5,136253.055,20,3.0,39.5,39,61,1,37.6,-1.9,-10.6,-7.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,0.0,-1.9,0.0,0.0,0.0,0,0,0,0,39,0,-142.879,-38.0,-39,0
2024-11-30 10:08:06.944976,bd630d3f-dc43-406e-abad-2124d61a3a6c,KXHIGHNY-24DEC01-B39.5,136253.055,62,3.0,39.5,60,40,1,37.6,-1.9,-10.6,-7.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,0.0,-1.9,0.0,0.0,0.0,0,0,0,0,60,0,-245.661,-59.0,-60,0
2024-11-30 10:08:06.944976,1799e3c7-ecde-47de-ba43-d891374b68e3,KXHIGHNY-24DEC01-B39.5,136253.055,9,3.0,39.5,32,68,1,37.6,-1.9,-10.6,-7.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,0.0,-1.9,0.0,0.0,0.0,0,0,0,0,32,0,-110.904,-31.0,-32,0
2024-11-30 10:13:43.990510,c799c638-75ef-43a7-841f-8868b7b32dbe,KXHIGHNY-24DEC01-T33,135916.009,120,-5.0,39.258,1,99,0,37.6,6.1,-2.6,0.9,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,7.758,-1.658,0.0,0.0,0.0,1,0,0,0,32,0,-110.904,0.0,1,0
2024-11-30 10:31:13.536792,aa061808-b231-42a6-8088-250456ddd728,KXHIGHNY-24DEC01-T40,134866.463,240,5.0,39.65,7,93,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.85,-2.05,0.0,0.0,0.0,1,0,0,0,32,7,-124.525,6.0,7,0
2024-11-30 10:31:18.427982,8c275477-5605-41ac-9873-fae181953179,KXHIGHNY-24DEC01-T40,134861.572,240,5.0,39.603,6,94,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.897,-2.003,0.0,0.0,0.0,1,0,0,0,32,6,-121.654,5.0,6,0
2024-11-30 10:31:24.617562,98eab394-58c8-4835-8c7b-1502dd78564b,KXHIGHNY-24DEC01-T40,134855.382,100,5.0,39.603,6,94,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.897,-2.003,0.0,0.0,0.0,1,0,0,0,32,6,-121.654,5.0,6,0
2024-11-30 10:31:24.617562,73b12ae8-8ad9-4cfd-bcba-1e5ae12762b6,KXHIGHNY-24DEC01-T40,134855.382,140,5.0,39.553,5,95,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.947,-1.953,0.0,0.0,0.0,1,0,0,0,32,5,-118.951,4.0,5,0
2024-11-30 10:32:53.945272,d6b57420-fc50-4aa6-bd08-69f985230bed,KXHIGHNY-24DEC01-T40,134766.055,100,5.0,39.553,5,95,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.947,-1.953,0.0,0.0,0.0,1,0,0,0,32,5,-118.951,4.0,5,0
2024-11-30 10:32:53.945272,11c31a80-019b-4a4f-b5fb-38cc3b6bc5c6,KXHIGHNY-24DEC01-T40,134766.055,140,5.0,39.553,5,95,0,37.6,-3.9,-12.6,-9.1,5.2,47.5,23.2,100,0,30342.56,26.6,12.6,0,0,-1.947,-1.953,0.0,0.0,0.0,1,0,0,0,32,5,-118.951,4.0,5,0
