time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2024-11-01 16:58:58.387499,306,39601.612501,16.982777777777777,10,78,22,1,3.0,1.9000000000000057,7.200000000000003,-11.099999999999994,-5.799999999999997,-4.599999999999994,0.7000000000000028,-13.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-5.299999999999997,7.200000000000003,-7.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,-0.5,2.4000000000000057,-5.599999999999994,7.5,0.0,0.0,0.0,0.0,0.0,20.00616327133156,22,62,0.7071067811865476,29.698484809834994,1.0,78.5,31.0,1,256,11.606032913963324,31.476975712415573,0.6,70.2,37.4,1,1232,7.2550582055016895,19.880075233870414,0.4583333333333333,64.125,23.5,-21,4642,6.669798490307353,19.512416500213238,0.4528301886792453,65.22641509433963,23.358490566037737,-11
2024-11-01 16:59:00.021714,306,39599.978286,16.983333333333334,13,14,86,1,3.5,1.4000000000000057,7.200000000000003,-11.599999999999994,-5.799999999999997,-5.099999999999994,0.7000000000000028,-14.0,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-5.799999999999997,7.200000000000003,-8.400000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,-1.0,2.4000000000000057,-6.099999999999994,7.5,0.0,0.0,0.0,0.0,0.0,-11.054105033257223,-14,75,,,1.0,14.0,13.0,0,269,4.242640687119285,28.991378028648448,0.5,11.0,33.5,-6,1245,3.0141279535317405,32.106847761850034,0.3333333333333333,9.555555555555555,24.444444444444443,-2,4655,2.864870501994336,26.962259463445378,0.42857142857142855,9.795918367346939,25.489795918367346,1
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,9,4,96,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-2.692733675636447,4,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,50,13,87,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-11.693385318634043,13,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,10,6,94,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-4.709127625201944,6,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,58,11,89,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-9.710395906275252,11,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,62,4,96,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-2.725588044885626,4,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 16:59:36.813288,306,39563.186712,16.993333333333336,25,7,93,0,1.0,3.9000000000000057,7.200000000000003,-9.099999999999994,-5.799999999999997,-2.5999999999999943,0.7000000000000028,-11.5,-8.200000000000003,0.0,0.0,0.1,1.0,0.1,16.0,-3.299999999999997,7.200000000000003,-5.900000000000006,9.800000000000011,1.0,0.0,0.0,0.0,0.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,-5.730154012429068,7,289,3.7282703764614498,24.00555491270024,0.0,7.5,35.666666666666664,-3,483,10.690449676496975,24.295428729348597,0.25,13.0,28.625,21,1301,11.350095828876306,19.696232087421148,0.45454545454545453,24.59090909090909,20.681818181818183,29,4856,11.801096263308464,43.27669146098768,0.5,28.6875,37.21875,10
2024-11-01 17:01:33.910288,306,39446.089712,17.02583333333333,8,17,83,1,3.5,1.4000000000000057,2.4000000000000057,-11.599999999999994,-10.599999999999994,-5.099999999999994,-4.099999999999994,-14.0,-13.0,0.0,0.0,0.1,1.0,0.1,16.0,-1.0,2.4000000000000057,-6.099999999999994,7.5,0.0,0.0,0.0,0.0,0.0,0.7999999999999972,0.6000000000000085,-5.099999999999994,6.5,0.0,0.0,0.0,0.0,0.0,-14.058862477653447,-17,222,,,1.0,17.0,8.0,0,491,4.58257569495584,25.238858928247925,0.6666666666666666,13.0,25.0,-9,1252,3.544880318231948,15.718104959867514,0.29411764705882354,9.764705882352942,17.058823529411764,-3,4577,2.856854242277012,27.950407018955065,0.4666666666666667,9.555555555555555,26.155555555555555,-7
2024-11-01 17:01:49.213731,306,39430.786269,17.030277777777776,46,10,90,0,1.0,3.9000000000000057,2.4000000000000057,-9.099999999999994,-10.599999999999994,-2.5999999999999943,-4.099999999999994,-11.5,-13.0,0.0,0.0,0.1,1.0,0.1,16.0,1.5,2.4000000000000057,-3.5999999999999943,7.5,0.0,0.0,0.0,0.0,0.0,3.299999999999997,0.6000000000000085,-2.5999999999999943,6.5,0.0,0.0,0.0,0.0,0.0,-8.734027308368255,10,54,,,0.0,10.0,46.0,0,537,10.04987562112089,23.452671015851855,0.2222222222222222,12.666666666666666,30.555555555555557,18,1267,11.637557670663192,20.909439934215673,0.42105263157894735,22.105263157894736,22.263157894736842,24,4623,11.455731378413931,44.497703169667126,0.4576271186440678,27.796610169491526,38.54237288135593,18
