time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-12-06 10:15:30.653902,77370d48-2f87-4fc1-9610-8c180d54930a,KXHIGHNY-24DEC07-B40.5,135809.346,16,3.0,40.5,40.8,34,66,1,0.0,0.3,38.2,0.3,0.0,0.0,0.0,0.0,34.0,0.0,-119.896,65.0,66,1
2024-12-06 10:19:26.141516,36cd7eae-b41f-484f-a578-739d4ffd2841,KXHIGHNY-24DEC07-B36.5,135573.858,61,-1.0,39.307,40.8,13,87,1,2.807,4.3,34.2,1.493,0.0,0.0,13.0,0.0,30.6,0.0,-138.027,-12.0,-13,0
2024-12-06 10:37:09.512178,f9260410-5599-4fca-b794-a99776dfae6f,KXHIGHNY-24DEC07-B38.5,134510.488,100,1.0,38.876,40.8,45,55,1,0.376,2.3,36.2,1.924,0.0,0.0,11.7,45.0,27.54,0.0,-291.39,-44.0,-45,0
2024-12-06 10:37:09.512178,1baf956e-49c5-44f1-906f-08a17aaa1ff2,KXHIGHNY-24DEC07-B38.5,134510.488,1,1.0,38.859,40.8,44,56,1,0.359,2.3,36.2,1.941,0.0,0.0,10.53,44.0,24.786,0.0,-270.864,-43.0,-44,0
2024-12-06 10:37:09.512178,1910ae33-292b-4b18-9c8c-7093d64f4d80,KXHIGHNY-24DEC07-B38.5,134510.488,5,1.0,38.83,40.8,46,54,1,0.33,2.3,36.2,1.97,0.0,0.0,9.477,46.0,22.307,0.0,-266.693,-45.0,-46,0
2024-12-06 10:52:46.839063,cc3e5853-4c1e-4005-96a7-baefb89e6a42,KXHIGHNY-24DEC07-T41,133573.161,360,3.5,38.975,40.8,5,95,0,-2.025,-0.2,37.2,1.825,0.0,0.0,8.529,41.4,20.077,5.0,-240.695,4.0,5,0
2024-12-06 10:53:27.272290,b18a949b-fee7-4a3e-b43b-ac3d57073506,KXHIGHNY-24DEC07-T41,133532.728,100,3.5,38.989,40.8,5,95,0,-2.011,-0.2,37.2,1.811,0.0,0.0,7.676,37.26,18.069,5.0,-210.792,4.0,5,0
2024-12-06 11:22:43.068937,bcef9e45-0f69-49b0-998b-21037aa03cc4,KXHIGHNY-24DEC07-B38.5,131776.931,53,1.0,38.907,40.8,46,54,0,0.407,2.3,36.2,1.893,0.0,0.0,6.909,46.0,16.262,4.5,-241.591,45.0,46,0
2024-12-06 12:10:35.045683,2fef54c9-e560-49db-85bc-fb19d69899a6,KXHIGHNY-24DEC07-B40.5,128904.954,200,3.0,39.394,40.8,32,68,1,-1.106,0.3,38.2,1.406,0.0,0.0,4.533,30.181,32.0,2.952,-223.782,67.0,68,1
2024-12-06 12:10:35.045683,42add24b-4029-4027-a8bc-13e3ad432255,KXHIGHNY-24DEC07-B40.5,128904.954,200,3.0,39.357,40.8,33,67,1,-1.143,0.3,38.2,1.443,0.0,0.0,5.036,33.534,33.0,3.28,-245.215,66.0,67,1
2024-12-06 12:10:35.045683,fe32f4c6-7edb-40f3-8243-c5e907d94091,KXHIGHNY-24DEC07-B40.5,128904.954,100,3.0,39.222,40.8,31,69,1,-1.278,0.3,38.2,1.578,0.0,0.0,6.218,41.4,31.0,4.05,-277.625,68.0,69,1
2024-12-06 12:10:35.045683,4b05d080-f41b-48e2-bcfa-734f71b3c1b7,KXHIGHNY-24DEC07-B40.5,128904.954,20,3.0,39.304,40.8,33,67,1,-1.196,0.3,38.2,1.496,0.0,0.0,5.596,37.26,33.0,3.645,-264.54,66.0,67,1
2024-12-06 12:30:19.860146,677b2931-111c-434b-b0f3-06f3f3acda71,KXHIGHNY-24DEC07-B34.5,127720.14,1,-3.0,38.967,40.8,6,94,1,4.467,6.3,32.2,1.833,0.0,6.0,4.08,27.163,28.8,2.657,-205.548,-5.0,-6,0
2024-12-06 12:30:20.511819,7c507013-998d-4428-8fc5-bff87a841e29,KXHIGHNY-24DEC07-B38.5,127719.488,1,1.0,38.846,40.8,46,54,0,0.346,2.3,36.2,1.954,0.0,5.4,3.672,46.0,25.92,2.391,-276.455,45.0,46,0
2024-12-06 12:30:20.853066,972b7e06-09af-4a44-a52f-25dc5dfaa28b,KXHIGHNY-24DEC07-B40.5,127719.147,1,3.0,38.963,40.8,29,71,0,-1.537,0.3,38.2,1.837,0.0,4.86,3.304,41.4,29.0,2.152,-265.079,-70.0,-71,1
2024-12-06 12:31:04.269185,135d63da-b43e-4c9f-981b-669f6aeeb7a6,KXHIGHNY-24DEC07-B36.5,127675.731,50,-1.0,38.613,40.8,15,85,0,2.113,4.3,34.2,2.187,0.0,4.374,15.0,37.26,26.1,1.937,-268.296,14.0,15,0
2024-12-06 12:31:04.363681,c2087ab8-0f88-49a6-abff-51cf5f5ff532,KXHIGHNY-24DEC07-B36.5,127675.636,11,-1.0,38.599,40.8,14,86,0,2.099,4.3,34.2,2.201,0.0,3.937,14.0,33.534,23.49,1.743,-235.248,13.0,14,0
2024-12-06 12:31:07.976410,ce8c5bd4-8567-4dde-a082-d1c33f48b66d,KXHIGHNY-24DEC07-T41,127672.024,33,3.5,38.744,40.8,6,94,1,-2.256,-0.2,37.2,2.056,0.0,3.543,12.6,30.181,21.141,6.0,-214.494,-5.0,-6,0
2024-12-06 12:31:07.976410,a86c2e22-fd0e-4484-b5f6-2e4cb6be073c,KXHIGHNY-24DEC07-T41,127672.024,100,3.5,38.764,40.8,6,94,1,-2.236,-0.2,37.2,2.036,0.0,3.189,11.34,27.163,19.027,6.0,-187.722,-5.0,-6,0
2024-12-06 12:56:44.833279,008333c0-6535-43f9-a11a-f8d4401fab52,KXHIGHNY-24DEC07-B36.5,126135.167,1,-1.0,38.597,40.8,15,85,0,2.097,4.3,34.2,2.203,0.0,2.87,15.0,24.446,17.124,5.4,-179.536,14.0,15,0
2024-12-06 13:46:08.116421,08dc1123-8204-4794-9cdc-2d5f9666a0fc,KXHIGHNY-24DEC07-B36.5,123171.884,31,-1.0,38.544,40.8,15,85,1,2.044,4.3,34.2,2.256,0.0,2.583,15.0,22.002,15.412,4.86,-160.918,-14.0,-15,0
2024-12-06 13:53:00.998966,a9f7cd5d-7cbb-438d-9413-5d47a24b02a3,KXHIGHNY-24DEC07-B38.5,122759.001,1,1.0,38.528,40.8,50,50,1,0.028,2.3,36.2,2.272,0.0,2.325,13.5,50.0,13.871,4.374,-275.629,-49.0,-50,0
2024-12-06 13:58:11.590408,24cda41d-612b-4a8d-a96e-5305d9976f21,KXHIGHNY-24DEC07-T41,122448.41,18,3.5,38.594,40.8,6,94,1,-2.406,-0.2,37.2,2.206,0.0,2.092,12.15,45.0,12.484,6.0,-245.451,-5.0,-6,0
2024-12-06 13:58:32.037101,e98b55cf-b643-4bbb-ab94-f3406bf0accf,KXHIGHNY-24DEC07-B36.5,122427.963,36,-1.0,38.453,40.8,16,84,1,1.953,4.3,34.2,2.347,0.0,1.883,16.0,40.5,11.235,5.4,-231.741,-15.0,-16,0
2024-12-06 13:58:32.037101,df72695b-aa4c-4d23-bfd5-37cb692f34a8,KXHIGHNY-24DEC07-B36.5,122427.963,100,-1.0,38.435,40.8,15,85,1,1.935,4.3,34.2,2.365,0.0,1.695,15.0,36.45,10.112,4.86,-203.666,-14.0,-15,0
2024-12-06 13:58:32.037101,18197bab-2dc1-4c82-9ad1-8a887b06e46a,KXHIGHNY-24DEC07-B36.5,122427.963,18,-1.0,38.389,40.8,15,85,1,1.889,4.3,34.2,2.411,0.0,1.525,15.0,32.805,9.101,4.374,-182.325,-14.0,-15,0
2024-12-06 14:01:34.340062,047e5948-711a-4675-b2ec-10432c1dddf3,KXHIGHNY-24DEC07-B38.5,122245.66,28,1.0,38.419,40.8,50,50,1,-0.081,2.3,36.2,2.381,0.0,1.373,13.5,50.0,8.19,3.937,-253.791,-49.0,-50,0
