time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-10-24 08:05:04.902879,1a80e215-3aef-4f0b-a9d7-4d93c64a55a6,KXHIGHNY-24OCT24-T67,57235.097,1,3.5,67.0,69.4,30,70,0,0.0,2.4,60.6,2.4,0.0,0.0,0.0,0.0,0.0,30.0,-102.036,-69.0,-70,1
2024-10-24 08:09:29.824540,de572241-7a27-4329-9650-c22aca897d64,KXHIGHNY-24OCT24-B66.5,56970.175,1,3.0,66.865,69.4,10,90,1,0.365,2.9,61.6,2.535,0.0,0.0,0.0,0.0,10.0,27.0,-112.013,-9.0,-10,0
2024-10-24 08:13:54.010879,7d2757c3-b2c2-4010-aca3-df210ad38b37,KXHIGHNY-24OCT24-T67,56705.989,21,3.5,66.888,69.4,31,69,0,-0.112,2.4,60.6,2.512,0.0,0.0,0.0,0.0,9.0,31.0,-126.229,-68.0,-69,1
2024-10-24 08:52:58.034882,a42862f7-e167-4222-b2f1-0703fc3878c6,KXHIGHNY-24OCT24-T67,54361.965,100,3.5,66.929,69.4,49,51,1,-0.071,2.4,60.6,2.471,0.0,0.0,0.0,0.0,8.1,49.0,-207.643,50.0,51,1
2024-10-24 08:52:58.034882,707b6532-f434-4602-be17-bec875b2b385,KXHIGHNY-24OCT24-T67,54361.965,100,3.5,66.934,69.4,48,52,1,-0.066,2.4,60.6,2.466,0.0,0.0,0.0,0.0,7.29,48.0,-200.299,51.0,52,1
2024-10-24 08:52:58.034882,5ab3c153-3df6-46e1-a20d-e4823b14927b,KXHIGHNY-24OCT24-T67,54361.965,100,3.5,66.939,69.4,47,53,1,-0.061,2.4,60.6,2.461,0.0,0.0,0.0,0.0,6.561,47.0,-193.299,52.0,53,1
2024-10-24 08:54:09.030600,ac46083e-60bc-4815-945f-d92eec6bd0e4,KXHIGHNY-24OCT24-T67,54290.969,18,3.5,66.948,69.4,51,49,1,-0.052,2.4,60.6,2.452,0.0,0.0,0.0,0.0,5.905,51.0,-211.009,48.0,49,1
2024-10-24 09:04:02.920516,7f15f5b7-5343-4310-ad66-bec7930c0437,KXHIGHNY-24OCT24-B66.5,53697.079,25,3.0,66.75,69.4,46,54,1,0.25,2.9,61.6,2.65,0.0,0.0,0.0,0.0,46.0,45.9,-351.752,-45.0,-46,0
2024-10-24 09:06:59.078739,ed0c9b2f-eda8-40b7-89bd-f3ff4efae2aa,KXHIGHNY-24OCT24-B66.5,53520.921,1,3.0,66.764,69.4,37,63,0,0.264,2.9,61.6,2.636,0.0,0.0,0.0,0.0,37.0,41.31,-287.323,35.995,37,0
2024-10-24 09:10:33.935243,5fe24b64-504c-47a4-afc6-6b366dc05075,KXHIGHNY-24OCT24-B64.5,53306.065,100,1.0,66.389,69.4,14,86,1,1.889,4.9,59.6,3.011,0.0,0.0,0.0,14.0,33.3,37.179,-288.112,-12.979,-14,0
2024-10-24 09:10:33.935243,29b1e4c9-f0fd-4f74-9800-345d3dcb17e7,KXHIGHNY-24OCT24-B64.5,53306.065,63,1.0,66.331,69.4,15,85,1,1.831,4.9,59.6,3.069,0.0,0.0,0.0,15.0,29.97,33.461,-259.986,-14.0,-15,0
2024-10-24 09:11:42.686246,8f74e4c2-76b1-4403-b9f8-cb8fbfcdc1e1,KXHIGHNY-24OCT24-B66.5,53237.314,5,3.0,66.371,69.4,44,56,1,-0.129,2.9,61.6,3.029,0.0,0.0,0.0,12.15,44.0,27.103,-286.279,-42.9,-44,0
2024-10-24 09:11:42.686246,8ed14c93-129d-4435-8bae-2999c82bc0c0,KXHIGHNY-24OCT24-B66.5,53237.314,14,3.0,66.381,69.4,46,54,1,-0.119,2.9,61.6,3.019,0.0,0.0,0.0,10.935,46.0,24.393,-280.193,-44.995,-46,0
2024-10-24 09:11:42.686246,f78d889a-bcbc-46a8-9761-90d43f82eb5a,KXHIGHNY-24OCT24-B66.5,53237.314,35,3.0,66.364,69.4,44,56,1,-0.136,2.9,61.6,3.036,0.0,0.0,0.0,13.5,44.0,30.115,-304.183,-42.876,-44,0
2024-10-24 09:11:56.209311,c7e482da-1310-40a3-bdcd-36092cb8e630,KXHIGHNY-24OCT24-B64.5,53223.791,100,1.0,66.575,69.4,3,97,0,2.075,4.9,59.6,2.825,0.0,0.0,0.0,3.0,41.4,21.954,-225.254,1.916,3,0
2024-10-24 09:11:56.209311,8f443763-e884-43a4-baa5-c9c49cd36bb1,KXHIGHNY-24OCT24-B64.5,53223.791,63,1.0,66.6,69.4,2,98,0,2.1,4.9,59.6,2.8,0.0,0.0,0.0,2.0,37.26,19.758,-195.141,0.97,2,0
2024-10-24 09:16:12.782982,fe937a54-b99d-4ed4-974e-cdf9ae2a6eb5,KXHIGHNY-24OCT24-T67,52967.217,9,3.5,66.762,69.4,54,46,1,-0.238,2.4,60.6,2.638,0.0,0.0,0.0,1.8,33.534,54.0,-334.253,45.0,46,1
