time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-10-15 10:09:09.291904,6118cecb-7450-4766-bb0f-7e27894da2db,HIGHNY-24OCT16-B57.5,136190.708,10,3.0,57.5,58.5,17,83,1,0.0,1.0,54.5,1.0,0.0,0.0,0.0,0.0,17.0,0.0,-48.165,-16.0,-17,0
2024-10-15 10:13:09.268844,d1327756-cfc7-4a9f-a5e2-cc58e672baaf,HIGHNY-24OCT16-B57.5,135950.731,10,3.0,57.5,58.5,18,82,1,0.0,1.0,54.5,1.0,0.0,0.0,0.0,0.0,18.0,0.0,-52.027,-17.0,-18,0
2024-10-15 10:16:41.646583,ab486929-d9f3-4b68-93bc-5ce70cc04fb5,HIGHNY-24OCT16-B53.5,135738.353,10,-1.0,54.766,58.5,35,65,0,1.266,5.0,50.5,3.734,0.0,0.0,35.0,0.0,16.2,0.0,-169.554,33.882,35,0
2024-10-15 10:16:41.646583,9eb2fb89-3b17-40bc-9a66-fce49f2fe2b1,HIGHNY-24OCT16-B53.5,135738.353,10,-1.0,54.973,58.5,25,75,0,1.473,5.0,50.5,3.527,0.0,0.0,25.0,0.0,14.58,0.0,-119.541,24.0,25,0
2024-10-15 10:17:54.126372,ebaf8e50-e2f7-4622-a262-096761938150,HIGHNY-24OCT16-B53.5,135665.874,10,-1.0,55.187,58.5,18,82,1,1.687,5.0,50.5,3.313,0.0,0.0,18.0,0.0,13.122,0.0,-85.807,-15.7,-18,0
2024-10-15 10:17:54.443658,a67c84bc-89fb-4412-811a-602f11ae5311,HIGHNY-24OCT16-B55.5,135665.556,10,1.0,55.381,58.5,46,54,0,-0.119,3.0,52.5,3.119,0.0,0.0,16.2,46.0,11.81,0.0,-250.392,45.0,46,0
2024-10-15 10:17:54.657568,0fd560c8-dee2-4572-a49b-ff62fb50ecc9,HIGHNY-24OCT16-B57.5,135665.342,10,3.0,55.859,58.5,30,70,0,-1.641,1.0,54.5,2.641,0.0,0.0,14.58,41.4,30.0,0.0,-295.249,29.0,30,0
2024-10-15 10:20:23.959958,9b7babe4-3c03-489e-b7e2-4672dcb493e6,HIGHNY-24OCT16-B51.5,135516.04,10,-3.0,55.45,58.5,8,92,0,3.95,7.0,48.5,3.05,0.0,8.0,13.122,37.26,27.0,0.0,-274.207,7.0,8,0
2024-10-15 10:22:25.794027,ac426aec-19c6-4c28-bd8e-6735fafbb7a9,HIGHNY-24OCT16-B53.5,135394.206,10,-1.0,55.305,58.5,18,82,1,1.805,5.0,50.5,3.195,0.0,7.2,18.0,33.534,24.3,0.0,-261.559,-14.432,-18,0
2024-10-15 10:22:25.921451,63aeda60-1efb-4715-9b19-77680c1bcbaf,HIGHNY-24OCT16-B55.5,135394.079,10,1.0,55.339,58.5,46,54,0,-0.161,3.0,52.5,3.161,0.0,6.48,16.2,46.0,21.87,0.0,-300.815,45.0,46,0
2024-10-15 10:22:26.042292,5d2d15d0-c359-468e-aab4-5d0e9180d562,HIGHNY-24OCT16-B57.5,135393.958,10,3.0,55.582,58.5,30,70,0,-1.918,1.0,54.5,2.918,0.0,5.832,14.58,41.4,30.0,0.0,-305.533,29.0,30,0
2024-10-15 10:23:28.403934,0180cd9a-9ee6-4af8-bef8-0715d8e3fc3d,HIGHNY-24OCT16-B53.5,135331.596,76,-1.0,55.466,58.5,18,82,1,1.966,5.0,50.5,3.034,0.0,5.249,18.0,37.26,27.0,0.0,-284.521,-14.36,-18,0
2024-10-15 10:27:26.082983,fe6ca13f-d1f7-4365-b7b5-0b4250edc0f5,HIGHNY-24OCT16-B53.5,135093.917,10,-1.0,55.398,58.5,19,81,1,1.898,5.0,50.5,3.102,0.0,4.724,19.0,33.534,24.3,0.0,-258.598,0.716,-19,0
2024-10-15 10:27:26.279132,c678bacb-bb3d-4ac8-89e2-52f6a2fb6128,HIGHNY-24OCT16-B55.5,135093.721,10,1.0,55.416,58.5,46,54,0,-0.084,3.0,52.5,3.084,0.0,4.252,17.1,46.0,21.87,0.0,-298.29,44.884,46,0
2024-10-15 10:27:26.400807,92236c4e-7248-4bbe-a972-4a026ba27f26,HIGHNY-24OCT16-B57.5,135093.599,10,3.0,55.612,58.5,28,72,0,-1.888,1.0,54.5,2.888,0.0,3.826,15.39,41.4,28.0,0.0,-294.652,27.0,28,0
2024-10-15 10:32:26.182064,65b7c14a-4dc6-4c70-8fd3-ab1a25f97740,HIGHNY-24OCT16-B53.5,134793.818,10,-1.0,55.484,58.5,19,81,1,1.984,5.0,50.5,3.016,0.0,3.444,19.0,37.26,25.2,0.0,-276.323,18.578,-19,0
2024-10-15 10:32:26.318729,1c40734b-2356-4e51-93ca-3b38acad5fcb,HIGHNY-24OCT16-B55.5,134793.681,10,1.0,55.486,58.5,46,54,0,-0.014,3.0,52.5,3.014,0.0,3.099,17.1,46.0,22.68,0.0,-298.967,44.667,46,0
2024-10-15 10:32:26.451277,0c2affc0-7b67-4b5f-b1c7-f13911fecc7f,HIGHNY-24OCT16-B57.5,134793.549,10,3.0,55.661,58.5,28,72,0,-1.839,1.0,54.5,2.839,0.0,2.789,15.39,41.4,28.0,0.0,-292.379,27.0,28,0
2024-10-15 11:16:32.639870,a24c2416-604b-4526-aaf4-9d6d1839a756,HIGHNY-24OCT16-B55.5,132147.36,15,1.0,55.645,58.5,46,54,0,0.145,3.0,52.5,2.855,0.0,2.51,13.851,46.0,25.2,0.0,-296.15,44.737,46,0
2024-10-15 11:16:47.511736,aa35be74-f2cd-46c0-b386-51c77c16caa5,HIGHNY-24OCT16-B55.5,132132.488,75,1.0,55.637,58.5,46,54,0,0.137,3.0,52.5,2.863,0.0,2.259,12.466,46.0,22.68,0.0,-280.206,44.5,46,0
2024-10-15 11:17:25.637494,504c1e7d-4c86-484b-8b61-de2c93224dff,HIGHNY-24OCT16-B53.5,132094.363,10,-1.0,55.534,58.5,15,85,1,2.034,5.0,50.5,2.966,0.0,2.033,15.0,41.4,20.412,0.0,-257.773,24.669,-15,0
2024-10-15 11:17:25.708072,053aacb2-5891-4d94-81d0-170ad7442354,HIGHNY-24OCT16-T58,132094.292,10,3.5,55.602,58.5,2,98,0,-2.398,0.5,53.5,2.898,0.0,1.83,13.5,37.26,18.371,2.0,-225.905,-97.0,-98,1
2024-10-15 11:17:25.715359,8de081a5-9d46-4a78-a791-d2064dd0a933,HIGHNY-24OCT16-B55.5,132094.285,10,1.0,55.585,58.5,46,54,0,0.085,3.0,52.5,2.915,0.0,1.647,12.15,46.0,16.534,1.8,-254.724,44.402,46,0
2024-10-15 11:17:25.715671,4dc8fa29-0c98-4198-84dd-2bbffea96fea,HIGHNY-24OCT16-T51,132094.284,10,-3.5,55.521,58.5,1,99,0,4.521,7.5,46.5,2.979,1.0,1.482,10.935,41.4,14.88,1.62,-221.843,0.0,1,0
2024-10-15 11:17:25.730728,12b983d7-2ae6-4d76-b01c-5fc4e5f6aa68,HIGHNY-24OCT16-B51.5,132094.269,10,-3.0,55.361,58.5,4,96,0,3.861,7.0,48.5,3.139,0.9,4.0,9.842,37.26,13.392,1.458,-198.056,2.5,4,0
2024-10-15 11:17:25.769758,d8f7c1e6-5dd1-4820-9724-86020ae7649d,HIGHNY-24OCT16-B57.5,132094.23,10,3.0,55.988,58.5,37,63,0,-1.512,1.0,54.5,2.512,0.81,3.6,8.857,33.534,37.0,1.312,-275.511,36.0,37,0
