time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-12-04 10:06:44.798492,761a19c1-ce39-43f0-bf64-d61287aeac67,KXHIGHNY-24DEC05-T43,136335.202,6,5.0,44.5,13,87,1,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,0.0,-3.5,87.0,2.0,0.0,0,0,0,0,0,13,-33.344,-12.0,-13,0
2024-12-04 10:06:46.608389,25b47420-2504-42c4-834c-f86878f3a9e8,KXHIGHNY-24DEC05-T43,136333.392,100,5.0,44.5,4,96,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,0.0,-3.5,87.0,2.0,0.0,0,0,0,0,0,4,-5.545,3.0,4,0
2024-12-04 10:08:12.818339,4f03c2cc-9581-4c82-88d6-ac2364d89faa,KXHIGHNY-24DEC05-T36,136247.182,50,-5.0,42.5,1,99,0,41.0,6.5,1.9,-3.5,-0.5,-2.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,8.0,-1.5,87.0,2.0,0.0,1,0,0,0,0,4,-5.545,0.0,1,0
2024-12-04 10:12:39.928366,84b73190-db58-4a6b-8239-9e201fc89dd4,KXHIGHNY-24DEC05-B38.5,135980.072,28,-1.0,39.75,11,89,0,41.0,2.5,-2.1,-7.5,-4.5,-6.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,1.25,1.25,87.0,2.0,0.0,1,0,11,0,0,4,-31.922,10.0,11,0
2024-12-04 10:12:40.109240,8b206176-fa9c-41e1-8127-43fad984cfa5,KXHIGHNY-24DEC05-B42.5,135979.891,10,3.0,41.602,33,67,1,41.0,-1.5,-6.1,-11.5,-8.5,-10.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-0.898,-0.602,87.0,2.0,0.0,1,0,11,0,33,4,-147.307,-32.0,-33,0
2024-12-04 10:12:40.185065,69366f72-1b32-4118-bec9-9f341ba4a464,KXHIGHNY-24DEC05-B42.5,135979.815,20,3.0,41.714,40,60,1,41.0,-1.5,-6.1,-11.5,-8.5,-10.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-0.786,-0.714,87.0,2.0,0.0,1,0,11,0,40,4,-179.477,-39.0,-40,0
2024-12-04 10:12:51.600137,a1345ca1-6a74-4378-9fb0-82ea363dc37d,KXHIGHNY-24DEC05-T43,135968.4,240,5.0,41.9,8,92,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.6,-0.9,87.0,2.0,0.0,1,0,11,0,40,8,-190.568,7.0,8,0
2024-12-04 10:12:57.719408,d90d9a24-6a8d-4245-973d-1e33847acffd,KXHIGHNY-24DEC05-T43,135962.281,240,5.0,41.856,7,93,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.644,-0.856,87.0,2.0,0.0,1,0,11,0,40,7,-187.553,6.0,7,0
2024-12-04 10:13:03.352613,2884318c-5178-4104-aaf7-6154cc19937f,KXHIGHNY-24DEC05-T43,135956.647,240,5.0,41.81,6,94,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.69,-0.81,87.0,2.0,0.0,1,0,11,0,40,6,-184.683,5.0,6,0
2024-12-04 10:13:14.914378,dd099fd2-1907-4fde-ac52-a9d75086437b,KXHIGHNY-24DEC05-T43,135945.086,100,5.0,41.856,7,93,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.644,-0.856,87.0,2.0,0.0,1,0,11,0,40,7,-187.553,6.0,7,0
2024-12-04 10:13:21.469109,98f9e233-33e8-4fa6-821c-8504834062b2,KXHIGHNY-24DEC05-T43,135938.531,200,5.0,41.81,6,94,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.69,-0.81,87.0,2.0,0.0,1,0,11,0,40,6,-184.683,4.268,6,0
2024-12-04 10:13:36.700456,d6eea1e8-2abb-4cff-9983-5f4c934e1040,KXHIGHNY-24DEC05-T43,135923.3,240,5.0,41.763,5,95,0,41.0,-3.5,-8.1,-13.5,-10.5,-12.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,-2.737,-0.763,87.0,2.0,0.0,1,0,11,0,40,5,-181.979,3.3,5,0
2024-12-04 10:45:36.408917,7b48938a-05e4-4f17-a838-65b2077a095f,KXHIGHNY-24DEC05-B40.5,134003.591,11,1.0,41.206,45,55,1,41.0,0.5,-4.1,-9.5,-6.5,-8.2,8.7,58.7,36.2,100,0,25651.09,8.6,6.4,4,0,0.706,-0.206,87.0,2.0,0.0,1,0,11,45,40,5,-353.279,54.0,55,1
2024-12-04 11:11:15.975767,a0616d38-47ec-4389-929b-20bd50dce120,KXHIGHNY-24DEC05-B40.5,132464.024,1,1.0,41.161,52,48,1,41.0,0.5,-4.1,-9.5,-6.5,-4.1,4.6,58.7,36.2,100,0,25651.09,18.7,8.6,6,0,0.661,-0.161,87.0,2.0,0.0,1,0,11,52,40,5,-387.444,47.0,48,1
2024-12-04 12:16:34.154776,383ffdf2-6d8b-4f82-88e6-fbc3ee474066,KXHIGHNY-24DEC05-B40.5,128545.845,36,1.0,41.192,47,53,0,41.0,0.5,-4.1,-9.5,-6.5,-2.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,0.692,-0.192,87.0,2.0,0.0,1,0,11,47,40,5,-362.936,-52.0,-53,1
2024-12-04 12:16:56.543207,7ae31655-63ad-4597-9246-4e76a878638b,KXHIGHNY-24DEC05-T36,128523.457,50,-5.0,41.192,1,99,1,41.0,6.5,1.9,-3.5,-0.5,3.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,6.692,-0.192,87.0,2.0,0.0,1,0,11,47,40,5,-362.936,0.0,-1,0
2024-12-04 12:18:38.644836,9bb8c66e-66cf-4f35-b4c6-50cdeac59f6c,KXHIGHNY-24DEC05-B40.5,128421.355,10,1.0,41.192,47,53,0,41.0,0.5,-4.1,-9.5,-6.5,-2.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,0.692,-0.192,87.0,2.0,0.0,1,0,11,47,40,5,-362.936,-52.0,-53,1
2024-12-04 12:22:36.518860,0bd4fc37-8c64-4df2-bb7f-5355978a07e9,KXHIGHNY-24DEC05-T43,128183.481,50,5.0,41.06,1,99,0,41.0,-3.5,-8.1,-13.5,-10.5,-6.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,-3.44,-0.06,87.0,2.0,0.0,1,0,11,47,40,1,-354.889,-0.523,1,0
2024-12-04 12:22:36.518860,9b4f44fd-2e8b-4344-8f4c-08f593809a42,KXHIGHNY-24DEC05-T43,128183.481,52,5.0,41.06,1,99,0,41.0,-3.5,-8.1,-13.5,-10.5,-6.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,-3.44,-0.06,87.0,2.0,0.0,1,0,11,47,40,1,-354.889,-0.471,1,0
2024-12-04 12:22:36.518860,5c1b8e6b-93af-431f-9c8c-7d381c12f748,KXHIGHNY-24DEC05-T43,128183.481,100,5.0,41.094,2,98,0,41.0,-3.5,-8.1,-13.5,-10.5,-6.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,-3.406,-0.094,87.0,2.0,0.0,1,0,11,47,40,2,-356.275,0.17,2,0
2024-12-04 12:57:01.786594,c44a5ad8-745d-4902-b956-950dbff78ab8,KXHIGHNY-24DEC05-B38.5,126118.213,30,-1.0,40.765,24,76,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.265,0.235,87.0,2.0,0.0,1,0,24,47,40,1,-404.785,-23.0,-24,0
2024-12-04 12:57:01.786594,99470605-6780-4669-a0db-58be6601a498,KXHIGHNY-24DEC05-B38.5,126118.213,62,-1.0,40.726,26,74,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.226,0.274,87.0,2.0,0.0,1,0,26,47,40,1,-413.223,-25.0,-26,0
2024-12-04 12:57:01.786594,1201e55a-0daa-4424-8b7b-f04d05204486,KXHIGHNY-24DEC05-B38.5,126118.213,1,-1.0,40.746,25,75,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.246,0.254,87.0,2.0,0.0,1,0,25,47,40,1,-408.984,-24.0,-25,0
2024-12-04 12:58:03.640034,be88129c-30be-4a51-a81e-c6c468bebbd8,KXHIGHNY-24DEC05-B38.5,126056.36,1,-1.0,40.746,25,75,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.246,0.254,87.0,2.0,0.0,1,0,25,47,40,1,-408.984,-24.0,-25,0
2024-12-04 12:58:03.640034,b7cb5797-c418-4bb8-8430-46bd86ef43e3,KXHIGHNY-24DEC05-B38.5,126056.36,100,-1.0,40.688,28,72,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.188,0.312,87.0,2.0,0.0,1,0,28,47,40,1,-421.814,-27.0,-28,0
2024-12-04 12:58:03.640034,8eabbeac-8dd0-41f9-b1bd-34c0f3a87524,KXHIGHNY-24DEC05-B38.5,126056.36,10,-1.0,40.707,27,73,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.207,0.293,87.0,2.0,0.0,1,0,27,47,40,1,-417.5,-26.0,-27,0
2024-12-04 12:58:03.640034,7cbcd76f-0f37-42f9-b95c-12d19f23120b,KXHIGHNY-24DEC05-B38.5,126056.36,100,-1.0,40.726,26,74,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.226,0.274,87.0,2.0,0.0,1,0,26,47,40,1,-413.223,-25.0,-26,0
2024-12-04 12:58:03.640034,79d35dd9-a56e-4d59-8563-5228e693ab77,KXHIGHNY-24DEC05-B38.5,126056.36,62,-1.0,40.726,26,74,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.226,0.274,87.0,2.0,0.0,1,0,26,47,40,1,-413.223,-25.0,-26,0
2024-12-04 12:58:03.640034,7973526e-b54b-41d9-9233-f6665e51db21,KXHIGHNY-24DEC05-B38.5,126056.36,100,-1.0,40.707,27,73,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.207,0.293,87.0,2.0,0.0,1,0,27,47,40,1,-417.5,-26.0,-27,0
2024-12-04 12:58:03.640034,3d759b96-5452-440a-bce4-3b4437d66226,KXHIGHNY-24DEC05-B38.5,126056.36,30,-1.0,40.746,25,75,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.246,0.254,87.0,2.0,0.0,1,0,25,47,40,1,-408.984,-24.0,-25,0
2024-12-04 12:58:03.640034,2c6caebc-ffde-4445-8cb2-8e90566740a9,KXHIGHNY-24DEC05-B38.5,126056.36,40,-1.0,40.726,26,74,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.226,0.274,87.0,2.0,0.0,1,0,26,47,40,1,-413.223,-25.0,-26,0
2024-12-04 12:58:03.640034,203be074-b54a-447d-b789-d3039f3fb6e5,KXHIGHNY-24DEC05-B38.5,126056.36,38,-1.0,40.726,26,74,1,41.0,2.5,-2.1,-7.5,-4.5,-0.5,3.0,58.7,36.2,100,0,25651.09,31.0,13.7,52,0,2.226,0.274,87.0,2.0,0.0,1,0,26,47,40,1,-413.223,-25.0,-26,0
2024-12-04 13:13:58.779372,3bb53ff6-55fb-469d-aecf-4492bb77b9a9,KXHIGHNY-24DEC05-B36.5,125101.221,100,-3.0,40.619,3,97,0,41.0,4.5,-0.1,-5.5,-2.5,1.8,2.7,58.7,36.2,100,0,25651.09,31.3,17.1,47,2,4.119,0.381,87.0,2.0,0.0,1,3,26,47,40,1,-416.518,2.0,3,0
