time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-09-11 10:22:31.806345,d38a12a1-0379-4e09-bb0c-f2a9fe848743,HIGHNY-24SEP12-B80.5,135388.194,1,1.0,80.5,33,67,0,82.4,1.9,-13.3,-10.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,0.0,1.9,0.0,0.0,0.0,0,0,0,33,0,0,-115.385,-64.0,-67,1
2024-09-11 10:23:03.714014,843f1ffe-5c9d-4b89-bfff-de98234320db,HIGHNY-24SEP12-B78.5,135356.286,40,-1.0,79.325,47,53,1,82.4,3.9,-11.3,-8.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,0.825,3.075,0.0,0.0,0.0,0,0,47,33,0,0,-296.342,-46.0,-47,0
2024-09-11 10:23:03.714014,63ec8d5f-6eab-418b-ac6c-e6f4cb3d75c3,HIGHNY-24SEP12-B78.5,135356.286,200,-1.0,79.295,50,50,1,82.4,3.9,-11.3,-8.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,0.795,3.105,0.0,0.0,0.0,0,0,50,33,0,0,-310.986,-49.0,-50,0
2024-09-11 10:23:22.900292,ff20cb58-89de-4542-9e61-a55d88a2b8a5,HIGHNY-24SEP12-B78.5,135337.1,80,-1.0,79.295,50,50,1,82.4,3.9,-11.3,-8.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,0.795,3.105,0.0,0.0,0.0,0,0,50,33,0,0,-310.986,-49.0,-50,0
2024-09-11 10:23:36.822861,0b408139-4c65-4162-80b8-c29a0e6b36cf,HIGHNY-24SEP12-B76.5,135323.177,60,-3.0,78.843,16,84,1,82.4,5.9,-9.3,-6.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,2.343,3.557,0.0,0.0,0.0,0,16,50,33,0,0,-355.347,-13.0,-16,0
2024-09-11 10:56:35.453565,73717f9d-fe6e-4ced-a669-2daf6f5fa5ab,HIGHNY-24SEP12-T76,133344.546,2,-5.0,78.757,2,98,0,82.4,7.9,-7.3,-4.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,4.257,3.643,0.0,0.0,0.0,2,16,50,33,0,0,-356.734,1.0,2,0
2024-09-11 10:57:35.076578,df1d3859-c5b2-402d-873f-9fcef8045bc6,HIGHNY-24SEP12-B76.5,133284.923,1,-3.0,78.78,15,85,0,82.4,5.9,-9.3,-6.0,11.9,20.2,16.4,100,0,38557.23,7.9,6.2,12,12,2.28,3.62,0.0,0.0,0.0,2,15,50,33,0,0,-352.993,12.182,15,0
2024-09-11 12:28:01.247211,812377a5-686c-453a-885f-31255230d819,HIGHNY-24SEP12-T83,127858.753,50,5.0,78.837,1,99,0,82.4,-2.1,-17.3,-8.5,6.4,20.2,16.4,100,0,38557.23,10.4,9.8,78,78,-5.663,3.563,0.0,0.0,0.0,2,15,50,33,0,1,-352.993,0.0,1,0
2024-09-11 12:28:10.465844,b37a5566-7a31-475c-a6c8-44b31be1d121,HIGHNY-24SEP12-T76,127849.534,50,-5.0,78.88,1,99,0,82.4,7.9,-7.3,1.5,6.4,20.2,16.4,100,0,38557.23,10.4,9.8,78,78,4.38,3.52,0.0,0.0,0.0,1,15,50,33,0,1,-351.607,0.0,1,0
2024-09-11 12:39:24.618657,cda1a8e0-24cd-41ea-86c0-f50aa8c16317,HIGHNY-24SEP12-B76.5,127175.381,3,-3.0,78.856,16,84,1,82.4,5.9,-9.3,-0.5,6.4,20.2,16.4,100,0,38557.23,10.4,9.8,78,78,2.356,3.544,0.0,0.0,0.0,1,16,50,33,0,1,-355.347,-12.593,-16,0
2024-09-11 12:39:29.630109,e4cbf115-4217-4ae5-9ee7-9b6e3709f42b,HIGHNY-24SEP12-B76.5,127170.37,1,-3.0,78.856,16,84,1,82.4,5.9,-9.3,-0.5,6.4,20.2,16.4,100,0,38557.23,10.4,9.8,78,78,2.356,3.544,0.0,0.0,0.0,1,16,50,33,0,1,-355.347,-12.577,-16,0
2024-09-11 12:39:48.855952,94c7705c-3f45-4f36-a7c4-ab9bfe6c6efa,HIGHNY-24SEP12-B76.5,127151.144,1,-3.0,78.856,16,84,1,82.4,5.9,-9.3,-0.5,6.4,20.2,16.4,100,0,38557.23,10.4,9.8,78,78,2.356,3.544,0.0,0.0,0.0,1,16,50,33,0,1,-355.347,-12.558,-16,0
2024-09-11 13:08:42.928008,cea1b7bb-4893-4db4-bb81-7222797874f9,HIGHNY-24SEP12-B80.5,125417.072,1,1.0,78.823,31,69,0,82.4,1.9,-13.3,-2.8,4.7,20.2,16.4,100,0,38557.23,7.9,5.6,23,23,-1.677,3.577,0.0,0.0,0.0,1,16,50,31,0,1,-346.416,-66.0,-69,1
2024-09-11 13:08:55.898096,9cea3a3c-35d6-4298-95c7-26093a59d8e7,HIGHNY-24SEP12-B80.5,125404.102,1,1.0,78.734,26,74,0,82.4,1.9,-13.3,-2.8,4.7,20.2,16.4,100,0,38557.23,7.9,5.6,23,23,-1.766,3.666,0.0,0.0,0.0,1,16,50,26,0,1,-324.673,-71.0,-74,1
2024-09-11 14:08:42.667403,23433598-3b90-4555-a5f0-3ec607e829e6,HIGHNY-24SEP12-B80.5,121817.333,200,1.0,78.734,26,74,0,82.4,1.9,-13.3,-1.3,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,-1.766,3.666,0.0,0.0,0.0,1,16,50,26,0,1,-324.673,-71.0,-74,1
2024-09-11 14:08:42.682840,91bc5228-73c6-4801-b6aa-86e8adb56207,HIGHNY-24SEP12-B80.5,121817.317,40,1.0,78.734,26,74,0,82.4,1.9,-13.3,-1.3,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,-1.766,3.666,0.0,0.0,0.0,1,16,50,26,0,1,-324.673,-71.0,-74,1
2024-09-11 14:08:42.712891,63719744-d0d3-447b-93d8-8cb181da5a6f,HIGHNY-24SEP12-B76.5,121817.287,31,-3.0,78.734,16,84,1,82.4,5.9,-9.3,2.7,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,2.234,3.666,0.0,0.0,0.0,1,16,50,26,0,1,-324.673,-12.551,-16,0
2024-09-11 14:08:52.077169,fe2e1496-bcac-4438-9553-1e7f348b8f8c,HIGHNY-24SEP12-B80.5,121807.923,40,1.0,78.734,26,74,0,82.4,1.9,-13.3,-1.3,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,-1.766,3.666,0.0,0.0,0.0,1,16,50,26,0,1,-324.673,-71.031,-74,1
2024-09-11 14:24:54.005701,0574d7b5-488e-422d-9a20-542310eb9e99,HIGHNY-24SEP12-B80.5,120845.994,40,1.0,78.771,28,72,1,82.4,1.9,-13.3,-1.3,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,-1.729,3.629,0.0,0.0,0.0,1,16,50,28,0,1,-333.264,69.138,72,1
2024-09-11 14:35:21.952759,e12fd164-dde9-4254-905d-ba667fba14c0,HIGHNY-24SEP12-B78.5,120218.047,1,-1.0,78.771,50,50,0,82.4,3.9,-11.3,0.7,3.2,20.2,16.4,100,0,38557.23,8.3,7.8,15,15,0.271,3.629,0.0,0.0,0.0,1,16,50,28,0,1,-333.264,49.0,50,0
2024-09-11 16:59:53.494170,99f90df0-1399-4da0-9fd1-5038e2d1821d,HIGHNY-24SEP12-T83,111546.506,1,5.0,78.771,1,99,1,82.4,-2.1,-17.3,-5.2,3.1,20.2,16.4,100,0,38557.23,11.5,10.0,3,3,-5.729,3.629,0.0,0.0,0.0,1,16,50,28,0,1,-333.264,0.0,-1,0
2024-09-11 17:36:38.164110,bac5ca56-cf1e-4f04-9da8-e4c7c78c6813,HIGHNY-24SEP12-B76.5,109341.836,5,-3.0,78.724,18,82,1,82.4,5.9,-9.3,1.4,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,2.224,3.676,0.0,0.0,0.0,1,18,50,28,0,1,-340.93,-14.544,-18,0
2024-09-11 17:36:38.276637,b3e82791-ecb9-45f9-8d03-121430b14b47,HIGHNY-24SEP12-B80.5,109341.723,2,1.0,78.688,26,74,0,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.812,3.713,0.0,0.0,0.0,1,18,50,26,0,1,-332.338,-71.212,-74,1
2024-09-11 17:36:59.555420,7c95a43b-c1eb-4daf-8338-6259a3c6c24f,HIGHNY-24SEP12-B80.5,109320.445,1,1.0,78.668,25,75,0,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.832,3.732,0.0,0.0,0.0,1,18,50,25,0,1,-328.1,-72.172,-75,1
2024-09-11 17:45:16.637759,8b82fec8-5574-42f2-961d-24cf88b26d31,HIGHNY-24SEP12-B80.5,108823.362,118,1.0,78.688,26,74,1,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.812,3.713,0.0,0.0,0.0,1,18,50,26,0,1,-332.338,71.167,74,1
2024-09-11 17:45:36.238849,2186e030-00bd-4d95-9aa3-8bd10617d7f3,HIGHNY-24SEP12-B80.5,108803.761,100,1.0,78.706,27,73,1,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.794,3.694,0.0,0.0,0.0,1,18,50,27,0,1,-336.615,61.352,73,1
2024-09-11 17:45:36.352228,e148e35f-1185-49ed-aed1-7cd2ff849a76,HIGHNY-24SEP12-B80.5,108803.648,2,1.0,78.724,28,72,0,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.776,3.676,0.0,0.0,0.0,1,18,50,28,0,1,-340.93,-57.588,-72,1
2024-09-11 17:45:36.430802,6dfd5b91-c104-42af-a0af-2cdfb057af50,HIGHNY-24SEP12-B78.5,108803.569,2,-1.0,78.724,50,50,0,82.4,3.9,-11.3,-0.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,0.224,3.676,0.0,0.0,0.0,1,18,50,28,0,1,-340.93,49.0,50,0
2024-09-11 17:45:36.435126,b8d79e20-3165-4562-9c8b-ef38231f8447,HIGHNY-24SEP12-B76.5,108803.565,2,-3.0,78.724,18,82,0,82.4,5.9,-9.3,1.4,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,2.224,3.676,0.0,0.0,0.0,1,18,50,28,0,1,-340.93,14.207,18,0
2024-09-11 17:45:36.442447,1105cd8f-f47d-4e66-9d24-93f8b434c177,HIGHNY-24SEP12-B82.5,108803.558,2,3.0,78.942,6,94,0,82.4,-0.1,-15.3,-4.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-3.558,3.458,0.0,0.0,0.0,1,18,50,28,6,1,-351.68,5.0,6,0
2024-09-11 17:45:51.916207,4475578a-dd60-4c80-bed9-f0af3ff92825,HIGHNY-24SEP12-B80.5,108788.084,120,1.0,78.942,28,72,0,82.4,1.9,-13.3,-2.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-1.558,3.458,0.0,0.0,0.0,1,18,50,28,6,1,-351.68,-57.54,-72,1
2024-09-11 17:50:59.514548,fd92c625-a1ba-48e4-9467-f4282679cab8,HIGHNY-24SEP12-B82.5,108480.485,1,3.0,78.763,1,99,0,82.4,-0.1,-15.3,-4.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-3.737,3.637,0.0,0.0,0.0,1,18,50,28,1,1,-340.93,-0.125,1,0
2024-09-11 17:50:59.514548,6318203d-e78c-4e7a-9523-c05d605dae57,HIGHNY-24SEP12-B82.5,108480.485,1,3.0,78.908,5,95,0,82.4,-0.1,-15.3,-4.6,4.5,20.2,16.4,100,0,38557.23,14.0,12.5,2,0,-3.592,3.492,0.0,0.0,0.0,1,18,50,28,5,1,-348.977,3.907,5,0
