time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2024-11-13 10:11:15.993515,72464d65-dfa3-4fc4-9da4-c6e599339fc1,KXHIGHNY-24NOV14-B46.5,136064.006,1,-1.0,46.5,10,90,1,46.4,-0.1,-8.3,-5.6,-15.1,-6.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,0.0,-0.1,1.0,0.0,0.0,0,0,10,0,0,0,-23.026,89.0,90,1
2024-11-13 10:12:29.576088,7c606e4c-c74b-4e3a-b3b4-60443a6d037b,KXHIGHNY-24NOV14-B46.5,135990.424,1,-1.0,46.5,15,85,1,46.4,-0.1,-8.3,-5.6,-15.1,-6.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,0.0,-0.1,1.0,0.0,0.0,0,0,15,0,0,0,-40.621,84.0,85,1
2024-11-13 10:14:27.462874,68a7718d-ef7a-433a-baef-e8d6b7d49dfe,KXHIGHNY-24NOV14-B50.5,135872.537,100,3.0,48.833,21,79,1,46.4,-4.1,-12.3,-9.6,-19.1,-10.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,-1.667,-2.433,1.0,0.0,0.0,0,0,15,0,21,0,-104.556,-20.0,-21,0
2024-11-13 10:14:37.770679,2b036a41-9356-4a31-bb79-2ffb7e96d1a5,KXHIGHNY-24NOV14-B46.5,135862.229,100,-1.0,48.326,25,75,1,46.4,-0.1,-8.3,-5.6,-15.1,-6.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,1.826,-1.926,1.0,0.0,0.0,0,0,25,0,21,0,-144.407,74.0,75,1
2024-11-13 10:17:49.916888,e876234d-73c9-4de6-aa13-748fb89d1089,KXHIGHNY-24NOV14-B50.5,135670.083,8,3.0,48.372,22,78,1,46.4,-4.1,-12.3,-9.6,-19.1,-10.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,-2.128,-1.972,1.0,0.0,0.0,0,0,25,0,22,0,-148.475,-21.0,-22,0
2024-11-13 10:27:01.804721,0b563637-d25c-4783-979d-d15cb2ef31df,KXHIGHNY-24NOV14-T51,135118.195,140,5.0,48.973,8,92,1,46.4,-6.1,-14.3,-11.6,-21.1,-12.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,-3.527,-2.573,1.0,0.0,0.0,0,0,25,0,22,8,-165.11,-7.0,-8,0
2024-11-13 10:27:36.146188,25c7b97b-c8a4-4fa1-a9ce-7cf8b2dfc689,KXHIGHNY-24NOV14-B50.5,135083.854,2,3.0,48.973,22,78,1,46.4,-4.1,-12.3,-9.6,-19.1,-10.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,-1.527,-2.573,1.0,0.0,0.0,0,0,25,0,22,8,-165.11,-21.0,-22,0
2024-11-13 10:27:55.977507,a158f09e-796d-4eee-8782-400befb5d303,KXHIGHNY-24NOV14-B50.5,135064.022,51,3.0,48.973,22,78,1,46.4,-4.1,-12.3,-9.6,-19.1,-10.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,-1.527,-2.573,1.0,0.0,0.0,0,0,25,0,22,8,-165.11,-21.0,-22,0
2024-11-13 10:41:55.399595,ebf87fdb-0449-4937-9060-93e3d3a88e27,KXHIGHNY-24NOV14-T44,134224.6,120,-5.0,48.857,1,99,0,46.4,3.9,-4.3,-1.6,-11.1,-2.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,6.357,-2.457,1.0,0.0,0.0,1,0,25,0,22,8,-165.11,0.0,1,0
2024-11-13 10:51:37.454811,732027a2-f063-417e-bb18-caad7d619d99,KXHIGHNY-24NOV14-B46.5,133642.545,5,-1.0,48.776,27,73,1,46.4,-0.1,-8.3,-5.6,-15.1,-6.8,6.7,22.0,15.3,100,0,29187.56,31.3,18.0,3,0,2.276,-2.376,1.0,0.0,0.0,1,0,27,0,22,8,-173.626,72.0,73,1
