time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-09-18 10:36:34.174517,48a905f0-3d35-457f-8aed-dee7b1c460c5,HIGHNY-24SEP19-B78.5,134545.825,2,3.0,78.5,84.2,44,56,1,0.0,5.7,70.8,5.7,0.0,0.0,0.0,0.0,44.0,0.0,-166.504,-42.992,-44,0
2024-09-18 10:36:34.174517,38fea8bd-0c6b-45f2-a3ba-08d6ac983f58,HIGHNY-24SEP19-B78.5,134545.825,1,3.0,78.5,84.2,44,56,1,0.0,5.7,70.8,5.7,0.0,0.0,0.0,0.0,44.0,0.0,-166.504,-43.0,-44,0
2024-09-18 10:36:34.174517,3159dc2c-654f-470b-b64f-46dbc174b340,HIGHNY-24SEP19-B78.5,134545.825,1,3.0,78.5,84.2,43,57,1,0.0,5.7,70.8,5.7,0.0,0.0,0.0,0.0,43.0,0.0,-161.732,-42.0,-43,0
2024-09-18 10:40:14.404538,d633e7e4-d80e-4185-b2e9-5a057da60a91,HIGHNY-24SEP19-B78.5,134325.595,3,3.0,78.5,84.2,43,57,0,0.0,5.7,70.8,5.7,0.0,0.0,0.0,0.0,43.0,0.0,-161.732,41.931,43,0
2024-09-18 10:40:14.404538,1c4cb016-98fa-4dd9-a479-aee61059f172,HIGHNY-24SEP19-B78.5,134325.595,40,3.0,78.5,84.2,46,54,0,0.0,5.7,70.8,5.7,0.0,0.0,0.0,0.0,46.0,0.0,-176.118,44.918,46,0
2024-09-18 10:40:14.906008,aba5b754-97bf-4722-8d7c-7b3ff136852c,HIGHNY-24SEP19-T79,134325.094,23,3.5,78.619,84.2,13,87,0,-0.381,5.2,69.8,5.581,0.0,0.0,0.0,0.0,41.4,13.0,-187.488,-86.0,-87,1
2024-09-18 10:40:14.906008,5769d84b-ffb5-4aa7-91be-905d55013177,HIGHNY-24SEP19-T79,134325.094,20,3.5,78.644,84.2,15,85,0,-0.356,5.2,69.8,5.556,0.0,0.0,0.0,0.0,37.26,15.0,-175.424,-84.0,-85,1
2024-09-18 10:55:31.444800,414c2d1e-a695-44cd-8016-60f2eb5854c7,HIGHNY-24SEP19-T72,133408.555,50,-3.5,78.505,84.2,1,99,0,6.505,12.2,62.8,5.695,1.0,0.0,0.0,0.0,33.534,13.5,-152.926,0.0,1,0
2024-09-18 11:00:41.994603,92b3bb1a-4300-4fd6-ac97-4a8526318880,HIGHNY-24SEP19-B76.5,133098.005,40,1.0,77.608,84.2,35,65,0,1.108,7.7,68.8,6.592,0.9,0.0,0.0,35.0,30.181,12.15,-257.516,34.0,35,0
2024-09-18 11:00:42.024951,58e12bb1-d993-4061-a418-1b85d8644f3c,HIGHNY-24SEP19-B76.5,133097.975,62,1.0,77.556,84.2,35,65,0,1.056,7.7,68.8,6.644,0.81,0.0,0.0,35.0,27.163,10.935,-240.109,34.0,35,0
2024-09-18 13:40:33.257674,acdcf9f5-24dd-4827-bbf4-73739e00ba9a,HIGHNY-24SEP19-T79,123506.742,100,3.5,77.696,84.2,17,83,1,-1.304,5.2,69.8,6.504,0.729,0.0,0.0,31.5,24.446,17.0,-234.751,82.0,83,1
2024-09-18 14:24:43.208651,b4cac2a1-e2a7-4c62-b124-eb61b0346bc5,HIGHNY-24SEP19-T79,120856.791,1,3.5,77.906,84.2,28,72,1,-1.094,5.2,69.8,6.294,0.656,0.0,0.0,28.35,22.002,28.0,-255.855,70.951,72,1
2024-09-18 14:29:35.434183,af1c6b9d-c68f-4d06-9197-0e7aebad6aa0,HIGHNY-24SEP19-B78.5,120564.566,200,3.0,78.021,84.2,37,63,0,-0.479,5.7,70.8,6.179,0.59,0.0,0.0,25.515,37.0,25.2,-297.259,33.152,37,0
2024-09-18 14:29:35.434183,63151698-46d2-41dd-b8fa-7bbe40d9b091,HIGHNY-24SEP19-B78.5,120564.566,200,3.0,78.053,84.2,39,61,0,-0.447,5.7,70.8,6.147,0.531,0.0,0.0,22.964,39.0,22.68,-285.304,36.328,39,0
2024-09-18 14:29:35.434183,0c1b1e13-4eee-4df2-b469-adbaa6ba75f7,HIGHNY-24SEP19-B78.5,120564.566,40,3.0,78.09,84.2,42,58,0,-0.41,5.7,70.8,6.11,0.478,0.0,0.0,20.667,42.0,20.412,-280.786,40.607,42,0
2024-09-18 14:29:45.800161,230bcc19-183b-47fe-9c02-1f4dfc059803,HIGHNY-24SEP19-T79,120554.2,40,3.5,78.324,84.2,36,64,0,-0.676,5.2,69.8,5.876,0.349,0.0,0.0,15.066,30.618,36.0,-274.268,-62.778,-64,1
2024-09-18 14:29:45.800161,3d6a4bd8-1b4a-415b-aa21-f8c4f4a01d4d,HIGHNY-24SEP19-T79,120554.2,200,3.5,78.285,84.2,35,65,0,-0.715,5.2,69.8,5.915,0.387,0.0,0.0,16.74,34.02,35.0,-291.228,-63.419,-65,1
2024-09-18 14:29:45.800161,d625cc70-2193-4637-9a90-5765f88ce918,HIGHNY-24SEP19-T79,120554.2,200,3.5,78.238,84.2,33,67,0,-0.762,5.2,69.8,5.962,0.43,0.0,0.0,18.6,37.8,33.0,-306.696,-65.362,-67,1
2024-09-18 14:29:58.833174,93d9f487-328c-4b67-800b-7f77496bc1a6,HIGHNY-24SEP19-B78.5,120541.167,200,3.0,78.344,84.2,37,63,0,-0.156,5.7,70.8,5.856,0.314,0.0,0.0,13.56,37.0,32.4,-281.284,30.192,37,0
2024-09-18 14:29:58.833174,18ce14fc-0f77-47c6-b58a-bb62606fd35c,HIGHNY-24SEP19-B78.5,120541.167,80,3.0,78.357,84.2,40,60,0,-0.143,5.7,70.8,5.843,0.282,0.0,0.0,12.204,40.0,29.16,-276.08,34.771,40,0
2024-09-18 14:30:19.139345,64769e2f-67c5-40ce-ab3f-5272521c3ff2,HIGHNY-24SEP19-T79,120520.861,200,3.5,78.404,84.2,32,68,0,-0.596,5.2,69.8,5.796,0.254,0.0,0.0,10.983,36.0,32.0,-265.882,-59.035,-68,1
2024-09-18 14:30:19.139345,184963fc-4bf1-4c07-8891-b362fdb54bc9,HIGHNY-24SEP19-T79,120520.861,40,3.5,78.437,84.2,33,67,0,-0.563,5.2,69.8,5.763,0.229,0.0,0.0,9.885,32.4,33.0,-250.386,-58.082,-67,1
2024-09-18 14:30:47.103549,fa6151bb-ded8-43ce-80dd-9c4b556c2445,HIGHNY-24SEP19-B78.5,120492.896,40,3.0,78.445,84.2,39,61,0,-0.055,5.7,70.8,5.755,0.206,0.0,0.0,8.897,39.0,29.7,-262.715,25.797,39,0
2024-09-18 14:30:47.103549,3e701378-25a0-41d5-8071-af5b16d0f542,HIGHNY-24SEP19-B78.5,120492.896,200,3.0,78.446,84.2,36,64,0,-0.054,5.7,70.8,5.754,0.185,0.0,0.0,8.007,36.0,26.73,-233.18,28.112,36,0
2024-09-18 14:31:11.871642,c909be76-85ef-4265-875c-1cc331169413,HIGHNY-24SEP19-T79,120468.128,200,3.5,78.5,84.2,31,69,0,-0.5,5.2,69.8,5.7,0.167,0.0,0.0,7.206,32.4,31.0,-233.079,-51.804,-69,1
2024-09-18 14:31:11.871642,148a41e1-4b2f-4558-89c3-db1ee827adfb,HIGHNY-24SEP19-T79,120468.128,20,3.5,78.53,84.2,32,68,0,-0.47,5.2,69.8,5.67,0.15,0.0,0.0,6.486,29.16,32.0,-221.095,-58.186,-68,1
2024-09-18 14:31:48.099301,78e1b897-1ff1-4171-bc91-8f7a2b4447f2,HIGHNY-24SEP19-B78.5,120431.901,66,3.0,78.526,84.2,36,64,0,0.026,5.7,70.8,5.674,0.135,0.0,0.0,5.837,36.0,28.8,-235.813,18.969,36,0
2024-09-18 14:32:09.936815,d5cf4005-4160-49f6-9e0a-e16e5194893f,HIGHNY-24SEP19-T79,120410.063,33,3.5,78.555,84.2,30,70,0,-0.445,5.2,69.8,5.645,0.122,0.0,0.0,5.253,32.4,30.0,-223.187,-48.788,-70,1
2024-09-18 14:32:09.936815,2d850d51-1478-472f-8698-0b5815dd77f3,HIGHNY-24SEP19-T79,120410.063,66,3.5,78.562,84.2,28,72,0,-0.438,5.2,69.8,5.638,0.109,0.0,0.0,4.728,29.16,28.0,-198.755,-50.827,-72,1
2024-09-18 14:32:28.213894,72f68944-7a12-4a05-bbb5-c9fd9815c7f8,HIGHNY-24SEP19-B78.5,120391.786,33,3.0,78.552,84.2,37,63,0,0.052,5.7,70.8,5.648,0.098,0.0,0.0,4.255,37.0,25.2,-220.854,17.299,37,0
2024-09-18 14:32:54.705230,646a42c2-76be-4be8-9b98-6cde8f6d8207,HIGHNY-24SEP19-T79,120365.295,40,3.5,78.612,84.2,32,68,0,-0.388,5.2,69.8,5.588,0.089,0.0,0.0,3.83,33.3,32.0,-232.566,-45.046,-68,1
2024-09-18 14:52:37.818022,5f90cfdc-9f56-435f-a342-e407c58a9804,HIGHNY-24SEP19-T79,119182.182,1,3.5,78.676,84.2,41,59,1,-0.324,5.2,69.8,5.524,0.08,0.0,0.0,3.447,29.97,41.0,-258.224,35.447,59,1
2024-09-18 14:52:37.818022,556b9e43-7d87-483f-85fe-fa146a971824,HIGHNY-24SEP19-T79,119182.182,1,3.5,78.681,84.2,38,62,1,-0.319,5.2,69.8,5.519,0.072,0.0,0.0,3.102,26.973,38.0,-230.422,39.309,62,1
2024-09-18 14:54:22.912342,1eea7a96-1f27-47d4-9fa9-097fcc256143,HIGHNY-24SEP19-T79,119077.088,22,3.5,78.727,84.2,40,60,0,-0.273,5.2,69.8,5.473,0.058,0.0,0.0,2.513,21.848,40.0,-217.087,-35.641,-60,1
2024-09-18 14:54:22.912342,92bf13c6-ad4f-4f59-96f9-b41444f81d7b,HIGHNY-24SEP19-T79,119077.088,78,3.5,78.713,84.2,41,59,0,-0.287,5.2,69.8,5.487,0.065,0.0,0.0,2.792,24.276,41.0,-232.373,-31.67,-59,1
2024-09-18 15:08:38.234244,48566b1b-fcf4-4146-abe9-975bff0bd9fa,HIGHNY-24SEP19-T79,118221.766,1,3.5,78.77,84.2,47,53,1,-0.23,5.2,69.8,5.43,0.052,0.0,0.0,2.261,19.663,47.0,-241.22,22.576,53,1
2024-09-18 15:08:38.234244,0e29de74-1592-4fc3-9355-c12b604bc069,HIGHNY-24SEP19-T79,118221.766,1,3.5,78.79,84.2,48,52,1,-0.21,5.2,69.8,5.41,0.047,0.0,0.0,2.035,17.697,48.0,-237.97,22.377,52,1
2024-09-18 15:34:47.204783,d3d7df3a-b39d-49c4-855d-108fdde04da2,HIGHNY-24SEP19-T79,116652.795,180,3.5,78.796,84.2,45,55,0,-0.204,5.2,69.8,5.404,0.042,0.0,0.0,1.832,15.927,45.0,-216.362,-22.508,-55,1
2024-09-18 15:34:47.204783,a0fdb8d8-52c6-44f9-8e25-079b505c0eea,HIGHNY-24SEP19-T79,116652.795,180,3.5,78.817,84.2,47,53,0,-0.183,5.2,69.8,5.383,0.038,0.0,0.0,1.649,14.335,47.0,-219.825,-20.516,-53,1
2024-09-18 15:34:47.204783,407164e7-8ff2-4488-bb65-eb046deb66f5,HIGHNY-24SEP19-T79,116652.795,54,3.5,78.833,84.2,48,52,0,-0.167,5.2,69.8,5.367,0.034,0.0,0.0,1.484,12.901,48.0,-219.279,-19.638,-52,1
2024-09-18 15:35:28.495997,eb527134-95b8-4161-950a-823efc2511b6,HIGHNY-24SEP19-T79,116611.504,90,3.5,78.83,84.2,42,58,0,-0.17,5.2,69.8,5.37,0.031,0.0,0.0,1.335,11.611,42.0,-185.73,-25.381,-58,1
2024-09-18 15:35:28.495997,07d863cf-4092-485e-8eae-ea56d536682d,HIGHNY-24SEP19-T79,116611.504,180,3.5,78.84,84.2,41,59,0,-0.16,5.2,69.8,5.36,0.028,0.0,0.0,1.202,10.45,41.0,-176.899,-26.509,-59,1
2024-09-18 16:32:50.483048,770c4165-3b54-438a-90ac-b084724046dc,HIGHNY-24SEP19-T79,113169.517,72,3.5,78.906,84.2,63,37,0,-0.094,5.2,69.8,5.294,0.023,0.0,0.0,0.973,8.464,63.0,-278.985,-3.871,-37,1
2024-09-18 16:32:50.483048,a85ac0ef-72e4-43a6-a832-f7baef045ad6,HIGHNY-24SEP19-T79,113169.517,180,3.5,78.894,84.2,61,39,0,-0.106,5.2,69.8,5.306,0.025,0.0,0.0,1.082,9.405,61.0,-271.834,-5.754,-39,1
2024-09-18 16:32:50.483048,16baaddf-e51a-48b3-8b37-c2bfe1ab9b20,HIGHNY-24SEP19-T79,113169.517,180,3.5,78.906,84.2,57,43,0,-0.094,5.2,69.8,5.294,0.02,0.0,0.0,0.876,7.618,57.0,-245.727,-9.934,-43,1
2024-09-18 16:33:37.148315,fd9ecbab-ab38-4399-8598-f5a7cdb1768c,HIGHNY-24SEP19-B78.5,113122.852,72,3.0,78.775,84.2,35,65,1,0.275,5.7,70.8,5.425,0.018,0.0,0.0,0.788,35.0,51.3,-326.18,-10.701,-35,0
2024-09-18 16:33:37.148315,549a4b74-f26c-409d-9f57-48478e989968,HIGHNY-24SEP19-B78.5,113122.852,178,3.0,78.748,84.2,40,60,1,0.248,5.7,70.8,5.452,0.016,0.0,0.0,0.71,40.0,46.17,-324.183,-19.454,-40,0
2024-09-18 16:33:37.148315,25e4d322-5e59-424a-944e-bc2bfd0ccf96,HIGHNY-24SEP19-B78.5,113122.852,180,3.0,78.745,84.2,37,63,1,0.245,5.7,70.8,5.455,0.015,0.0,0.0,0.639,37.0,41.553,-288.122,-16.518,-37,0
2024-09-18 16:36:17.028740,7c669959-fb54-4429-b6ed-34256bf3969e,HIGHNY-24SEP19-T79,112962.971,60,3.5,78.788,84.2,52,48,0,-0.212,5.2,69.8,5.412,0.013,0.0,0.0,0.575,33.3,52.0,-321.824,-14.207,-48,1
2024-09-18 16:36:17.028740,4d0c49c7-ec9a-4ef8-9ed2-b7685c555e58,HIGHNY-24SEP19-T79,112962.971,12,3.5,78.806,84.2,54,46,0,-0.194,5.2,69.8,5.394,0.012,0.0,0.0,0.517,29.97,54.0,-316.915,-12.761,-46,1
2024-09-18 16:40:54.621081,116f875e-2316-4774-9c71-71a4072cc8dd,HIGHNY-24SEP19-T79,112685.379,72,3.5,78.797,84.2,45,55,0,-0.203,5.2,69.8,5.403,0.011,0.0,0.0,0.466,26.973,45.0,-259.767,-20.869,-55,1
