time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-25 00:03:10.775329,e3653a25-6350-4a86-be7d-b506930ad84a,KXHIGHNY-25APR25-B77.5,86149.225,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.0,-4.336,4.336,-1.5,2.836,9,0.0,0.0,29,71,1,2,1.0,63.778,71,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1
2025-04-25 00:03:10.775329,4f30a006-5cd0-4442-8f09-83d9ecba04e3,KXHIGHNY-25APR25-B77.5,86149.225,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.0,-4.336,4.336,-1.5,2.836,9,0.0,0.0,28,72,1,1,1.0,64.895,72,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1,3,0.707,0.707,1.0,28.5,1.5,1
2025-04-25 00:03:50.972878,1986a9f6-894f-49f1-9442-fd2bea11e623,KXHIGHNY-25APR25-B77.5,86109.027,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.0,-4.336,4.336,-1.5,2.836,9,0.0,0.0,28,72,1,3,1.0,64.773,72,1,6,0.577,1.0,1.0,28.333,2.0,1,6,0.577,1.0,1.0,28.333,2.0,1,6,0.577,1.0,1.0,28.333,2.0,1,6,0.577,1.0,1.0,28.333,2.0,1,6,0.577,1.0,1.0,28.333,2.0,1
2025-04-25 00:04:12.684927,95104768-c7a0-4fe4-9b0d-ae14c616c0fe,KXHIGHNY-25APR25-B77.5,86087.315,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.0,-4.336,4.336,-1.5,2.836,9,0.0,0.0,28,72,1,3,1.0,64.641,72,1,9,0.5,0.957,1.0,28.25,2.25,1,9,0.5,0.957,1.0,28.25,2.25,1,9,0.5,0.957,1.0,28.25,2.25,1,9,0.5,0.957,1.0,28.25,2.25,1,9,0.5,0.957,1.0,28.25,2.25,1
2025-04-25 00:04:23.495900,bdb49476-4ab4-45c2-a111-44a6984295c3,KXHIGHNY-25APR25-B75.5,86076.504,0.5,-9.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.824,-2.336,3.159,-0.324,2.836,9,0.0,0.0,40,60,1,11,-1.0,-37.364,-40,0,20,0.0,0.0,1.0,40.0,11.0,0,20,0.0,0.0,1.0,40.0,11.0,0,20,0.0,0.0,1.0,40.0,11.0,0,20,0.0,0.0,1.0,40.0,11.0,0,20,0.0,0.0,1.0,40.0,11.0,0
2025-04-25 00:05:18.870013,48d304e6-eff7-4d47-a620-a60c6ab7e2ea,KXHIGHNY-25APR25-B75.5,86021.13,0.5,-9.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,0.824,-2.336,3.159,-0.324,2.836,9,0.0,0.0,40,60,1,11,-1.0,-37.354,-40,0,28,0.0,0.0,1.0,40.0,11.0,0,31,0.0,0.0,1.0,40.0,11.0,0,31,0.0,0.0,1.0,40.0,11.0,0,31,0.0,0.0,1.0,40.0,11.0,0,31,0.0,0.0,1.0,40.0,11.0,0
2025-04-25 00:05:21.766056,176bfad7-d165-4ca8-9607-f2b62d1f2dea,KXHIGHNY-25APR25-T80,86018.234,-5.5,-15.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-4.757,-8.336,3.579,-0.743,2.836,9,0.0,0.0,6,94,0,31,5.0,1.574,6,0,59,0.0,0.0,0.0,6.0,31.0,0,62,0.0,0.0,0.0,6.0,31.0,0,62,0.0,0.0,0.0,6.0,31.0,0,62,0.0,0.0,0.0,6.0,31.0,0,62,0.0,0.0,0.0,6.0,31.0,0
2025-04-25 00:05:58.983316,ef15c170-11c3-4798-949f-0d964889f53c,KXHIGHNY-25APR25-B77.5,85981.017,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.757,-4.336,3.579,-0.743,2.836,9,0.0,0.0,28,72,1,8,1.0,64.591,72,1,126,1.155,32.716,1.0,28.667,24.333,-2,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1
2025-04-25 00:05:58.983316,a14b98ac-7476-4d2c-b45d-a3ed8e1f9097,KXHIGHNY-25APR25-B77.5,85981.017,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.737,-4.336,3.599,-0.763,2.836,9,0.0,0.0,30,70,1,62,1.0,62.629,70,1,126,1.155,32.716,1.0,28.667,24.333,-2,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1,132,0.837,24.045,1.0,28.5,13.167,-1
2025-04-25 00:06:54.676705,a6494e77-471f-4e54-bcf7-2b4c5150fc86,KXHIGHNY-25APR25-B79.5,85925.323,-3.5,-13.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-2.261,-6.336,4.075,-1.239,2.836,9,0.0,0.0,16,84,0,13,3.0,2.216,16,0,125,0.0,0.0,0.0,16.0,13.0,0,145,0.0,0.0,0.0,16.0,13.0,0,145,0.0,0.0,0.0,16.0,13.0,0,145,0.0,0.0,0.0,16.0,13.0,0,145,0.0,0.0,0.0,16.0,13.0,0
2025-04-25 00:07:45.789852,ebcf7a17-aeba-4318-aee2-4c7bdc5f406b,KXHIGHNY-25APR25-B77.5,85874.21,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.264,-4.336,4.072,-1.236,2.836,9,0.0,0.0,29,71,1,14,1.0,63.541,71,1,160,0.632,27.465,1.0,29.0,24.5,-1,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0
2025-04-25 00:07:45.789852,d9d536b5-4a4c-43eb-81fc-ce5c831d7ddd,KXHIGHNY-25APR25-B77.5,85874.21,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.264,-4.336,4.072,-1.236,2.836,9,0.0,0.0,29,71,1,2,1.0,63.546,71,1,160,0.632,27.465,1.0,29.0,24.5,-1,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0
2025-04-25 00:07:45.789852,cf02119b-6faf-4be6-9214-091ba61a4fa8,KXHIGHNY-25APR25-B77.5,85874.21,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.264,-4.336,4.072,-1.236,2.836,9,0.0,0.0,29,71,1,57,1.0,63.551,71,1,160,0.632,27.465,1.0,29.0,24.5,-1,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0
2025-04-25 00:07:45.789852,63b06765-747e-49a7-868e-6f63831dd438,KXHIGHNY-25APR25-B77.5,85874.21,-1.5,-11.1,9.6,42.5,20.6,100,2,31798.21,25.9,11.6,3,3,-0.264,-4.336,4.072,-1.236,2.836,9,0.0,0.0,29,71,1,4,1.0,63.586,71,1,160,0.632,27.465,1.0,29.0,24.5,-1,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0,222,0.675,23.481,1.0,28.7,15.6,0
