time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-04 00:03:02.267282,74a8328a-fcfd-49cc-8987-302ecc4a509d,KXHIGHNY-25APR04-B69.5,86157.733,0.7,-0.5,1.2,1.579,-1.648,3.227,-0.879,2.348,67.0,1.1,0.0,20,80,0,229,3.0,16.458,20,0,659,0.0,126.572,0.0,20.0,139.5,0,1199,5.32,92.88,0.4,24.4,67.8,13,1199,5.32,92.88,0.4,24.4,67.8,13,1199,5.32,92.88,0.4,24.4,67.8,13,1199,5.32,92.88,0.4,24.4,67.8,13
2025-04-04 00:03:21.641675,290dcf5c-2821-4959-a155-5af426463178,KXHIGHNY-25APR04-T70,86138.358,-1.3,-2.5,1.2,-0.417,-3.648,3.231,-0.883,2.348,67.0,1.1,0.0,76,24,1,10,5.0,17.773,24,1,619,0.707,226.274,0.5,75.5,170.0,-1,1209,4.055,96.113,0.75,73.583,72.5,-2,1209,4.055,96.113,0.75,73.583,72.5,-2,1209,4.055,96.113,0.75,73.583,72.5,-2,1209,4.055,96.113,0.75,73.583,72.5,-2
2025-04-04 00:03:53.295780,a52ad3dc-853a-47ca-b781-76d56825bb2f,KXHIGHNY-25APR04-T70,86106.704,-1.3,-2.5,1.2,-0.421,-3.648,3.227,-0.879,2.348,67.0,1.1,0.0,75,25,1,25,5.0,18.764,25,1,314,0.707,10.607,1.0,75.5,17.5,1,1234,3.903,92.96,0.769,73.692,68.846,-1,1234,3.903,92.96,0.769,73.692,68.846,-1,1234,3.903,92.96,0.769,73.692,68.846,-1,1234,3.903,92.96,0.769,73.692,68.846,-1
2025-04-04 00:04:04.056702,51413df3-cec1-4a2e-a83d-ee9ee594ed67,KXHIGHNY-25APR04-T70,86095.943,-1.3,-2.5,1.2,-0.421,-3.648,3.227,-0.879,2.348,67.0,1.1,0.0,75,25,1,25,5.0,18.723,25,1,339,0.577,8.66,1.0,75.333,20.0,1,1259,3.766,90.078,0.786,73.786,65.714,-1,1259,3.766,90.078,0.786,73.786,65.714,-1,1259,3.766,90.078,0.786,73.786,65.714,-1,1259,3.766,90.078,0.786,73.786,65.714,-1
2025-04-04 00:04:21.481423,465f59c5-cf42-4627-9c00-0345728ebcc0,KXHIGHNY-25APR04-B69.5,86078.519,0.7,-0.5,1.2,1.515,-1.648,3.163,-0.815,2.348,67.0,1.1,0.0,24,76,1,1,3.0,-20.424,-24,0,340,2.309,120.018,0.333,21.333,93.333,-4,1260,4.761,87.436,0.5,24.333,56.667,9,1260,4.761,87.436,0.5,24.333,56.667,9,1260,4.761,87.436,0.5,24.333,56.667,9,1260,4.761,87.436,0.5,24.333,56.667,9
2025-04-04 00:04:22.314992,1e3ee073-0627-4e33-b3e6-a87267e4934d,KXHIGHNY-25APR04-T70,86077.685,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,19,5.0,19.109,26,1,359,0.816,7.089,1.0,75.0,19.75,2,1279,3.629,87.635,0.8,73.8,62.6,0,1279,3.629,87.635,0.8,73.8,62.6,0,1279,3.629,87.635,0.8,73.8,62.6,0,1279,3.629,87.635,0.8,73.8,62.6,0
2025-04-04 00:06:13.562476,57a8cde3-d14a-4132-8dad-fe3791005203,KXHIGHNY-25APR04-T70,85966.438,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,5,5.0,18.94,26,1,25,0.0,9.899,1.0,74.0,12.0,0,694,0.753,128.117,0.833,74.833,69.0,1,1284,3.507,85.88,0.812,73.812,59.0,0,1284,3.507,85.88,0.812,73.812,59.0,0,1284,3.507,85.88,0.812,73.812,59.0,0
2025-04-04 00:06:22.628581,d21623e1-e54d-488b-9bd7-972e54d3acc6,KXHIGHNY-25APR04-T70,85957.371,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,3,5.0,18.915,26,1,8,0.0,1.414,1.0,74.0,4.0,0,697,0.756,119.585,0.857,74.714,59.571,1,1287,3.395,84.255,0.824,73.824,55.706,0,1287,3.395,84.255,0.824,73.824,55.706,0,1287,3.395,84.255,0.824,73.824,55.706,0
2025-04-04 00:07:11.900978,eaf728f9-53f3-448f-9147-c143ca7c3339,KXHIGHNY-25APR04-T70,85908.099,-1.3,-2.5,1.2,-0.485,-3.648,3.163,-0.815,2.348,67.0,1.1,0.0,75,25,1,70,5.0,17.844,25,1,108,0.447,28.51,1.0,74.2,21.6,0,467,0.726,20.644,1.0,74.556,20.778,2,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0
2025-04-04 00:07:11.900978,49dbd1af-cb01-4dce-94e4-94c51db6d40f,KXHIGHNY-25APR04-T70,85908.099,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,25,5.0,18.864,26,1,108,0.447,28.51,1.0,74.2,21.6,0,467,0.726,20.644,1.0,74.556,20.778,2,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0
2025-04-04 00:07:11.900978,24614090-dcec-4fd2-b143-c4a07c10f07f,KXHIGHNY-25APR04-T70,85908.099,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,5,5.0,18.873,26,1,108,0.447,28.51,1.0,74.2,21.6,0,467,0.726,20.644,1.0,74.556,20.778,2,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0,1387,3.127,78.497,0.85,73.9,52.35,0
2025-04-04 00:09:31.577099,6d03f136-40b5-4ad0-b70e-96a3825e1148,KXHIGHNY-25APR04-T70,85768.423,-1.3,-2.5,1.2,-0.485,-3.648,3.163,-0.815,2.348,67.0,1.1,0.0,75,25,1,239,5.0,17.779,25,1,262,0.707,152.735,1.0,74.5,131.0,1,370,0.488,85.32,1.0,74.286,52.857,0,1649,2.984,84.979,0.864,73.955,59.5,0,1649,2.984,84.979,0.864,73.955,59.5,0,1649,2.984,84.979,0.864,73.955,59.5,0
2025-04-04 00:09:31.577099,8893d3fc-f262-4e76-8ade-503b901b093a,KXHIGHNY-25APR04-T70,85768.423,-1.3,-2.5,1.2,-0.49,-3.648,3.158,-0.81,2.348,67.0,1.1,0.0,74,26,1,23,5.0,18.753,26,1,262,0.707,152.735,1.0,74.5,131.0,1,370,0.488,85.32,1.0,74.286,52.857,0,1649,2.984,84.979,0.864,73.955,59.5,0,1649,2.984,84.979,0.864,73.955,59.5,0,1649,2.984,84.979,0.864,73.955,59.5,0
2025-04-04 00:09:48.327190,136392fa-91e8-4076-94a4-01ba38441fec,KXHIGHNY-25APR04-T70,85751.673,-1.3,-2.5,1.2,-0.485,-3.648,3.163,-0.815,2.348,67.0,1.1,0.0,75,25,1,800,5.0,17.618,25,1,1062,0.577,401.062,1.0,74.667,354.0,0,1170,0.518,275.712,1.0,74.375,146.25,-1,2449,2.923,175.311,0.87,74.0,91.696,-1,2449,2.923,175.311,0.87,74.0,91.696,-1,2449,2.923,175.311,0.87,74.0,91.696,-1
2025-04-04 00:12:10.925447,55b35d13-9454-4d06-97ec-7b605c7596cc,KXHIGHNY-25APR04-T70,85609.075,-1.3,-2.5,1.2,-0.471,-3.528,3.057,-0.829,2.228,67.0,1.1,0.0,78,22,0,50,5.0,-13.79,-22,1,192,1.826,31.113,0.0,77.0,48.0,-1,1354,1.716,243.125,0.6,75.5,135.4,-4,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5
2025-04-04 00:12:10.925447,425c6623-51e3-4afc-8226-292c0661264f,KXHIGHNY-25APR04-T70,85609.075,-1.3,-2.5,1.2,-0.485,-3.528,3.043,-0.815,2.228,67.0,1.1,0.0,75,25,0,84,5.0,-16.996,-25,1,192,1.826,31.113,0.0,77.0,48.0,-1,1354,1.716,243.125,0.6,75.5,135.4,-4,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5
2025-04-04 00:12:10.925447,26eecf73-1274-4891-95e8-f97f7be7f7c1,KXHIGHNY-25APR04-T70,85609.075,-1.3,-2.5,1.2,-0.48,-3.528,3.048,-0.82,2.228,67.0,1.1,0.0,76,24,0,8,5.0,-16.0,-24,1,192,1.826,31.113,0.0,77.0,48.0,-1,1354,1.716,243.125,0.6,75.5,135.4,-4,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5
2025-04-04 00:12:10.925447,1aabdbdf-d5fd-42bb-9b0c-f652f6bf809e,KXHIGHNY-25APR04-T70,85609.075,-1.3,-2.5,1.2,-0.466,-3.528,3.062,-0.834,2.228,67.0,1.1,0.0,79,21,0,50,5.0,-13.265,-21,1,192,1.826,31.113,0.0,77.0,48.0,-1,1354,1.716,243.125,0.6,75.5,135.4,-4,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5,2641,2.966,162.381,0.741,74.444,85.222,-5
2025-04-04 00:18:13.620628,476284c5-e5bd-4440-952b-a95746538ca0,KXHIGHNY-25APR04-B69.5,85246.379,0.7,-0.5,1.2,1.663,-1.528,3.191,-0.963,2.228,67.0,1.1,0.0,16,84,0,50,3.0,12.363,16,0,50,0.0,0.0,0.0,16.0,50.0,0,50,0.0,0.0,0.0,16.0,50.0,0,1492,5.657,34.648,0.5,20.0,25.5,8,2691,5.367,79.858,0.429,23.143,55.714,17,2691,5.367,79.858,0.429,23.143,55.714,17
2025-04-04 00:20:28.809815,93e59e78-451d-480f-87c4-d1701a4744f7,KXHIGHNY-25APR04-T70,85111.19,-1.3,-2.5,1.2,-0.327,-3.615,3.289,-0.973,2.315,67.0,1.1,0.0,82,18,1,100,5.0,9.37,18,1,120,2.082,52.0,1.0,82.667,40.0,-3,170,2.082,52.0,1.0,82.667,40.0,-3,1532,3.494,203.389,0.733,76.733,98.8,-11,2811,3.805,154.974,0.767,75.267,80.7,-11,2811,3.805,154.974,0.767,75.267,80.7,-11
2025-04-04 00:20:28.809815,b804d947-596b-4784-9241-8e51f19c3502,KXHIGHNY-25APR04-T70,85111.19,-1.3,-2.5,1.2,-0.33,-3.615,3.286,-0.97,2.315,67.0,1.1,0.0,81,19,1,8,5.0,10.368,19,1,120,2.082,52.0,1.0,82.667,40.0,-3,170,2.082,52.0,1.0,82.667,40.0,-3,1532,3.494,203.389,0.733,76.733,98.8,-11,2811,3.805,154.974,0.767,75.267,80.7,-11,2811,3.805,154.974,0.767,75.267,80.7,-11
2025-04-04 00:20:28.809815,345edc5a-61d7-4cfd-9476-39127dcf4046,KXHIGHNY-25APR04-T70,85111.19,-1.3,-2.5,1.2,-0.317,-3.615,3.299,-0.983,2.315,67.0,1.1,0.0,85,15,1,12,5.0,6.378,15,1,120,2.082,52.0,1.0,82.667,40.0,-3,170,2.082,52.0,1.0,82.667,40.0,-3,1532,3.494,203.389,0.733,76.733,98.8,-11,2811,3.805,154.974,0.767,75.267,80.7,-11,2811,3.805,154.974,0.767,75.267,80.7,-11
2025-04-04 00:21:16.680284,6899b7ee-8224-451c-bc5c-45c410ad2596,KXHIGHNY-25APR04-B69.5,85063.32,0.7,-0.5,1.2,1.735,-1.615,3.35,-1.035,2.315,67.0,1.1,0.0,13,87,0,7,3.0,9.361,13,0,127,0.0,0.0,0.0,13.0,7.0,0,177,2.121,30.406,0.0,14.5,28.5,3,1534,2.121,30.406,0.0,14.5,28.5,3,2818,6.128,75.913,0.375,21.875,49.625,20,2818,6.128,75.913,0.375,21.875,49.625,20
2025-04-04 00:22:20.129057,fc64ca94-e4ce-440e-a419-c32c86ba09d1,KXHIGHNY-25APR04-T70,84999.871,-1.3,-2.5,1.2,-0.257,-3.615,3.358,-1.043,2.315,67.0,1.1,0.0,88,12,1,4,5.0,2.886,12,1,227,2.787,36.806,1.0,84.833,36.667,-5,277,2.787,36.806,1.0,84.833,36.667,-5,1531,5.09,215.538,0.692,80.077,113.385,-12,2918,4.992,148.314,0.788,76.333,76.394,-13,2918,4.992,148.314,0.788,76.333,76.394,-13
2025-04-04 00:22:20.129057,ea5112a2-8805-4532-903e-1467d61c203f,KXHIGHNY-25APR04-T70,84999.871,-1.3,-2.5,1.2,-0.263,-3.615,3.353,-1.037,2.315,67.0,1.1,0.0,86,14,1,46,5.0,5.246,14,1,227,2.787,36.806,1.0,84.833,36.667,-5,277,2.787,36.806,1.0,84.833,36.667,-5,1531,5.09,215.538,0.692,80.077,113.385,-12,2918,4.992,148.314,0.788,76.333,76.394,-13,2918,4.992,148.314,0.788,76.333,76.394,-13
2025-04-04 00:22:20.129057,326dbbdc-c49e-4ac4-875b-7b5654003562,KXHIGHNY-25APR04-T70,84999.871,-1.3,-2.5,1.2,-0.26,-3.615,3.355,-1.04,2.315,67.0,1.1,0.0,87,13,1,50,5.0,4.311,13,1,227,2.787,36.806,1.0,84.833,36.667,-5,277,2.787,36.806,1.0,84.833,36.667,-5,1531,5.09,215.538,0.692,80.077,113.385,-12,2918,4.992,148.314,0.788,76.333,76.394,-13,2918,4.992,148.314,0.788,76.333,76.394,-13
2025-04-04 00:23:54.106118,e8529323-9913-438d-9ccf-ee010012b6f3,KXHIGHNY-25APR04-B69.5,84905.894,0.7,-0.5,1.2,1.758,-1.615,3.373,-1.058,2.315,67.0,1.1,0.0,12,88,0,50,3.0,8.359,12,0,150,0.0,0.0,0.0,12.0,50.0,0,277,0.707,30.406,0.0,12.5,28.5,1,1581,2.082,24.826,0.0,13.667,35.667,4,2968,6.61,71.011,0.333,20.778,49.667,21,2968,6.61,71.011,0.333,20.778,49.667,21
2025-04-04 00:24:02.048913,b27132f7-d47a-4d61-a065-8d5252e68e35,KXHIGHNY-25APR04-B69.5,84897.951,0.7,-0.5,1.2,1.794,-1.615,3.409,-1.094,2.315,67.0,1.1,0.0,10,90,0,5,3.0,6.334,10,0,155,1.414,31.82,0.0,11.0,27.5,2,282,1.528,25.423,0.0,11.667,20.667,3,1586,2.5,25.417,0.0,12.75,28.0,6,2973,7.103,68.423,0.3,19.7,45.2,23,2973,7.103,68.423,0.3,19.7,45.2,23
2025-04-04 00:24:20.671833,901bc23c-8a9e-4a10-b245-2faff4f88a86,KXHIGHNY-25APR04-B69.5,84879.328,0.7,-0.5,1.2,1.776,-1.615,3.391,-1.076,2.315,67.0,1.1,0.0,11,89,0,44,3.0,7.322,11,0,99,1.0,24.434,0.0,11.0,33.0,1,326,1.291,23.812,0.0,11.5,26.5,2,1630,2.302,23.145,0.0,12.4,31.2,5,3017,7.231,64.913,0.273,18.909,45.091,22,3017,7.231,64.913,0.273,18.909,45.091,22
2025-04-04 00:24:26.937791,fb71e8a6-a6bd-4ede-8a39-2aef541b661a,KXHIGHNY-25APR04-B69.5,84873.062,0.7,-0.5,1.2,1.673,-1.615,3.289,-0.973,2.315,67.0,1.1,0.0,17,83,1,9,3.0,-13.308,-17,0,108,3.109,23.281,0.25,12.5,27.0,-5,335,2.702,22.057,0.2,12.6,23.0,-4,1639,2.787,22.599,0.167,13.167,27.5,-1,3026,6.917,62.763,0.333,18.75,42.083,16,3026,6.917,62.763,0.333,18.75,42.083,16
2025-04-04 00:24:46.683225,6811c045-81d1-4de2-bc4c-2f603af357ff,KXHIGHNY-25APR04-B69.5,84853.317,0.7,-0.5,1.2,1.673,-1.615,3.289,-0.973,2.315,67.0,1.1,0.0,17,83,0,1,3.0,13.28,17,0,109,3.362,23.274,0.2,13.4,21.8,-5,336,3.011,21.676,0.167,13.333,19.333,-4,1378,2.928,22.933,0.143,13.714,23.714,-1,3027,6.64,61.162,0.308,18.615,38.923,16,3027,6.64,61.162,0.308,18.615,38.923,16
2025-04-04 00:25:10.439427,fa2eef68-79cd-432f-bb13-5baa4c0ec268,KXHIGHNY-25APR04-T70,84829.561,-1.3,-2.5,1.2,-0.318,-3.615,3.298,-0.982,2.315,67.0,1.1,0.0,90,10,1,38,5.0,0.445,10,1,147,0.0,0.0,1.0,90.0,38.0,0,374,3.207,33.603,1.0,85.571,36.857,-8,616,5.087,31.615,0.636,82.455,40.909,-12,3065,5.446,146.198,0.794,76.735,75.265,-16,3065,5.446,146.198,0.794,76.735,75.265,-16
2025-04-04 00:25:55.697014,b9c2dd59-2378-40c5-8c84-cf7deec1b694,KXHIGHNY-25APR04-T70,84784.303,-1.3,-2.5,1.2,-0.315,-3.615,3.301,-0.985,2.315,67.0,1.1,0.0,91,9,1,18,5.0,-0.778,9,1,115,0.707,14.142,1.0,90.5,28.0,-1,272,2.074,19.575,1.0,88.4,31.2,-3,634,5.441,30.86,0.667,83.167,39.0,-13,3083,5.882,144.357,0.8,77.143,73.629,-17,3083,5.882,144.357,0.8,77.143,73.629,-17
2025-04-04 00:29:44.705978,17166a2d-eb22-4d25-a639-1cc462173a6a,KXHIGHNY-25APR04-T70,84555.294,-1.3,-2.5,1.2,-0.337,-3.615,3.279,-0.963,2.315,67.0,1.1,0.0,84,16,0,1,5.0,-6.176,-16,1,1,0.0,0.0,0.0,84.0,1.0,0,58,3.786,18.52,0.667,88.333,19.0,6,443,3.391,31.787,0.889,86.0,30.778,-2,3084,5.909,142.794,0.778,77.333,71.611,-10,3084,5.909,142.794,0.778,77.333,71.611,-10
2025-04-04 00:30:03.283222,c5156ef4-b8a6-4634-ab8e-66aac2920c91,KXHIGHNY-25APR04-B69.5,84536.717,0.7,-0.5,1.2,1.787,-1.615,3.403,-1.087,2.315,67.0,1.1,0.0,10,90,0,95,3.0,6.268,10,0,96,0.0,0.0,0.0,10.0,95.0,0,152,0.0,0.0,0.0,10.0,95.0,0,538,3.012,32.954,0.125,13.25,32.625,6,3179,6.782,60.643,0.286,18.0,42.929,23,3179,6.782,60.643,0.286,18.0,42.929,23
