time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-05 00:03:28.737861,1687f93e-b17e-4f7f-82c0-09858282c4f5,KXHIGHNY-25APR05-B59.5,86131.262,-1.4,-1.4,0.0,-0.118,-9.846,9.729,-1.282,8.446,54.0,1.5,0.0,66,34,1,43,3.0,9.542,34,1,104,0.577,11.93,1.0,65.333,34.667,1,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2
2025-04-05 00:03:28.737861,6f6a9d53-7c21-4176-b637-2aaeef813f9e,KXHIGHNY-25APR05-B59.5,86131.262,-1.4,-1.4,0.0,-0.119,-9.846,9.728,-1.281,8.446,54.0,1.5,0.0,65,35,1,21,3.0,10.381,35,1,104,0.577,11.93,1.0,65.333,34.667,1,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2
2025-04-05 00:03:28.737861,ddc187b3-f3fb-4ff7-8922-ec4f55215290,KXHIGHNY-25APR05-B59.5,86131.262,-1.4,-1.4,0.0,-0.119,-9.846,9.728,-1.281,8.446,54.0,1.5,0.0,65,35,1,40,3.0,10.378,35,1,104,0.577,11.93,1.0,65.333,34.667,1,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2,455,1.549,17.263,1.0,64.0,21.0,-2
2025-04-05 00:04:29.500642,2aa9becf-d7a4-4eef-b8bc-d7f2bd9a844d,KXHIGHNY-25APR05-B59.5,86070.499,-1.4,-1.4,0.0,-0.114,-9.846,9.732,-1.286,8.446,54.0,1.5,0.0,69,31,1,24,3.0,6.371,31,1,128,1.893,11.106,1.0,66.25,32.0,-3,472,2.449,15.842,1.0,65.0,23.833,-6,479,2.36,15.799,1.0,64.714,21.429,-6,479,2.36,15.799,1.0,64.714,21.429,-6,479,2.36,15.799,1.0,64.714,21.429,-6
2025-04-05 00:04:39.916552,8cbebf2c-b113-4382-ab0a-8c7916d55924,KXHIGHNY-25APR05-B57.5,86060.083,0.6,0.6,0.0,1.904,-7.846,9.75,-1.304,8.446,54.0,1.5,0.0,20,80,0,50,1.0,2.031,20,0,178,0.0,0.0,0.0,20.0,50.0,0,522,2.168,19.053,0.0,22.2,37.0,5,529,2.168,19.053,0.0,22.2,37.0,5,529,2.168,19.053,0.0,22.2,37.0,5,529,2.168,19.053,0.0,22.2,37.0,5
2025-04-05 00:06:04.058770,f6892f89-8c81-41d3-ac0a-528c63d6017e,KXHIGHNY-25APR05-B59.5,85975.941,-1.4,-1.4,0.0,-0.094,-9.846,9.752,-1.306,8.446,54.0,1.5,0.0,71,29,1,13,3.0,4.34,29,1,87,1.414,7.778,1.0,70.0,18.5,-2,276,2.683,12.834,1.0,67.2,28.2,-5,542,3.117,14.928,1.0,65.5,20.375,-8,542,3.117,14.928,1.0,65.5,20.375,-8,542,3.117,14.928,1.0,65.5,20.375,-8
2025-04-05 00:06:10.868328,e32c9990-9271-49a4-8326-008485332624,KXHIGHNY-25APR05-B57.5,85969.132,0.6,0.6,0.0,1.906,-7.846,9.752,-1.306,8.446,54.0,1.5,0.0,20,80,0,250,1.0,1.775,20,0,337,0.0,141.421,0.0,20.0,150.0,0,526,1.643,98.301,0.0,21.2,77.0,4,792,2.137,88.611,0.0,21.833,72.5,5,792,2.137,88.611,0.0,21.833,72.5,5,792,2.137,88.611,0.0,21.833,72.5,5
2025-04-05 00:06:16.582789,a3308bbf-af23-4245-899a-4541f5d2416a,KXHIGHNY-25APR05-B57.5,85963.417,0.6,0.6,0.0,1.942,-7.846,9.789,-1.342,8.446,54.0,1.5,0.0,18,82,0,50,1.0,-0.334,18,0,387,1.155,115.47,0.0,19.333,116.667,2,537,1.258,100.684,0.0,19.75,99.0,3,842,2.43,81.336,0.0,21.286,69.286,7,842,2.43,81.336,0.0,21.286,69.286,7,842,2.43,81.336,0.0,21.286,69.286,7
2025-04-05 00:08:06.567901,2b8c620e-4765-433c-a739-21a9581cb765,KXHIGHNY-25APR05-B59.5,85853.432,-1.4,-1.4,0.0,-0.057,-9.846,9.79,-1.343,8.446,54.0,1.5,0.0,73,27,1,13,3.0,2.275,27,1,313,0.0,0.0,1.0,73.0,13.0,0,504,3.371,13.049,1.0,68.167,25.667,-7,855,3.841,14.178,1.0,66.333,19.556,-10,855,3.841,14.178,1.0,66.333,19.556,-10,855,3.841,14.178,1.0,66.333,19.556,-10
2025-04-05 00:08:22.158729,e1986216-a4dc-4f3a-92e3-949bb0a1a58d,KXHIGHNY-25APR05-B59.5,85837.841,-1.4,-1.4,0.0,-0.057,-9.846,9.79,-1.343,8.446,54.0,1.5,0.0,73,27,1,16,3.0,2.193,27,1,39,0.577,3.0,1.0,73.333,13.0,-1,530,3.78,12.593,1.0,69.5,22.5,-8,881,4.501,13.025,1.0,67.636,18.364,-11,881,4.501,13.025,1.0,67.636,18.364,-11,881,4.501,13.025,1.0,67.636,18.364,-11
2025-04-05 00:08:22.158729,356029a7-de97-4bf5-a2c3-0ebc73c7a981,KXHIGHNY-25APR05-B59.5,85837.841,-1.4,-1.4,0.0,-0.056,-9.846,9.79,-1.344,8.446,54.0,1.5,0.0,74,26,1,10,3.0,1.235,26,1,39,0.577,3.0,1.0,73.333,13.0,-1,530,3.78,12.593,1.0,69.5,22.5,-8,881,4.501,13.025,1.0,67.636,18.364,-11,881,4.501,13.025,1.0,67.636,18.364,-11,881,4.501,13.025,1.0,67.636,18.364,-11
2025-04-05 00:09:09.337459,cf0344d4-6721-4519-9f5f-a21e4c2fc11b,KXHIGHNY-25APR05-B59.5,85790.663,-1.4,-1.4,0.0,-0.056,-9.846,9.791,-1.344,8.446,54.0,1.5,0.0,75,25,1,10,3.0,-0.151,25,1,65,1.0,3.0,1.0,74.0,13.0,-2,452,2.193,4.826,1.0,72.857,14.571,-6,907,4.952,12.122,1.0,68.769,17.538,-12,907,4.952,12.122,1.0,68.769,17.538,-12,907,4.952,12.122,1.0,68.769,17.538,-12
2025-04-05 00:09:09.337459,005eba43-61a5-4cfa-b72e-d45a4680b2ff,KXHIGHNY-25APR05-B59.5,85790.663,-1.4,-1.4,0.0,-0.056,-9.846,9.791,-1.344,8.446,54.0,1.5,0.0,75,25,1,16,3.0,-0.098,25,1,65,1.0,3.0,1.0,74.0,13.0,-2,452,2.193,4.826,1.0,72.857,14.571,-6,907,4.952,12.122,1.0,68.769,17.538,-12,907,4.952,12.122,1.0,68.769,17.538,-12,907,4.952,12.122,1.0,68.769,17.538,-12
2025-04-05 00:09:20.912548,732a1aa7-4b3b-4f33-98ea-029008d55255,KXHIGHNY-25APR05-B55.5,85779.087,2.6,2.6,0.0,3.838,-5.846,9.684,-1.238,8.446,54.0,1.5,0.0,3,97,0,49,-1.0,-8.874,3,0,114,0.0,0.0,0.0,3.0,49.0,0,501,0.0,0.0,0.0,3.0,49.0,0,956,0.0,0.0,0.0,3.0,49.0,0,956,0.0,0.0,0.0,3.0,49.0,0,956,0.0,0.0,0.0,3.0,49.0,0
2025-04-05 00:09:24.280495,6ecedaea-8089-4a76-80f7-48cbede212b9,KXHIGHNY-25APR05-B59.5,85775.72,-1.4,-1.4,0.0,-0.162,-9.846,9.684,-1.238,8.446,54.0,1.5,0.0,75,25,1,6,3.0,-0.236,25,1,120,0.983,3.92,1.0,74.167,11.833,-2,507,2.167,5.398,1.0,73.125,13.5,-6,962,5.041,12.048,1.0,69.214,16.714,-12,962,5.041,12.048,1.0,69.214,16.714,-12,962,5.041,12.048,1.0,69.214,16.714,-12
2025-04-05 00:09:36.086687,506cbf02-24f1-4446-96c4-cc6ceeb58892,KXHIGHNY-25APR05-B57.5,85763.913,0.6,0.6,0.0,1.872,-7.846,9.718,-1.272,8.446,54.0,1.5,0.0,16,84,0,100,1.0,-2.373,16,0,220,0.0,0.0,0.0,16.0,100.0,0,583,1.915,94.648,0.0,18.5,112.5,4,1062,2.925,76.082,0.0,20.625,73.125,9,1062,2.925,76.082,0.0,20.625,73.125,9,1062,2.925,76.082,0.0,20.625,73.125,9
2025-04-05 00:09:49.918171,70f3c673-aa07-49dd-9c7d-27c4092f5c96,KXHIGHNY-25APR05-T60,85750.082,-3.4,-3.4,0.0,-2.21,-11.846,9.637,-1.19,8.446,54.0,1.5,0.0,11,89,1,25,5.0,-2.25,-11,0,245,0.0,0.0,1.0,11.0,25.0,0,558,0.0,0.0,1.0,11.0,25.0,0,1087,1.893,53.742,1.0,13.75,54.75,3,1087,1.893,53.742,1.0,13.75,54.75,3,1087,1.893,53.742,1.0,13.75,54.75,3
2025-04-05 00:10:11.346266,cd5e68e3-becc-4228-9147-0efc3ac999e4,KXHIGHNY-25APR05-B59.5,85728.654,-1.4,-1.4,0.0,-0.206,-9.849,9.644,-1.194,8.449,54.0,1.5,0.0,77,23,1,36,3.0,-3.411,23,1,352,1.414,15.006,1.0,75.333,19.778,-4,678,1.902,13.699,1.0,74.727,18.545,-6,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14
2025-04-05 00:10:11.346266,9e9c67df-ba99-4e26-92ff-2280a1a57117,KXHIGHNY-25APR05-B59.5,85728.654,-1.4,-1.4,0.0,-0.206,-9.849,9.644,-1.194,8.449,54.0,1.5,0.0,77,23,1,29,3.0,-3.407,23,1,352,1.414,15.006,1.0,75.333,19.778,-4,678,1.902,13.699,1.0,74.727,18.545,-6,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14
2025-04-05 00:10:11.346266,70ea8b8c-0c1d-4787-8b59-9bd7dd3c611c,KXHIGHNY-25APR05-B59.5,85728.654,-1.4,-1.4,0.0,-0.21,-9.849,9.64,-1.19,8.449,54.0,1.5,0.0,75,25,1,6,3.0,-0.475,25,1,352,1.414,15.006,1.0,75.333,19.778,-4,678,1.902,13.699,1.0,74.727,18.545,-6,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14
2025-04-05 00:10:11.346266,2c8ba280-920a-41f4-891f-127e4d289693,KXHIGHNY-25APR05-B59.5,85728.654,-1.4,-1.4,0.0,-0.206,-9.849,9.644,-1.194,8.449,54.0,1.5,0.0,77,23,1,49,3.0,-2.331,23,1,352,1.414,15.006,1.0,75.333,19.778,-4,678,1.902,13.699,1.0,74.727,18.545,-6,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14,1207,5.415,14.163,1.0,70.833,19.667,-14
2025-04-05 00:11:01.573203,dac8500d-ebfe-4292-93f0-f6bdbe613c56,KXHIGHNY-25APR05-B57.5,85678.427,0.6,0.6,0.0,1.794,-7.849,9.644,-1.194,8.449,54.0,1.5,0.0,16,84,0,50,1.0,-2.416,16,0,376,0.0,35.355,0.0,16.0,75.0,0,728,1.915,94.648,0.0,17.5,112.5,4,1257,3.14,71.584,0.0,20.111,70.556,9,1257,3.14,71.584,0.0,20.111,70.556,9,1257,3.14,71.584,0.0,20.111,70.556,9
2025-04-05 00:14:30.614296,f91ece44-a7a3-4141-9d8e-2910649400db,KXHIGHNY-25APR05-T60,85469.386,-3.4,-3.4,0.0,-2.165,-11.849,9.684,-1.235,8.449,54.0,1.5,0.0,13,87,1,10,5.0,-4.164,-13,0,107,1.414,61.518,1.0,14.0,53.5,-2,402,2.0,46.508,1.0,13.0,44.0,-4,1357,1.602,49.903,1.0,13.833,54.333,-1,1364,1.602,49.903,1.0,13.833,54.333,-1,1364,1.602,49.903,1.0,13.833,54.333,-1
2025-04-05 00:14:30.614296,e810b05d-e07d-456c-8f32-ba8676667f4b,KXHIGHNY-25APR05-T60,85469.386,-3.4,-3.4,0.0,-2.126,-11.849,9.723,-1.274,8.449,54.0,1.5,0.0,15,85,1,97,5.0,-6.196,-15,0,107,1.414,61.518,1.0,14.0,53.5,-2,402,2.0,46.508,1.0,13.0,44.0,-4,1357,1.602,49.903,1.0,13.833,54.333,-1,1364,1.602,49.903,1.0,13.833,54.333,-1,1364,1.602,49.903,1.0,13.833,54.333,-1
2025-04-05 00:14:42.098385,aabafce5-3e7c-4f77-ac69-d317a46da853,KXHIGHNY-25APR05-T60,85457.902,-3.4,-3.4,0.0,-2.126,-11.849,9.723,-1.274,8.449,54.0,1.5,0.0,15,85,1,2,5.0,-6.146,-15,0,109,1.155,52.691,1.0,14.333,36.333,-2,304,1.915,43.394,1.0,13.5,33.5,-4,1359,1.528,49.664,1.0,14.0,46.857,-1,1366,1.528,49.664,1.0,14.0,46.857,-1,1366,1.528,49.664,1.0,14.0,46.857,-1
2025-04-05 00:15:45.710096,f81491d5-5495-4878-973a-161219f36b26,KXHIGHNY-25APR05-B57.5,85394.29,0.6,0.6,0.0,1.908,-7.849,9.757,-1.308,8.449,54.0,1.5,0.0,14,86,0,50,1.0,-4.552,14,0,159,0.0,0.0,0.0,14.0,50.0,0,209,1.414,0.0,0.0,15.0,50.0,2,1200,3.536,67.802,0.0,19.5,68.5,11,1416,3.536,67.802,0.0,19.5,68.5,11,1416,3.536,67.802,0.0,19.5,68.5,11
2025-04-05 00:16:23.099520,e1a26914-c658-43d5-971a-ebd55b3eec7e,KXHIGHNY-25APR05-B57.5,85356.9,0.6,0.6,0.0,1.944,-7.849,9.793,-1.344,8.449,54.0,1.5,0.0,12,88,0,100,1.0,-6.581,12,0,259,1.414,35.355,0.0,13.0,75.0,2,259,1.414,35.355,0.0,13.0,75.0,2,1211,3.182,69.759,0.0,17.125,87.0,9,1516,4.045,65.02,0.0,18.818,71.364,13,1516,4.045,65.02,0.0,18.818,71.364,13
2025-04-05 00:17:13.556949,662b378b-ed33-4b2d-973b-3b59e1c556cd,KXHIGHNY-25APR05-T60,85306.443,-3.4,-3.4,0.0,-2.245,-11.849,9.604,-1.155,8.449,54.0,1.5,0.0,6,94,0,5,5.0,-2.859,6,0,160,0.0,0.0,0.0,6.0,5.0,0,269,4.637,41.021,0.6,11.0,23.8,7,1175,4.147,36.693,0.667,11.0,24.0,5,1526,3.768,46.803,0.778,12.222,37.556,8,1526,3.768,46.803,0.778,12.222,37.556,8
2025-04-05 00:17:13.556949,9884a1b5-f57a-4790-a0a4-461e4b38e850,KXHIGHNY-25APR05-T60,85306.443,-3.4,-3.4,0.0,-2.245,-11.849,9.604,-1.155,8.449,54.0,1.5,0.0,6,94,0,5,5.0,-2.895,6,0,160,0.0,0.0,0.0,6.0,5.0,0,269,4.637,41.021,0.6,11.0,23.8,7,1175,4.147,36.693,0.667,11.0,24.0,5,1526,3.768,46.803,0.778,12.222,37.556,8,1526,3.768,46.803,0.778,12.222,37.556,8
2025-04-05 00:19:45.634649,f9f7764b-5dc4-4d94-808f-75b84db2b0ef,KXHIGHNY-25APR05-B59.5,85154.365,-1.4,-1.4,0.0,-0.261,-9.849,9.588,-1.139,8.449,54.0,1.5,0.0,71,29,0,34,3.0,-1.702,-29,1,34,0.0,0.0,0.0,71.0,34.0,0,194,0.0,0.0,0.0,71.0,34.0,0,1031,2.109,13.803,0.917,74.417,19.833,0,1560,5.263,14.151,0.947,70.842,20.421,-8,1560,5.263,14.151,0.947,70.842,20.421,-8
2025-04-05 00:21:50.696872,f44f071f-ccf4-4cc7-a945-188276953158,KXHIGHNY-25APR05-T60,85029.303,-3.4,-3.4,0.0,-2.261,-11.814,9.554,-1.139,8.414,54.0,1.5,0.0,6,94,0,31,5.0,-2.896,6,0,31,0.0,0.0,0.0,6.0,31.0,0,75,0.0,15.011,0.0,6.0,13.667,0,749,4.231,33.601,0.571,10.286,25.0,5,1591,4.061,44.175,0.7,11.6,36.9,8,1591,4.061,44.175,0.7,11.6,36.9,8
2025-04-05 00:24:59.932996,477712db-08bd-4ee7-93ab-1ed3a0f90192,KXHIGHNY-25APR05-B59.5,84840.067,-1.4,-1.4,0.0,-0.253,-9.814,9.562,-1.147,8.414,54.0,1.5,0.0,74,26,0,5,3.0,1.362,-26,1,5,0.0,0.0,0.0,74.0,5.0,0,36,0.0,0.0,0.0,74.0,5.0,0,509,2.401,17.558,0.667,75.167,26.5,3,1596,5.171,14.199,0.9,71.0,19.65,-11,1596,5.171,14.199,0.9,71.0,19.65,-11
2025-04-05 00:26:12.733095,e746dae3-7cae-4060-a090-fe5981ce41bc,KXHIGHNY-25APR05-T60,84767.267,-3.4,-3.4,0.0,-2.162,-11.814,9.653,-1.238,8.414,54.0,1.5,0.0,10,90,1,5,5.0,-1.034,-10,0,55,0.707,28.284,1.0,10.5,25.0,-1,86,2.646,20.298,0.667,9.0,27.0,-5,389,3.919,32.894,0.625,10.25,25.0,2,1646,3.704,41.119,0.75,11.417,34.917,3,1646,3.704,41.119,0.75,11.417,34.917,3
2025-04-05 00:26:12.733095,1065bec8-2917-4f91-a1f9-50600bc8f1b0,KXHIGHNY-25APR05-T60,84767.267,-3.4,-3.4,0.0,-2.14,-11.814,9.674,-1.26,8.414,54.0,1.5,0.0,11,89,1,45,5.0,-2.088,-11,0,55,0.707,28.284,1.0,10.5,25.0,-1,86,2.646,20.298,0.667,9.0,27.0,-5,389,3.919,32.894,0.625,10.25,25.0,2,1646,3.704,41.119,0.75,11.417,34.917,3,1646,3.704,41.119,0.75,11.417,34.917,3
2025-04-05 00:28:22.255013,4f017e1d-74b8-4e8b-9761-a78d246257c5,KXHIGHNY-25APR05-B57.5,84637.745,0.6,0.6,0.0,1.879,-7.814,9.693,-1.279,8.414,54.0,1.5,0.0,11,89,1,75,1.0,7.604,-11,0,75,0.0,0.0,1.0,11.0,75.0,0,130,0.0,0.0,1.0,11.0,75.0,0,464,1.528,25.0,0.333,12.333,75.0,3,1721,4.469,62.003,0.083,18.167,71.667,14,1721,4.469,62.003,0.083,18.167,71.667,14
2025-04-05 00:29:57.658547,d00c050c-0933-4a03-a664-fec93b543b42,KXHIGHNY-25APR05-B59.5,84542.341,-1.4,-1.4,0.0,-0.12,-9.814,9.694,-1.28,8.414,54.0,1.5,0.0,75,25,0,16,3.0,2.937,-25,1,235,4.082,41.207,0.0,72.0,40.0,7,290,3.647,38.968,0.0,72.4,33.0,6,515,3.312,34.856,0.0,72.167,33.167,3,1881,4.94,21.167,0.75,71.167,23.042,-5,1881,4.94,21.167,0.75,71.167,23.042,-5
2025-04-05 00:29:57.658547,6156c5a8-1d65-40bc-99bd-85fd02f37fc6,KXHIGHNY-25APR05-B59.5,84542.341,-1.4,-1.4,0.0,-0.128,-9.814,9.687,-1.272,8.414,54.0,1.5,0.0,69,31,0,14,3.0,-3.361,-31,1,235,4.082,41.207,0.0,72.0,40.0,7,290,3.647,38.968,0.0,72.4,33.0,6,515,3.312,34.856,0.0,72.167,33.167,3,1881,4.94,21.167,0.75,71.167,23.042,-5,1881,4.94,21.167,0.75,71.167,23.042,-5
2025-04-05 00:29:57.658547,5fdaa31e-147f-43ac-98fb-01fd03473883,KXHIGHNY-25APR05-B59.5,84542.341,-1.4,-1.4,0.0,-0.119,-9.814,9.696,-1.281,8.414,54.0,1.5,0.0,76,24,0,29,3.0,3.54,-24,1,235,4.082,41.207,0.0,72.0,40.0,7,290,3.647,38.968,0.0,72.4,33.0,6,515,3.312,34.856,0.0,72.167,33.167,3,1881,4.94,21.167,0.75,71.167,23.042,-5,1881,4.94,21.167,0.75,71.167,23.042,-5
2025-04-05 00:29:57.658547,08f74294-02c7-4a79-8919-0ab6d333438d,KXHIGHNY-25APR05-B59.5,84542.341,-1.4,-1.4,0.0,-0.129,-9.814,9.685,-1.271,8.414,54.0,1.5,0.0,68,32,0,101,3.0,-4.579,-32,1,235,4.082,41.207,0.0,72.0,40.0,7,290,3.647,38.968,0.0,72.4,33.0,6,515,3.312,34.856,0.0,72.167,33.167,3,1881,4.94,21.167,0.75,71.167,23.042,-5,1881,4.94,21.167,0.75,71.167,23.042,-5
2025-04-05 00:30:18.458059,89585d2f-eff7-4102-a139-cb97798c1dc5,KXHIGHNY-25APR05-B57.5,84521.542,0.6,0.6,0.0,1.758,-7.813,9.571,-1.158,8.413,54.0,1.5,0.0,17,83,1,18,1.0,1.622,-17,0,341,3.775,42.146,1.0,14.25,45.25,0,391,3.775,42.146,1.0,14.25,45.25,0,621,3.061,39.392,0.667,13.833,55.167,3,1987,4.372,59.525,0.267,17.6,64.4,14,1987,4.372,59.525,0.267,17.6,64.4,14
