time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-02-03 15:12:25.700384,34,139594.299616,15.206944444444444,10,16,84,1,12.75,4.700000000000003,20.6,-11.599999999999994,4.300000000000004,7.200000000000003,23.1,-8.299999999999997,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-15.899999999999999,20.6,-14.200000000000003,18.900000000000006,0.0,0.0,0.0,0.0,0.0,-13.099999999999994,17.799999999999997,-11.200000000000003,15.900000000000006,0.0,0.0,0.0,0.0,0.0,-9.3322255046775,-16,10,,,1.0,16.0,10.0,0,10,,,1.0,16.0,10.0,0,10,,,1.0,16.0,10.0,0,10,,,1.0,16.0,10.0,0
2025-02-03 15:12:25.815197,34,139594.184803,15.206944444444444,26,26,74,1,12.75,4.700000000000003,20.6,-11.599999999999994,4.300000000000004,7.200000000000003,23.1,-8.299999999999997,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-15.899999999999999,20.6,-14.200000000000003,18.900000000000006,0.0,0.0,0.0,0.0,0.0,-13.099999999999994,17.799999999999997,-11.200000000000003,15.900000000000006,0.0,0.0,0.0,0.0,0.0,-19.343726891791967,-26,36,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,-10,36,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,-10,36,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,-10,36,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,-10
2025-02-03 15:12:26.228788,34,139593.771212,15.20722222222222,8,22,78,0,-65.75,83.2,20.6,66.9,4.300000000000004,85.7,23.1,70.2,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,62.6,20.6,64.3,18.900000000000006,0.0,0.0,0.0,0.0,0.0,65.4,17.799999999999997,67.3,15.900000000000006,0.0,0.0,0.0,0.0,0.0,42.86997132005271,-78,44,,,0.0,22.0,8.0,0,44,,,0.0,22.0,8.0,0,44,,,0.0,22.0,8.0,0,44,,,0.0,22.0,8.0,0
2025-02-03 15:12:26.376334,34,139593.623666,15.20722222222222,31,22,78,0,-65.75,83.2,20.6,66.9,4.300000000000004,85.7,23.1,70.2,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,62.6,20.6,64.3,18.900000000000006,0.0,0.0,0.0,0.0,0.0,65.4,17.799999999999997,67.3,15.900000000000006,0.0,0.0,0.0,0.0,0.0,42.88326742653331,-78,75,0.0,16.263455967290593,0.0,22.0,19.5,0,75,0.0,16.263455967290593,0.0,22.0,19.5,0,75,0.0,16.263455967290593,0.0,22.0,19.5,0,75,0.0,16.263455967290593,0.0,22.0,19.5,0
2025-02-03 15:12:26.785218,34,139593.214782,15.20722222222222,9,10,90,1,10.75,6.700000000000003,20.6,-9.599999999999994,4.300000000000004,9.200000000000003,23.1,-6.299999999999997,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-13.899999999999999,20.6,-12.200000000000003,18.900000000000006,0.0,0.0,0.0,0.0,0.0,-11.099999999999994,17.799999999999997,-9.200000000000003,15.900000000000006,0.0,0.0,0.0,0.0,0.0,-7.721822541966427,-10,84,,,1.0,10.0,9.0,0,84,,,1.0,10.0,9.0,0,84,,,1.0,10.0,9.0,0,84,,,1.0,10.0,9.0,0
2025-02-03 15:14:00.887886,34,139499.112114,15.233333333333333,240,24,76,1,-65.75,83.2,20.6,66.9,4.300000000000004,85.7,23.1,70.2,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,62.6,20.6,64.3,18.900000000000006,0.0,0.0,0.0,0.0,0.0,65.4,17.799999999999997,67.3,15.900000000000006,0.0,0.0,0.0,0.0,0.0,40.93486783371502,76,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2
2025-02-03 15:14:00.887886,34,139499.112114,15.233333333333333,240,22,78,1,-65.75,83.2,20.6,66.9,4.300000000000004,85.7,23.1,70.2,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,62.6,20.6,64.3,18.900000000000006,0.0,0.0,0.0,0.0,0.0,65.4,17.799999999999997,67.3,15.900000000000006,0.0,0.0,0.0,0.0,0.0,43.31978999333934,78,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2
2025-02-03 15:14:00.887886,34,139499.112114,15.233333333333333,88,20,80,1,-65.75,83.2,20.6,66.9,4.300000000000004,85.7,23.1,70.2,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,62.6,20.6,64.3,18.900000000000006,0.0,0.0,0.0,0.0,0.0,65.4,17.799999999999997,67.3,15.900000000000006,0.0,0.0,0.0,0.0,0.0,45.73100502313808,80,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2,652,1.4142135623730951,112.11511940857932,0.6,22.0,121.4,2
2025-02-03 15:14:04.217386,34,139495.782614,15.234444444444444,240,12,88,1,17.25,0.20000000000000284,20.6,-16.099999999999994,4.300000000000004,2.700000000000003,23.1,-12.799999999999997,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-20.4,20.6,-18.700000000000003,18.900000000000006,0.0,0.0,0.0,0.0,0.0,-17.599999999999994,17.799999999999997,-15.700000000000003,15.900000000000006,0.0,0.0,0.0,0.0,0.0,13.973255498235133,-12,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4
2025-02-03 15:14:04.217386,34,139495.782614,15.234444444444444,240,10,90,1,17.25,0.20000000000000284,20.6,-16.099999999999994,4.300000000000004,2.700000000000003,23.1,-12.799999999999997,7.600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-20.4,20.6,-18.700000000000003,18.900000000000006,0.0,0.0,0.0,0.0,0.0,-17.599999999999994,17.799999999999997,-15.700000000000003,15.900000000000006,0.0,0.0,0.0,0.0,0.0,16.06490844493031,-10,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4,1200,2.0,99.30424630061563,1.0,10.0,182.66666666666666,4
