time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-26 14:15:24.235480,116,139415.76452,14.256666666666666,39,22,78,0,1.0,-5.700000000000003,3.700000000000003,-19.599999999999994,-10.199999999999989,-3.799999999999997,5.6000000000000085,-15.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-9.400000000000006,3.700000000000003,-2.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-7.099999999999994,1.3999999999999915,-0.29999999999999716,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,-3.1885208711433677,22,39,,,0.0,22.0,39.0,0,39,,,0.0,22.0,39.0,0,39,,,0.0,22.0,39.0,0,39,,,0.0,22.0,39.0,0,39,,,0.0,22.0,39.0,0
2025-04-26 14:15:24.354424,116,139415.645576,14.256666666666666,9,10,90,1,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,27.598270205785866,-10,48,,,1.0,10.0,9.0,0,48,,,1.0,10.0,9.0,0,48,,,1.0,10.0,9.0,0,48,,,1.0,10.0,9.0,0,48,,,1.0,10.0,9.0,0
2025-04-26 14:15:24.444045,116,139415.555955,14.256666666666666,12,20,80,1,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,17.622985074626868,-20,60,7.0710678118654755,2.1213203435596424,1.0,15.0,10.5,-10,60,7.0710678118654755,2.1213203435596424,1.0,15.0,10.5,-10,60,7.0710678118654755,2.1213203435596424,1.0,15.0,10.5,-10,60,7.0710678118654755,2.1213203435596424,1.0,15.0,10.5,-10,60,7.0710678118654755,2.1213203435596424,1.0,15.0,10.5,-10
2025-04-26 14:15:24.555038,116,139415.444962,14.256666666666666,10,17,83,1,-3.0,-1.7000000000000028,3.700000000000003,-15.599999999999994,-10.199999999999989,0.20000000000000284,5.6000000000000085,-11.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-5.400000000000006,3.700000000000003,2.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-3.0999999999999943,1.3999999999999915,3.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,10.30943513345748,-17,70,,,1.0,17.0,10.0,0,70,,,1.0,17.0,10.0,0,70,,,1.0,17.0,10.0,0,70,,,1.0,17.0,10.0,0,70,,,1.0,17.0,10.0,0
2025-04-26 14:15:29.104355,116,139410.895645,14.258055555555556,12,20,80,1,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,17.644052600119544,-20,82,5.773502691896257,1.7320508075688772,1.0,16.666666666666668,11.0,-10,82,5.773502691896257,1.7320508075688772,1.0,16.666666666666668,11.0,-10,82,5.773502691896257,1.7320508075688772,1.0,16.666666666666668,11.0,-10,82,5.773502691896257,1.7320508075688772,1.0,16.666666666666668,11.0,-10,82,5.773502691896257,1.7320508075688772,1.0,16.666666666666668,11.0,-10
2025-04-26 14:20:31.095469,116,139108.904531,14.341944444444445,2,22,78,0,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,15.665170556552965,22,2,,,0.0,22.0,2.0,0,2,,,0.0,22.0,2.0,0,84,5.41602560309064,4.716990566028302,0.75,18.0,8.75,-12,84,5.41602560309064,4.716990566028302,0.75,18.0,8.75,-12,84,5.41602560309064,4.716990566028302,0.75,18.0,8.75,-12
2025-04-26 14:20:32.849943,116,139107.150057,14.342222222222222,17,25,75,0,-3.0,-1.7000000000000028,3.700000000000003,-15.599999999999994,-10.199999999999989,0.20000000000000284,5.6000000000000085,-11.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-5.400000000000006,3.700000000000003,2.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-3.0999999999999943,1.3999999999999915,3.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,2.3201118475559213,25,19,,,0.0,25.0,17.0,0,19,,,0.0,25.0,17.0,0,101,5.656854249492381,4.949747468305833,0.5,21.0,13.5,-8,101,5.656854249492381,4.949747468305833,0.5,21.0,13.5,-8,101,5.656854249492381,4.949747468305833,0.5,21.0,13.5,-8
2025-04-26 14:20:33.796797,116,139106.203203,14.342500000000001,35,18,82,1,1.0,-5.700000000000003,3.700000000000003,-19.599999999999994,-10.199999999999989,-3.799999999999997,5.6000000000000085,-15.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-9.400000000000006,3.700000000000003,-2.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-7.099999999999994,1.3999999999999915,-0.29999999999999716,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,0.7830167086289777,-18,54,,,1.0,18.0,35.0,0,54,,,1.0,18.0,35.0,0,136,2.8284271247461903,2.8284271247461903,0.5,20.0,37.0,4,136,2.8284271247461903,2.8284271247461903,0.5,20.0,37.0,4,136,2.8284271247461903,2.8284271247461903,0.5,20.0,37.0,4
2025-04-26 14:24:26.756451,116,138873.243549,14.407222222222222,11,22,78,1,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,15.668296089385478,-22,11,,,1.0,22.0,11.0,0,65,0.0,6.363961030678928,0.5,22.0,6.5,0,147,5.019960159204453,4.207136793592526,0.8,18.8,9.2,-12,147,5.019960159204453,4.207136793592526,0.8,18.8,9.2,-12,147,5.019960159204453,4.207136793592526,0.8,18.8,9.2,-12
2025-04-26 14:25:12.621712,116,138827.378288,14.42,12,24,76,0,-5.0,0.29999999999999716,3.700000000000003,-13.599999999999994,-10.199999999999989,2.200000000000003,5.6000000000000085,-9.5,-6.099999999999994,0.0,0.0,0.0,0.0,0.0,4.0,-3.4000000000000057,3.700000000000003,4.0,-3.700000000000003,4.0,0.0,0.0,0.0,0.0,-1.0999999999999943,1.3999999999999915,5.700000000000003,-5.400000000000006,4.0,0.0,0.0,0.0,0.0,13.68550883850994,24,23,1.4142135623730951,0.7071067811865476,0.5,23.0,11.5,-2,77,1.1547005383792515,5.507570547286102,0.3333333333333333,22.666666666666668,8.333333333333334,-2,159,4.966554808583781,3.9327683210007005,0.6666666666666666,19.666666666666668,9.666666666666666,-14,159,4.966554808583781,3.9327683210007005,0.6666666666666666,19.666666666666668,9.666666666666666,-14,159,4.966554808583781,3.9327683210007005,0.6666666666666666,19.666666666666668,9.666666666666666,-14
