time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,DF_wind_gusts_10m_max,DF_wind_speed_10m_max,DF_daylight_duration,DF_sunshine_duration,DF_cloud_cover_max,DF_cloud_cover_min,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,CF_cloud_cover_high,CF_cloud_cover,CF_wind_speed_10m,CF_wind_gusts_10m,CF_cloud_cover_mid,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,STF_cloud_cover_high,STF_cloud_cover,STF_wind_speed_10m,STF_wind_gusts_10m,STF_cloud_cover_mid,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-29 18:56:18.308176,119,39761.691824,18.938333333333333,282,30,70,1,5.0,-2.5,0.7999999999999972,-33.2,-29.900000000000006,-0.7999999999999972,2.5,-38.1,-34.800000000000004,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-3.299999999999997,0.7999999999999972,-7.899999999999999,5.399999999999999,21,0.0,0.0,0.0,0.0,100,100,4.6,13.3,100,-11.700000000000003,9.200000000000003,-24.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-17.11661341853035,-30,383,0.5773502691896258,137.092426243514,0.6666666666666666,29.666666666666668,127.66666666666667,0,566,1.7224014243685086,101.29560701234777,0.3333333333333333,30.833333333333332,84.0,1,1142,1.3703203194062978,122.95798740491269,0.2,31.1,88.0,2,2121,4.928536921894386,110.08615673535843,0.3333333333333333,34.76190476190476,70.19047619047619,11,2121,4.928536921894386,110.08615673535843,0.3333333333333333,34.76190476190476,70.19047619047619,11
2025-04-29 18:57:28.294927,119,39691.705073,18.95777777777778,22,11,89,0,1.0,1.5,0.7999999999999972,-29.200000000000003,-29.900000000000006,3.200000000000003,2.5,-34.1,-34.800000000000004,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,0.7000000000000028,0.7999999999999972,-3.8999999999999986,5.399999999999999,21,0.0,0.0,0.0,0.0,100,100,4.6,13.3,100,-7.700000000000003,9.200000000000003,-20.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-7.757183029710234,11,385,,,0.0,11.0,22.0,0,526,,,0.0,11.0,22.0,0,1164,2.3094010767585034,19.697715603592208,0.6666666666666666,13.666666666666666,28.0,4,2143,4.58257569495584,20.557700445795188,0.5714285714285714,9.0,30.571428571428573,-6,2143,4.58257569495584,20.557700445795188,0.5714285714285714,9.0,30.571428571428573,-6
2025-04-29 18:57:54.987438,119,39665.012562,18.965,767,9,91,0,1.0,1.5,0.7999999999999972,-29.200000000000003,-29.900000000000006,3.200000000000003,2.5,-34.1,-34.800000000000004,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,0.7000000000000028,0.7999999999999972,-3.8999999999999986,5.399999999999999,21,0.0,0.0,0.0,0.0,100,100,4.6,13.3,100,-7.700000000000003,9.200000000000003,-20.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-5.767629774730651,9,1152,1.4142135623730951,526.794551983978,0.0,10.0,394.5,2,1197,1.4142135623730951,526.794551983978,0.0,10.0,394.5,2,1931,3.0,369.8498569239505,0.5,12.5,212.75,6,2910,4.242640687119285,261.06153489168025,0.5,9.0,122.625,-4,2910,4.242640687119285,261.06153489168025,0.5,9.0,122.625,-4
2025-04-29 18:58:28.899941,119,39631.100059,18.974444444444444,53,33,67,1,5.0,-2.5,0.7999999999999972,-33.2,-29.900000000000006,-0.7999999999999972,2.5,-38.1,-34.800000000000004,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-3.299999999999997,0.7999999999999972,-7.899999999999999,5.399999999999999,21,0.0,0.0,0.0,0.0,100,100,4.6,13.3,100,-11.700000000000003,9.200000000000003,-24.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-20.92405486784878,-33,842,,,1.0,33.0,53.0,0,1250,2.16794833886788,108.87469862185613,0.6,31.2,92.2,1,1984,1.4206272622267313,117.12456461547097,0.2727272727272727,31.272727272727273,84.81818181818181,-1,2963,4.8244058468262985,107.49558533168172,0.36363636363636365,34.68181818181818,69.4090909090909,8,2963,4.8244058468262985,107.49558533168172,0.36363636363636365,34.68181818181818,69.4090909090909,8
2025-04-29 18:58:40.006990,119,39619.99301,18.977777777777778,23,62,38,1,3.0,-0.5,0.7999999999999972,-31.200000000000003,-29.900000000000006,1.2000000000000028,2.5,-36.1,-34.800000000000004,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-1.2999999999999972,0.7999999999999972,-5.899999999999999,5.399999999999999,21,0.0,0.0,0.0,0.0,100,100,4.6,13.3,100,-9.700000000000003,9.200000000000003,-22.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,27.311618363682996,-62,865,,,1.0,62.0,23.0,0,1273,,,1.0,62.0,23.0,0,2007,3.8470768123342687,32.715439780018244,1.0,62.6,44.6,5,2986,4.68220855185637,41.352456287693975,1.0,57.61538461538461,36.76923076923077,-8,2986,4.68220855185637,41.352456287693975,1.0,57.61538461538461,36.76923076923077,-8
2025-04-29 19:01:07.926584,119,39472.073416,19.01861111111111,325,9,91,0,1.0,1.5,9.200000000000003,-29.200000000000003,-21.5,3.200000000000003,10.900000000000006,-34.1,-26.4,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-7.700000000000003,9.200000000000003,-20.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-12.100000000000001,13.600000000000001,-20.700000000000003,22.200000000000003,16,0.5,0.5,0.0,0.0,64,74,12.6,16.2,84,-6.05176954203867,9,325,,,0.0,9.0,325.0,0,1472,1.1547005383792517,374.65495236728594,0.0,9.666666666666666,371.3333333333333,2,2332,3.03315017762062,324.20934594795375,0.4,11.8,235.2,6,3311,3.968626966596886,253.3468198164546,0.4444444444444444,9.0,145.11111111111111,-4,3311,3.968626966596886,253.3468198164546,0.4444444444444444,9.0,145.11111111111111,-4
2025-04-29 19:01:15.885161,119,39464.114839,19.020833333333332,1908,9,91,0,1.0,1.5,9.200000000000003,-29.200000000000003,-21.5,3.200000000000003,10.900000000000006,-34.1,-26.4,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-7.700000000000003,9.200000000000003,-20.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-12.100000000000001,13.600000000000001,-20.700000000000003,22.200000000000003,16,0.5,0.5,0.0,0.0,64,74,12.6,16.2,84,-6.1807924429283645,9,2233,0.0,1119.3500346183048,0.0,9.0,1116.5,0,3380,1.0,826.9907294925782,0.0,9.5,755.5,2,4240,2.9439202887759492,741.9339593252218,0.3333333333333333,11.333333333333334,514.0,6,5219,3.7416573867739413,606.4904872387621,0.4,9.0,321.4,-4,5219,3.7416573867739413,606.4904872387621,0.4,9.0,321.4,-4
2025-04-29 19:01:35.721858,119,39444.278142,19.02638888888889,5,32,68,0,5.0,-2.5,9.200000000000003,-33.2,-21.5,-0.7999999999999972,10.900000000000006,-38.1,-26.4,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-11.700000000000003,9.200000000000003,-24.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-16.1,13.600000000000001,-24.700000000000003,22.200000000000003,16,0.5,0.5,0.0,0.0,64,74,12.6,16.2,84,-20.111223628691988,32,2238,,,0.0,32.0,5.0,0,3103,0.7071067811865476,33.94112549695428,0.5,32.5,29.0,1,4245,1.3706888336846839,114.02617987536765,0.25,31.333333333333332,78.16666666666667,0,5224,4.746540241984124,105.8793220135052,0.34782608695652173,34.56521739130435,66.6086956521739,9,5224,4.746540241984124,105.8793220135052,0.34782608695652173,34.56521739130435,66.6086956521739,9
2025-04-29 19:08:39.443868,119,39020.556132,19.144166666666667,5,39,61,1,5.0,-2.5,9.200000000000003,-33.2,-21.5,-0.7999999999999972,10.900000000000006,-38.1,-26.4,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-11.700000000000003,9.200000000000003,-24.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-16.1,13.600000000000001,-24.700000000000003,22.200000000000003,16,0.5,0.5,0.0,0.0,64,74,12.6,16.2,84,-27.12820945945946,-39,479,0.5773502691896258,271.36199684799885,1.0,39.333333333333336,159.66666666666666,-1,479,0.5773502691896258,271.36199684799885,1.0,39.333333333333336,159.66666666666666,-1,3990,4.301162633521313,163.73530468411508,0.6666666666666666,34.0,105.0,-6,5544,3.7581081175741367,138.87984155236637,0.45454545454545453,33.86363636363637,85.9090909090909,-7,5703,4.718702559618888,129.1334015064088,0.4230769230769231,35.11538461538461,77.34615384615384,1
2025-04-29 19:08:39.443868,119,39020.556132,19.144166666666667,1,39,61,1,5.0,-2.5,9.200000000000003,-33.2,-21.5,-0.7999999999999972,10.900000000000006,-38.1,-26.4,0.0,0.0,0.5,1.0,0.5,28,56.9,31.2,49795.58,33861.54,100,0,-11.700000000000003,9.200000000000003,-24.6,22.1,28,0.0,0.0,0.0,0.0,100,100,31.2,46.4,60,-16.1,13.600000000000001,-24.700000000000003,22.200000000000003,16,0.5,0.5,0.0,0.0,64,74,12.6,16.2,84,-27.151141166525782,-39,479,0.5773502691896258,271.36199684799885,1.0,39.333333333333336,159.66666666666666,-1,479,0.5773502691896258,271.36199684799885,1.0,39.333333333333336,159.66666666666666,-1,3990,4.301162633521313,163.73530468411508,0.6666666666666666,34.0,105.0,-6,5544,3.7581081175741367,138.87984155236637,0.45454545454545453,33.86363636363637,85.9090909090909,-7,5703,4.718702559618888,129.1334015064088,0.4230769230769231,35.11538461538461,77.34615384615384,1
