time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,entropy,impact,result,outcome
2024-12-16 10:28:22.910484,af54d617-42d3-4c3d-8b44-449a2941b112,KXHIGHMIA-24DEC17-B81.5,135037.09,11,3.0,81.5,79.4,49,51,0,0.0,-2.1,-2.1,0.0,0.0,0.0,0.0,49.0,0.0,-190.699,-50.0,-51,1
2024-12-16 10:28:26.871734,850434e3-3c90-4025-82cf-c63b6a3cafd1,KXHIGHMIA-24DEC17-T82,135033.128,11,5.0,81.899,79.4,11,89,0,-1.601,-4.1,-2.499,0.0,0.0,0.0,0.0,44.1,11.0,-193.36,10.0,11,0
2024-12-16 10:34:25.318177,f4225415-fc74-48a4-aa1b-2e4fd9089c65,KXHIGHMIA-24DEC17-B81.5,134674.682,81,3.0,81.805,79.4,55,45,1,0.305,-2.1,-2.405,0.0,0.0,0.0,0.0,55.0,9.9,-243.099,44.0,45,1
2024-12-16 10:34:25.318177,f0931c25-eb17-4b3b-9f89-17a5bef890a2,KXHIGHMIA-24DEC17-B81.5,134674.682,28,3.0,81.793,79.4,52,48,1,0.293,-2.1,-2.393,0.0,0.0,0.0,0.0,52.0,8.91,-224.952,47.0,48,1
2024-12-16 10:34:25.318177,b499564b-6a6b-4b78-b51e-8534898082ba,KXHIGHMIA-24DEC17-B81.5,134674.682,56,3.0,81.772,79.4,51,49,1,0.272,-2.1,-2.372,0.0,0.0,0.0,0.0,51.0,8.019,-217.217,48.0,49,1
2024-12-16 10:34:25.318177,9ab48501-98d0-4870-a3b5-700ff83e05ea,KXHIGHMIA-24DEC17-B81.5,134674.682,76,3.0,81.728,79.4,56,44,1,0.228,-2.1,-2.328,0.0,0.0,0.0,0.0,56.0,7.217,-239.684,43.0,44,1
2024-12-16 10:34:25.318177,9780b264-051e-4bdb-b045-c6e03865f249,KXHIGHMIA-24DEC17-B81.5,134674.682,28,3.0,81.722,79.4,52,48,1,0.222,-2.1,-2.322,0.0,0.0,0.0,0.0,52.0,6.495,-217.618,47.0,48,1
2024-12-16 11:09:33.767090,1c9e6ad1-efb6-4a21-a10b-be086f251f75,KXHIGHMIA-24DEC17-B79.5,132566.233,100,1.0,80.899,79.4,31,69,1,1.399,-0.1,-1.499,0.0,0.0,0.0,31.0,46.8,5.846,-296.763,-30.0,-31,0
2024-12-16 11:33:52.516516,4f21956c-01d1-4ed4-9961-a58073b83376,KXHIGHMIA-24DEC17-B77.5,131107.483,100,-1.0,80.687,79.4,5,95,1,3.187,1.9,-1.287,0.0,0.0,5.0,27.9,42.12,5.261,-267.202,-4.0,-5,0
2024-12-16 11:39:02.283911,360ad4a3-2e65-4f63-bd1b-dea32912acd7,KXHIGHMIA-24DEC17-B79.5,130797.716,100,1.0,80.441,79.4,44,56,1,0.941,-0.1,-1.041,0.0,0.0,4.5,44.0,37.908,4.735,-318.438,-43.0,-44,0
2024-12-16 11:42:32.004714,934c487b-0e0b-4edc-9d53-1b2c7dfef295,KXHIGHMIA-24DEC17-B79.5,130587.995,85,1.0,80.393,79.4,44,56,0,0.893,-0.1,-0.993,0.0,0.0,4.05,44.0,34.117,4.262,-298.774,43.0,44,0
2024-12-16 11:42:33.339139,f9f52b47-793c-44c8-a48b-b33df388dee5,KXHIGHMIA-24DEC17-T82,130586.661,185,5.0,80.439,79.4,5,95,0,-3.061,-4.1,-1.039,0.0,0.0,3.645,39.6,30.705,5.0,-263.592,4.0,5,0
2024-12-16 11:42:33.339139,264a58b2-306b-455b-8e02-037a1ed3e623,KXHIGHMIA-24DEC17-T82,130586.661,100,5.0,80.502,79.4,6,94,0,-2.998,-4.1,-1.102,0.0,0.0,3.28,35.64,27.635,6.0,-233.729,5.0,6,0
2024-12-16 11:48:28.525469,665408c8-2a1e-4ff3-930a-23246c4fd958,KXHIGHMIA-24DEC17-B79.5,130231.475,25,1.0,80.358,79.4,43,57,0,0.858,-0.1,-0.958,0.0,0.0,2.952,43.0,24.871,5.4,-253.964,42.0,43,0
2024-12-16 11:48:28.596961,956d7e27-2857-4a12-880f-74bfba8ecc78,KXHIGHMIA-24DEC17-B79.5,130231.403,25,1.0,80.319,79.4,42,58,0,0.819,-0.1,-0.919,0.0,0.0,2.657,42.0,22.384,4.86,-236.841,41.0,42,0
2024-12-16 11:48:28.596961,829fa697-f3bb-4e68-b264-0a504241fac9,KXHIGHMIA-24DEC17-B79.5,130231.403,25,1.0,80.292,79.4,40,60,0,0.792,-0.1,-0.892,0.0,0.0,2.391,40.0,20.146,4.374,-216.593,39.0,40,0
