time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-11-18 10:00:25.436907,5b7e71f8-d9f9-4c14-9c76-760844b26d51,KXHIGHMIA-24NOV19-B80.5,136714.563,11,-1.0,80.5,83.9,97,3,1,0.0,3.4,3.4,0.0,0.0,97.0,0.0,0.0,0.0,-443.747,-96.0,-97,0
2024-11-18 10:00:51.195973,7a52da16-0c43-46b0-b225-3310973ebfcb,KXHIGHMIA-24NOV19-B82.5,136688.804,1,1.0,81.526,83.9,92,8,1,-0.974,1.4,2.374,0.0,0.0,87.3,92.0,0.0,0.0,-806.179,7.0,8,1
2024-11-18 10:06:03.983901,5c4795af-c01e-451a-9eba-874e059f895b,KXHIGHMIA-24NOV19-T78,136376.016,120,-3.5,81.504,83.9,1,99,0,3.504,5.9,2.396,1.0,0.0,78.57,82.8,0.0,0.0,-708.559,0.0,1,0
2024-11-18 10:06:36.532413,05fd81f7-e823-4b8c-9cfd-070136dfab05,KXHIGHMIA-24NOV19-B82.5,136343.468,18,1.0,81.427,83.9,64,36,1,-1.073,1.4,2.473,0.9,0.0,70.713,64.0,0.0,0.0,-567.214,35.0,36,1
2024-11-18 10:09:50.747019,5668592d-5848-4b87-9ec8-6e6e24b1df2f,KXHIGHMIA-24NOV19-B84.5,136149.253,27,3.0,81.723,83.9,13,87,0,-2.777,-0.6,2.177,0.81,0.0,63.642,57.6,13.0,0.0,-530.978,12.0,13,0
2024-11-18 10:11:57.051887,3319f6b1-d71b-4973-8aad-82580556dcc9,KXHIGHMIA-24NOV19-B80.5,136022.948,100,-1.0,82.264,83.9,20,80,0,1.764,3.4,1.636,0.729,0.0,20.0,51.84,11.7,0.0,-293.134,19.0,20,0
2024-11-18 10:13:53.041170,0608e07f-50c3-45ba-a8d7-bf845fa8fc8e,KXHIGHMIA-24NOV19-B80.5,135906.959,6,-1.0,82.337,83.9,15,85,1,1.837,3.4,1.563,0.656,0.0,15.0,46.656,10.53,0.0,-244.424,-14.0,-15,0
2024-11-18 10:17:26.897115,9e8cb0e5-6130-427a-ab21-2719a17d184f,KXHIGHMIA-24NOV19-B82.5,135693.103,82,1.0,82.367,83.9,57,43,1,-0.133,1.4,1.533,0.59,0.0,13.5,57.0,9.477,0.0,-286.592,42.0,43,1
2024-11-18 10:17:26.938896,36adac20-5c99-48c6-baa3-a5d383df6416,KXHIGHMIA-24NOV19-B82.5,135693.061,82,1.0,82.378,83.9,58,42,1,-0.122,1.4,1.522,0.531,0.0,12.15,58.0,8.529,0.0,-283.795,41.0,42,1
2024-11-18 10:17:26.938896,06d66661-9022-490b-a269-2742031bf653,KXHIGHMIA-24NOV19-B82.5,135693.061,18,1.0,82.386,83.9,57,43,1,-0.114,1.4,1.514,0.478,0.0,10.935,57.0,7.676,0.0,-271.903,42.0,43,1
2024-11-18 10:17:26.982306,5afe21ab-3347-4d13-a5cb-60c3fd80baf2,KXHIGHMIA-24NOV19-B82.5,135693.018,18,1.0,82.404,83.9,58,42,1,-0.096,1.4,1.496,0.387,0.0,8.857,58.0,6.218,0.0,-265.821,41.0,42,1
