date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-18,-23.029999999999973,252,120.26,4.349999999999994,-23.029999999999973,-23.029999999999973
2025-05-19,69.15999999999997,157,82.92000000000007,3.1000000000000014,23.064999999999998,0.5003796507213366
2025-05-20,44.430000000000746,197,128.8,3.770000000000001,30.186666666666913,0.7747979851426378
2025-05-21,0.0,0,0.0,0.0,22.640000000000185,0.6256846065098655
2025-05-22,49.179999999999836,144,80.32000000000004,2.499999999999999,27.948000000000114,0.8205298797757198
2025-05-23,17.38000000000011,240,141.89000000000007,4.409999999999994,26.18666666666678,0.8355225583934452
2025-05-24,59.67000000000007,132,59.19,2.4599999999999995,30.97000000000011,0.9896776356037643
2025-05-25,-31.949999999999818,209,80.99000000000002,3.8599999999999963,23.105000000000118,0.6433328204801769
2025-05-26,-20.089999999999918,146,40.27,2.6399999999999975,18.30555555555567,0.5017925481679156
2025-05-27,-43.629999999999995,174,92.37999999999997,2.9899999999999993,12.112000000000103,0.3083447582472242
2025-05-28,-23.119999999999663,150,70.27,2.8500000000000014,8.909090909091033,0.22962719847284155
2025-05-29,-20.90999999999957,200,117.38999999999996,3.5199999999999925,6.4241666666668165,0.16883662492236465
2025-05-30,-9.100000000000477,189,83.87999999999994,3.5199999999999982,5.230000000000102,0.14215748379250562
2025-05-31,-16.500000000000398,127,64.09999999999998,2.4000000000000004,3.6778571428572087,0.10247324816149274
2025-06-01,-29.47999999999996,153,79.56000000000006,2.9200000000000013,1.467333333333397,0.04116319480276945
2025-06-02,71.53999999999996,154,78.56999999999998,2.789999999999997,5.8468750000000576,0.1520348259387921
2025-06-03,-6.799999999999841,124,71.5,2.299999999999999,5.102941176470652,0.1363412613565077
