date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-04-15,11.499999999999716,138,55.759999999999984,2.600000000000001,11.499999999999716,11.499999999999716
2025-04-16,11.150000000000375,121,59.36,2.31,11.325000000000045,11.325000000000045
2025-04-17,38.210000000000036,98,44.82,1.8700000000000012,20.286666666666708,1.6005870902103407
2025-04-18,-5.330000000000155,85,35.68,1.490000000000001,13.882499999999993,0.8896067592982319
2025-04-19,17.3900000000001,88,34.39000000000001,1.5800000000000012,14.584000000000014,1.0396305779016828
2025-04-20,-10.50999999999965,63,9.749999999999998,0.7600000000000005,10.401666666666737,0.6559618727591923
2025-04-21,27.360000000000127,66,27.930000000000007,1.3100000000000007,12.824285714285793,0.8098787284096414
2025-04-22,46.190000000000055,124,53.31999999999997,2.2500000000000013,16.995000000000076,0.9201111005483907
2025-04-23,-3.9199999999997885,66,35.60999999999999,1.3100000000000007,14.671111111111202,0.788200514717687
2025-04-24,-15.679999999999836,57,16.459999999999997,1.1000000000000005,11.636000000000099,0.5856777807345593
2025-04-25,-0.24999999999977263,118,49.330000000000034,2.0799999999999996,10.555454545454655,0.5483720713509886
2025-04-26,24.590000000000373,108,49.72000000000001,1.9500000000000013,11.725000000000131,0.622576466873105
2025-04-27,3.8300000000001546,107,53.71999999999998,2.010000000000001,11.11769230769244,0.6103230399366211
2025-04-28,-27.969999999999857,64,31.76,1.2100000000000009,8.32571428571442,0.4114485004835247
2025-04-29,19.64999999999941,87,33.92999999999997,1.560000000000001,9.080666666666753,0.4597334488028569
2025-04-30,-22.110000000000014,79,23.65999999999999,1.3300000000000007,7.13125000000008,0.34683083662337844
2025-05-01,8.530000000000143,118,43.92999999999997,2.0600000000000005,7.213529411764789,0.36158067579915315
2025-05-02,-27.58999999999986,84,44.57000000000001,1.600000000000001,5.280000000000086,0.25187278660551554
2025-05-03,49.9699999999998,167,74.12999999999997,3.080000000000001,7.632105263157966,0.33601716665484527
2025-05-04,11.119999999999948,126,54.03999999999998,2.1999999999999984,7.8065000000000655,0.3524161475472218
2025-05-05,34.979999999999336,155,55.79000000000002,2.7299999999999986,9.10047619047622,0.40665853809646
2025-05-06,-29.079999999999814,91,36.259999999999984,1.5000000000000009,7.3650000000000375,0.316561150197303
2025-05-07,-0.04999999999972715,74,33.12000000000002,1.290000000000001,7.042608695652222,0.30882618169860876
2025-05-08,8.109999999999673,112,39.820000000000014,2.0700000000000003,7.087083333333365,0.3174460841981378
2025-05-09,-15.769999999999754,60,14.66,1.1100000000000005,6.1728000000000405,0.27645861165181224
2025-05-10,-4.179999999999552,147,64.01999999999998,2.580000000000001,5.774615384615441,0.2626633648756492
2025-05-11,-20.259999999999764,72,26.270000000000007,1.2900000000000007,4.810370370370434,0.21739769660105251
2025-05-12,-5.759999999999991,91,40.6,1.7600000000000011,4.432857142857204,0.20318640352668624
2025-05-13,40.00000000000023,188,78.69000000000007,3.4299999999999997,5.659310344827653,0.25266968600397016
2025-05-14,2.2100000000003774,115,53.61,2.24,5.544333333333411,0.2516685785695688
2025-05-15,5.399999999999693,109,44.48000000000001,2.0600000000000014,5.539677419354904,0.25561365975312283
2025-05-16,-18.770000000000152,98,37.34000000000002,1.710000000000001,4.780000000000058,0.2198098202071894
2025-05-17,-4.109999999999843,130,54.00999999999999,2.4,4.510606060606122,0.21010632631277648
2025-05-18,0.15000000000009095,100,47.099999999999994,1.8700000000000012,4.382352941176532,0.20707645982076306
2025-05-19,7.300000000000068,97,46.47,1.8900000000000012,4.4657142857143475,0.21403805047393573
2025-05-20,-25.1700000000003,83,37.739999999999995,1.5700000000000012,3.642500000000052,0.17229626143646176
2025-05-21,-1.07000000000005,6,0.99,0.08,3.5151351351351843,0.16845213231966513
2025-05-22,-5.509999999999991,117,53.30000000000001,2.2100000000000013,3.2776315789474166,0.15878857684332384
2025-05-23,-18.090000000000146,98,46.60999999999999,1.8600000000000012,2.729743589743633,0.13217078378756633
2025-05-24,25.72999999999979,68,26.94,1.2900000000000007,3.3047500000000367,0.1595950861490438
2025-05-25,17.709999999999923,68,28.000000000000007,1.2900000000000007,3.6560975609756436,0.17771024817597803
2025-05-26,-20.099999999999966,71,30.15999999999999,1.3800000000000008,3.090476190476225,0.14968090466436398
2025-05-27,19.470000000000255,99,39.53999999999997,1.7900000000000014,3.4713953488372487,0.16888830188159112
2025-05-28,24.79000000000019,84,39.62,1.530000000000001,3.9559090909091337,0.19234849653882358
2025-05-29,21.309999999999945,218,112.10999999999999,4.099999999999999,4.341555555555596,0.21181604374577936
2025-05-30,1.3099999999998317,135,61.099999999999966,2.45,4.2756521739130795,0.21085566593434724
2025-05-31,-1.1400000000001569,103,49.11,2.030000000000001,4.1604255319149255,0.20723417262809132
2025-06-01,-20.799999999999955,97,52.070000000000014,1.8900000000000012,3.640416666666699,0.18036972000800458
2025-06-02,20.5,101,44.13000000000001,1.8700000000000012,3.9844897959183987,0.19805792336786723
2025-06-03,-1.740000000000066,83,37.16,1.580000000000001,3.8700000000000294,0.19416282174381683
