date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-04-15,15.959999999999582,171,81.46000000000001,3.360000000000002,15.959999999999582,15.959999999999582
2025-04-16,20.13000000000011,121,59.44999999999997,2.3400000000000007,18.044999999999845,8.654676258991637
2025-04-17,19.70000000000016,136,55.78999999999999,2.570000000000001,18.596666666666618,9.930662713856936
2025-04-18,-8.500000000000057,98,45.240000000000016,1.8200000000000014,11.822499999999948,0.9981214730546406
2025-04-19,17.79000000000042,120,59.80999999999997,2.360000000000001,13.016000000000043,1.1985436544210113
2025-04-20,-7.579999999999984,45,7.0500000000000025,0.5300000000000002,9.583333333333371,0.7643557587032311
2025-04-21,33.190000000000055,80,32.14999999999999,1.560000000000001,12.955714285714325,0.9093636387444419
2025-04-22,23.749999999999773,141,66.27999999999996,2.650000000000001,14.305000000000007,1.0368414785707742
2025-04-23,7.230000000000302,105,61.18000000000001,2.090000000000001,13.51888888888893,1.0244433500143244
2025-04-24,-13.349999999999795,66,26.560000000000002,1.2900000000000007,10.832000000000056,0.7274829043442637
2025-04-25,-12.50999999999982,104,51.40000000000003,1.9100000000000013,8.710000000000067,0.5546790879148908
2025-04-26,5.419999999999959,100,48.21000000000003,1.8700000000000014,8.435833333333392,0.5600837957657162
2025-04-27,16.329999999999927,95,46.03,1.7800000000000011,9.04307692307697,0.6184172184183434
2025-04-28,-25.36999999999989,95,43.660000000000004,1.8500000000000012,6.585000000000052,0.39557963524648454
2025-04-29,26.720000000000027,96,35.430000000000014,1.8100000000000012,7.927333333333384,0.4705191909991971
2025-04-30,-20.999999999999886,71,24.689999999999998,1.2900000000000007,6.119375000000055,0.3447075144024742
2025-05-01,17.699999999999932,126,59.65000000000003,2.4099999999999993,6.800588235294165,0.39001906438209966
2025-05-02,-30.049999999999955,135,66.47000000000001,2.6800000000000015,4.753333333333381,0.25108336434703443
2025-05-03,59.789999999999964,196,95.97999999999993,3.7500000000000013,7.650000000000043,0.3453932973743387
2025-05-04,2.4799999999998477,128,63.459999999999994,2.440000000000001,7.3915000000000335,0.34192627699512823
2025-05-05,30.36999999999921,145,52.57,2.5399999999999956,8.48571428571428,0.3918346088202327
2025-05-06,-18.580000000000155,108,51.55,2.030000000000001,7.2554545454545325,0.33134956941070015
2025-05-07,-6.109999999999786,78,37.090000000000025,1.400000000000001,6.6743478260869535,0.30916751587693325
2025-05-08,9.67999999999978,119,46.229999999999976,2.1699999999999986,6.799583333333321,0.321613085717541
2025-05-09,-15.339999999999861,56,15.930000000000003,1.0700000000000005,5.913999999999994,0.2794314543087527
2025-05-10,-2.6800000000000637,152,75.38000000000004,2.8000000000000016,5.58346153846153,0.2681892934512679
2025-05-11,-15.729999999999848,76,29.480000000000008,1.430000000000001,4.7940740740740715,0.23023342150573545
2025-05-12,-1.079999999999984,135,71.69000000000003,2.6900000000000017,4.584285714285713,0.22388043754609194
2025-05-13,32.180000000000405,198,103.81000000000016,3.770000000000001,5.53586206896553,0.26690635780750005
2025-05-14,-0.09999999999979536,154,80.78999999999999,3.030000000000001,5.3480000000000185,0.2619346176581299
2025-05-15,-5.270000000000152,144,69.99,2.820000000000002,5.005483870967756,0.24813130609952025
2025-05-16,-19.00999999999999,151,84.61000000000004,2.960000000000002,4.255000000000013,0.20970977988160375
2025-05-17,-9.140000000000725,115,62.560000000000045,2.280000000000001,3.8490909090909,0.19138598967567422
2025-05-18,-0.6599999999999113,103,50.92,1.9800000000000013,3.7164705882352878,0.18743226826327358
2025-05-19,0.6299999999998818,142,67.55999999999999,2.790000000000001,3.628285714285705,0.18559207524218566
2025-05-20,-23.880000000000052,123,60.08000000000002,2.3200000000000007,2.864166666666656,0.14465978432773155
2025-05-21,-0.36000000000001364,2,0.32999999999999996,0.03,2.777027027027016,0.1421424096412446
2025-05-22,-1.8900000000000432,114,56.55999999999997,2.2500000000000013,2.654210526315778,0.13757642640380768
2025-05-23,-10.350000000000193,116,59.870000000000026,2.2600000000000007,2.3207692307692147,0.12116188110761893
2025-05-24,28.289999999999736,80,33.58000000000001,1.590000000000001,2.9699999999999775,0.15354364048617122
2025-05-25,19.139999999999873,80,40.53,1.570000000000001,3.364390243902414,0.17461183704026975
2025-05-26,-22.670000000000016,76,26.56999999999999,1.4800000000000009,2.744523809523785,0.1411325699083182
2025-05-27,26.680000000000064,106,41.41,2.010000000000001,3.3011627906976515,0.16881768708047426
2025-05-28,21.060000000000173,113,48.699999999999996,2.1800000000000015,3.704772727272709,0.18987684452784576
2025-05-29,15.080000000000382,260,143.74999999999997,4.949999999999981,3.957555555555546,0.20435411601627576
2025-05-30,33.68999999999983,151,80.39999999999996,2.9300000000000006,4.603913043478248,0.23442559706332028
2025-05-31,-6.9099999999998545,125,59.55000000000001,2.4600000000000013,4.358936170212757,0.22353533926710226
2025-06-01,-30.620000000000005,113,49.19,2.1900000000000013,3.6302083333333237,0.1821291811796669
2025-06-02,28.69000000000051,123,56.04999999999996,2.3800000000000012,4.141632653061226,0.2066343807298083
2025-06-03,-3.5800000000001546,92,46.01,1.7700000000000011,3.987199999999998,0.20065148704925487
