date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-04-10,59.049999999997226,1016,742.5800000000049,14.369999999999761,59.049999999997226,59.049999999997226
2025-04-11,63.6099999999974,866,581.810000000002,13.679999999999776,61.32999999999731,26.899122807015345
2025-04-12,-62.40000000000498,2382,1656.300000000016,36.01999999999965,20.086666666663216,0.34420567314060074
2025-04-13,163.77000000000396,1336,850.4000000000017,20.09000000000008,56.0074999999984,0.6987283703229801
2025-04-14,-42.63000000000011,1200,626.6199999999983,16.009999999999728,36.2799999999987,0.4433390617811547
2025-04-15,292.25999999999317,1503,858.0100000000007,21.690000000000005,78.94333333333111,0.6515258386057526
2025-04-16,55.09999999999502,2049,1297.7200000000162,31.240000000000112,75.53714285714024,0.671509594980713
2025-04-17,136.5499999999962,1246,852.6200000000084,18.529999999999728,83.16374999999724,0.7762109099521394
2025-04-18,101.94000000000005,1295,905.679999999994,18.0399999999999,85.24999999999756,0.84251294845837
2025-04-19,166.60000000000264,1278,844.910000000002,20.210000000000097,93.38499999999806,0.9428385653234239
2025-04-20,6.539999999999509,556,342.1500000000005,7.309999999999915,85.48999999999819,0.8751897731973438
2025-04-21,-20.510000000003686,1540,965.2400000000042,24.729999999999823,76.6566666666647,0.7821753718588095
2025-04-22,255.74999999999568,1238,743.4699999999935,18.059999999999782,90.43307692307478,0.856675433430468
2025-04-23,93.42000000000007,873,560.2700000000002,14.389999999999773,90.64642857142658,0.8910860136331664
2025-04-24,58.7199999999998,864,590.0600000000011,13.679999999999788,88.51799999999814,0.8977612461021555
2025-04-25,103.5799999999997,1222,879.940000000003,17.639999999999976,89.45937499999823,0.9363818912108293
2025-04-26,84.5,1206,884.3600000000039,16.07999999999974,89.16764705882187,0.9619765936584009
2025-04-27,119.38999999999828,1004,665.3500000000079,16.079999999999746,90.846666666665,1.0055398190054714
2025-04-28,135.34999999999968,1648,883.1000000000041,28.529999999999585,93.18894736841946,1.053027427075869
2025-04-29,107.84999999999638,1214,879.4600000000003,18.26999999999998,93.92199999999829,1.088135597282923
2025-04-30,106.63999999999828,1200,875.6500000000077,17.709999999999997,94.52761904761735,1.1216172423870232
2025-05-01,75.75,1283,858.5600000000096,18.469999999999906,93.67409090908929,1.1363646178406488
2025-05-02,97.39000000000124,1270,892.3300000000027,18.919999999999938,93.83565217391155,1.1638566342586043
2025-05-03,164.23999999999978,1220,820.05000000001,18.429999999999872,96.76916666666523,1.2070307840577155
2025-05-04,46.50999999999965,967,634.2200000000064,15.769999999999753,94.75879999999862,1.196956241395186
2025-05-05,163.3499999999989,1113,695.7200000000009,16.049999999999734,97.3969230769217,1.2369151171695572
2025-05-06,68.56999999999914,1346,912.1900000000014,20.199999999999843,96.32925925925791,1.2435775138196723
2025-05-07,167.15999999999872,1032,623.6999999999983,15.33999999999975,98.85892857142721,1.2806728862300822
2025-05-08,107.72000000000094,1340,911.9200000000056,18.559999999999953,99.16448275861941,1.3070728837186822
2025-05-09,91.59999999999945,916,576.42,13.679999999999788,98.91233333333209,1.3258176104811894
2025-05-10,147.82000000000085,1268,847.5799999999956,18.57999999999997,100.48999999999882,1.3598366871148022
2025-05-11,179.1099999999974,1103,653.1300000000018,16.77999999999978,102.94687499999876,1.3909876625359128
2025-05-12,132.66000000000008,1185,808.3600000000021,18.639999999999866,103.84727272727152,1.421442035004243
2025-05-13,88.81000000000199,1304,913.720000000005,18.41000000000009,103.40499999999889,1.4357792862854464
2025-05-14,127.9200000000011,1087,677.1000000000028,17.39999999999974,104.10542857142752,1.4641865567872487
2025-05-15,139.9899999999958,1011,652.860000000003,15.52999999999974,105.10222222222109,1.4938986793666118
2025-05-16,132.26999999999725,1200,850.6200000000051,17.109999999999904,105.8364864864853,1.5220218440563948
2025-05-17,228.43999999999892,1366,757.9200000000056,18.679999999999996,109.06289473684092,1.5281937956966876
2025-05-18,60.310000000000514,898,621.1400000000024,13.469999999999786,107.81282051281937,1.5213509953801323
2025-05-19,98.55999999999744,1000,685.4400000000005,15.999999999999744,107.58149999999883,1.5370987722478848
2025-05-20,74.19999999999743,1248,929.7200000000054,17.379999999999747,106.76731707316951,1.5401498748304476
2025-05-21,66.15000000000191,784,502.65000000000293,11.379999999999844,105.80023809523694,1.53842496852238
2025-05-22,194.22000000000003,1446,804.2600000000014,18.56000000000012,107.85651162790586,1.5572360109222434
2025-05-23,100.64999999999714,1214,885.6900000000079,16.399999999999785,107.6927272727261,1.5726538150736127
2025-05-24,37.49999999999977,1431,1083.0300000000068,20.16999999999978,106.13288888888775,1.5494044957397828
2025-05-25,-37.20999999999913,1000,623.1900000000005,14.019999999999774,103.01673913043369,1.4529448283489845
2025-05-26,81.95999999999958,1241,885.6800000000027,18.459999999999862,102.56872340425423,1.4608955825016474
2025-05-27,-264.8400000000015,1046,649.5600000000028,15.759999999999744,94.91437499999893,1.0901519389561964
2025-05-28,-270.4200000000003,1482,961.3900000000018,23.709999999999898,87.45857142857038,0.8705068198540926
2025-05-29,-229.81000000000364,1550,926.6000000000006,24.470000000000105,81.1131999999989,0.7446600949345342
