date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-22,51.24999999999977,176,82.60000000000002,2.849999999999994,51.24999999999977,51.24999999999977
2025-05-23,24.510000000000105,282,155.63,5.119999999999975,37.87999999999994,2.833208676140644
2025-05-24,66.5600000000004,161,89.34,2.8199999999999963,47.44000000000009,2.730052977067556
2025-05-25,0.0,0,0.0,0.0,35.58000000000007,1.397231871072285
2025-05-26,-25.550000000000068,159,76.06,3.03,23.354000000000042,0.6988775704482745
2025-05-27,-56.820000000000334,134,58.439999999999955,2.459999999999998,9.991666666666646,0.23399569371128173
2025-05-28,-21.219999999999516,206,79.45000000000003,3.589999999999993,5.532857142857194,0.13490273341090547
2025-05-29,11.059999999999263,246,121.37000000000002,4.829999999999984,6.223749999999953,0.1620417809815493
2025-05-30,71.98000000000116,246,150.58000000000004,4.279999999999991,13.530000000000086,0.32451201135833463
2025-05-31,55.80000000000064,152,92.94999999999995,2.6499999999999972,17.75700000000014,0.4274997461575196
