date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-22,52.089999999999804,179,87.88999999999999,2.8799999999999923,52.089999999999804,52.089999999999804
2025-05-23,30.52999999999986,267,142.21999999999986,4.9099999999999815,41.30999999999983,3.832096474953612
2025-05-24,65.03000000000065,154,83.63000000000001,2.739999999999997,49.216666666666775,3.458568980361798
2025-05-25,-45.25999999999976,161,103.34000000000003,3.160000000000001,25.59750000000014,0.5991146230115866
2025-05-26,-23.329999999999984,154,73.68,2.9700000000000006,15.812000000000115,0.3682788565294974
2025-05-27,-57.10000000000002,126,56.45,2.3299999999999983,3.660000000000091,0.07674248228598922
2025-05-28,-21.679999999999325,179,75.15000000000005,3.209999999999996,0.04000000000017475,0.000888183396937664
2025-05-29,10.679999999999609,238,117.97000000000003,4.729999999999987,1.370000000000104,0.032407788069185
2025-05-30,70.16000000000076,226,140.3499999999999,3.849999999999998,9.013333333333511,0.19878664080249203
2025-05-31,55.280000000000655,155,95.22999999999992,2.729999999999997,13.640000000000224,0.30177722914147553
