date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-22,48.25999999999976,162,83.72000000000004,2.699999999999996,48.25999999999976,48.25999999999976
2025-05-23,21.109999999999786,226,126.48000000000002,4.1899999999999995,34.684999999999775,2.555064456721901
2025-05-24,69.00000000000068,161,87.69999999999997,2.779999999999998,46.12333333333341,2.3521151081620144
2025-05-25,-47.19999999999948,149,93.31,2.890000000000001,22.79250000000019,0.5199788563489406
2025-05-26,-25.269999999999868,151,71.56000000000003,2.869999999999999,13.180000000000177,0.30183804934454567
2025-05-27,-58.92000000000047,126,58.849999999999966,2.3499999999999983,1.1633333333334026,0.024199797580366444
2025-05-28,-23.99999999999983,184,73.26,3.2799999999999963,-2.4314285714284876,-0.05359259991847009
2025-05-29,8.79999999999967,237,117.75000000000006,4.689999999999988,-1.0274999999999679,-0.02411925899921684
2025-05-30,70.06000000000097,231,146.94000000000003,3.979999999999998,6.871111111111247,0.14950324581407098
2025-05-31,51.64000000000101,153,97.26999999999998,2.6699999999999946,11.348000000000223,0.24873526737132823
