date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-18,-2.5599999999999454,117,58.670000000000016,2.25,-2.5599999999999454,-2.5599999999999454
2025-05-19,1.9000000000002615,134,67.71999999999997,2.6200000000000006,-0.329999999999842,-0.14798206278019133
2025-05-20,-20.69000000000011,126,62.20000000000001,2.390000000000001,-7.116666666666599,-0.728496446323842
2025-05-21,-0.36000000000001364,2,0.33,0.03,-5.427499999999952,-0.6063032274835668
2025-05-22,-1.9999999999997726,112,55.60999999999996,2.2100000000000013,-4.7419999999999165,-0.5837560350237657
2025-05-23,-8.940000000000055,111,54.95000000000001,2.110000000000001,-5.441666666666606,-0.7180187024889211
2025-05-24,24.109999999999673,78,32.63999999999999,1.530000000000001,-1.2199999999999949,-0.0976260579199707
2025-05-25,17.590000000000032,78,37.06999999999999,1.540000000000001,1.1312500000000085,0.08543043711975389
2025-05-26,-20.44999999999999,88,29.27,1.720000000000001,-1.2666666666666577,-0.08915287294476774
2025-05-27,25.6899999999996,94,40.56999999999999,1.8200000000000012,1.4289999999999679,0.09091126762248566
2025-05-28,22.2199999999998,110,49.40999999999998,2.1300000000000012,3.319090909090862,0.20570753837460143
2025-05-29,16.85000000000025,265,146.51999999999995,5.00999999999998,4.446666666666644,0.2797647157878769
2025-05-30,27.429999999999836,158,79.59999999999998,3.01,6.214615384615351,0.3777175129839503
2025-05-31,-5.810000000000002,127,59.870000000000026,2.460000000000001,5.355714285714255,0.3315370618093817
2025-06-01,-28.97999999999996,111,49.52999999999999,2.1300000000000012,3.0666666666666402,0.17226367100609785
2025-06-02,32.82000000000039,114,54.92999999999999,2.2300000000000013,4.92625,0.2637034515036859
2025-06-03,-1.0000000000001137,90,47.27999999999998,1.7600000000000011,4.577647058823523,0.25183985138369547
