date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-22,31.529999999999063,152,92.54999999999991,2.0400000000000005,31.529999999999063,31.529999999999063
2025-05-23,19.4399999999996,158,107.02999999999996,2.130000000000001,25.48499999999933,4.215880893300325
2025-05-24,38.989999999998645,208,142.00999999999993,3.1600000000000024,29.98666666666577,3.7225005345991664
2025-05-25,0.0,0,0.0,0.0,22.489999999999327,1.525776854242362
2025-05-26,16.550000000000182,144,92.89,2.1200000000000014,21.3019999999995,1.5901433863825636
2025-05-27,-32.06999999999988,126,81.10999999999983,1.9600000000000013,12.406666666666268,0.5313530558919127
2025-05-28,3.5700000000013006,303,175.32,5.309999999999975,11.144285714285559,0.5103350694453288
2025-05-29,-22.920000000001494,239,140.96999999999986,3.9099999999999917,6.886249999999677,0.29519907983680105
2025-05-30,12.400000000000205,148,96.29999999999994,2.2799999999999994,7.498888888888625,0.33990818377076765
2025-05-31,9.13999999999885,125,88.9,1.9600000000000013,7.662999999999647,0.3660346056356791
