date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-29,4.160000000000252,84,39.69000000000001,1.530000000000001,4.160000000000252,4.160000000000252
2025-05-30,-13.499999999999432,193,108.26,3.620000000000001,-4.66999999999959,-0.5288788221970184
2025-05-31,19.389999999999873,148,78.74000000000005,2.5299999999999976,3.350000000000231,0.2492652902158187
2025-06-01,-10.359999999999673,115,56.95000000000004,2.250000000000001,-0.07749999999974477,-0.00593163419192869
2025-06-02,18.87000000000012,93,40.26,1.7100000000000013,3.712000000000228,0.26650064510860894
2025-06-03,-19.209999999999752,182,78.66999999999999,3.279999999999999,-0.10833333333310217,-0.007072186351929873
2025-06-04,42.850000000000136,228,124.90000000000005,4.3499999999999925,6.028571428571646,0.29171007895617185
2025-06-05,21.820000000000164,145,80.17999999999996,2.7400000000000007,8.002500000000211,0.39963368078327755
2025-06-06,-15.590000000000089,132,65.59000000000003,2.5000000000000004,5.381111111111289,0.2653003462054123
2025-06-07,-13.739999999999839,109,58.82000000000004,2.020000000000001,3.469000000000176,0.17276699216875482
