date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-04-15,21.009999999999877,76,23.99,1.520000000000001,21.009999999999877,21.009999999999877
2025-04-16,34.6400000000001,56,19.219999999999988,1.1200000000000006,27.82499999999999,4.082905355832653
2025-04-17,4.730000000000075,21,6.57,0.4200000000000001,20.126666666666683,1.6461280687285418
2025-04-18,-4.939999999999884,15,4.639999999999999,0.3,13.860000000000042,0.9140365639301344
2025-04-19,18.930000000000064,36,11.409999999999997,0.7200000000000003,14.874000000000047,1.0846296526115984
2025-04-20,0.0,0,0.0,0.0,12.395000000000039,0.9053416631914467
2025-04-21,29.24000000000001,62,19.520000000000003,1.2400000000000007,14.801428571428605,1.0588387214883834
2025-04-22,26.710000000000036,53,16.409999999999993,1.0600000000000005,16.290000000000035,1.1928545403677686
2025-04-23,1.7400000000001228,15,4.5,0.3,14.673333333333378,1.0739332839918942
2025-04-24,-15.28999999999985,50,14.29,1.0000000000000004,11.677000000000055,0.7402731925460998
2025-04-25,-6.209999999999923,20,6.290000000000002,0.4000000000000001,10.050909090909148,0.6323475557474975
2025-04-26,20.930000000000177,48,14.329999999999998,0.9600000000000005,10.957500000000067,0.7063829638629229
2025-04-27,1.170000000000016,20,5.909999999999998,0.4000000000000001,10.204615384615447,0.6744602642312445
2025-04-28,-3.2099999999999795,11,2.99,0.21999999999999997,9.246428571428632,0.6171110699681244
2025-04-29,8.529999999999859,15,5.61,0.3,9.198666666666714,0.6354226870764629
2025-04-30,-16.80999999999989,50,15.810000000000002,1.0000000000000004,7.573125000000051,0.49285830203076686
2025-05-01,4.6600000000001955,13,4.079999999999999,0.25999999999999995,7.401764705882412,0.49600730160242296
2025-05-02,-4.089999999999918,19,5.53,0.38000000000000006,6.763333333333394,0.45886666432610346
2025-05-03,19.760000000000105,59,23.44,1.1800000000000006,7.447368421052694,0.5088150070153945
2025-05-04,-0.2599999999999909,25,7.880000000000002,0.5000000000000001,7.06200000000006,0.4916240030758941
2025-05-05,32.56999999999982,55,16.330000000000002,1.1000000000000005,8.276666666666715,0.5505249463098607
2025-05-06,-4.300000000000068,14,4.020000000000001,0.27999999999999997,7.705000000000044,0.5164118457676644
2025-05-07,-0.5500000000000114,10,2.8900000000000006,0.19999999999999998,7.346086956521781,0.5001049954740101
2025-05-08,11.479999999999848,43,13.659999999999993,0.8600000000000004,7.518333333333366,0.5219789489161596
2025-05-09,-14.830000000000041,50,13.829999999999984,1.0000000000000004,6.62440000000003,0.44830978297497903
2025-05-10,2.9599999999999795,13,4.02,0.25999999999999995,6.483461538461567,0.4469328253941506
2025-05-11,-8.029999999999802,29,8.549999999999999,0.5800000000000002,5.945925925925961,0.41015263988437034
2025-05-12,-10.939999999999714,42,13.1,0.8400000000000004,5.342857142857186,0.3665402701157307
2025-05-13,-2.1900000000000546,32,9.549999999999997,0.6400000000000002,5.083103448275902,0.35326977646996827
2025-05-14,11.879999999999995,84,24.679999999999986,1.680000000000001,5.309666666666705,0.37393598525141425
2025-05-15,-23.02999999999963,91,38.44999999999999,1.8200000000000012,4.395483870967791,0.29621497161868465
2025-05-16,-16.82000000000005,52,16.43999999999999,1.0400000000000005,3.732500000000046,0.24776970416443903
2025-05-17,3.9800000000001887,34,10.700000000000005,0.6800000000000003,3.7400000000000504,0.2521158749438145
2025-05-18,11.440000000000111,30,9.58,0.6000000000000002,3.9664705882353464,0.27033443181443484
2025-05-19,-5.080000000000155,22,6.9399999999999995,0.4400000000000001,3.7080000000000464,0.2550266788050732
2025-05-20,-0.9399999999999409,17,5.219999999999999,0.34,3.5788888888889354,0.24928479388083646
2025-05-21,0.0,0,0.0,0.0,3.4821621621622074,0.24568677240242393
2025-05-22,-2.4699999999999136,10,2.9499999999999993,0.19999999999999998,3.3255263157895203,0.23723491854469772
2025-05-23,-2.8399999999997476,41,19.320000000000004,0.8200000000000004,3.1674358974359493,0.22834531238687433
2025-05-24,16.639999999999873,25,7.86,0.5000000000000001,3.5042500000000474,0.25288052989640836
2025-05-25,-0.4999999999998863,9,2.7600000000000007,0.18,3.4065853658537075,0.24863355197969939
2025-05-26,-4.000000000000057,23,6.539999999999999,0.46000000000000013,3.2302380952381418,0.23779465515440876
2025-05-27,33.069999999999936,50,15.929999999999996,1.0000000000000004,3.9241860465116716,0.2771609408335756
2025-05-28,33.70999999999981,52,17.24999999999999,1.0400000000000005,4.601136363636402,0.31334874015332126
2025-05-29,-7.039999999999907,49,15.380000000000003,0.9800000000000005,4.342444444444484,0.297005930968731
2025-05-30,14.750000000000227,45,15.229999999999993,0.9000000000000005,4.568695652173957,0.3142077166484784
2025-05-31,-0.6799999999998363,18,5.239999999999999,0.36000000000000004,4.457021276595791,0.30941271412168647
2025-06-01,-10.699999999999875,38,12.5,0.7600000000000003,4.141250000000048,0.28723988785250604
2025-06-02,16.209999999999923,40,12.649999999999999,0.8000000000000004,4.387551020408209,0.30530193261796074
2025-06-03,-3.599999999999852,16,4.74,0.32,4.227800000000047,0.2962588192781309
