date,profit,quantity,volume,fees_paid,avg_profit,sharpe
2025-05-28,15.360000000000355,161,74.73999999999998,3.0399999999999996,15.360000000000355,15.360000000000355
2025-05-29,19.72000000000071,415,218.83999999999995,7.79999999999992,17.540000000000532,8.045871559632618
2025-05-30,27.189999999999827,258,135.8100000000001,4.759999999999981,20.756666666666963,4.249156968967422
2025-05-31,-9.339999999999748,150,71.82000000000001,2.9200000000000013,13.232500000000286,0.9657579109114985
2025-06-01,-33.31,171,72.98000000000002,3.330000000000001,3.924000000000228,0.17605418053918143
2025-06-02,35.110000000000355,187,79.14000000000003,3.5900000000000007,9.121666666666917,0.3892808474405721
2025-06-03,-5.860000000000014,168,86.56000000000002,3.2800000000000016,6.981428571428784,0.31281096982530004
2025-06-04,8.850000000000819,207,108.5300000000001,3.980000000000001,7.215000000000288,0.3454457093617326
2025-06-05,28.120000000000346,185,78.58,3.640000000000002,9.537777777778071,0.45946114109068753
2025-06-06,38.32000000000028,187,79.53999999999998,3.499999999999998,12.416000000000292,0.5774036732800436
