time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,DF_wind_gusts_10m_max,DF_wind_speed_10m_max,DF_daylight_duration,DF_sunshine_duration,DF_cloud_cover_max,DF_cloud_cover_min,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,CF_cloud_cover_high,CF_cloud_cover,CF_wind_speed_10m,CF_wind_gusts_10m,CF_cloud_cover_mid,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,STF_cloud_cover_high,STF_cloud_cover,STF_wind_speed_10m,STF_wind_gusts_10m,STF_cloud_cover_mid,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-05-19 16:39:50.707914,139,127149.292086,16.663888888888888,100,33,67,1,1.0,-4.799999999999997,2.5,-11.399999999999999,-4.100000000000001,-10.200000000000003,-2.9000000000000057,-22.799999999999997,-15.5,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-7.299999999999997,2.5,-12.299999999999997,7.5,1,0.0,0.0,0.0,0.0,100,100,20.5,27.0,100,-6.899999999999999,2.1000000000000014,-13.200000000000003,8.400000000000006,2,0.0,0.0,0.0,0.0,100,100,22.9,32.4,100,-6.481718848497582,-33,100,,,1.0,33.0,100.0,0,100,,,1.0,33.0,100.0,0,100,,,1.0,33.0,100.0,0,100,,,1.0,33.0,100.0,0,100,,,1.0,33.0,100.0,0
2025-05-19 16:53:51.967622,139,126308.032378,16.8975,16,39,61,0,1.0,-4.799999999999997,2.5,-11.399999999999999,-4.100000000000001,-10.200000000000003,-2.9000000000000057,-22.799999999999997,-15.5,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-7.299999999999997,2.5,-12.299999999999997,7.5,1,0.0,0.0,0.0,0.0,100,100,20.5,27.0,100,-6.899999999999999,2.1000000000000014,-13.200000000000003,8.400000000000006,2,0.0,0.0,0.0,0.0,100,100,22.9,32.4,100,-12.550541516245488,39,16,,,0.0,39.0,16.0,0,16,,,0.0,39.0,16.0,0,116,4.242640687119285,59.39696961966999,0.5,36.0,58.0,-6,116,4.242640687119285,59.39696961966999,0.5,36.0,58.0,-6,116,4.242640687119285,59.39696961966999,0.5,36.0,58.0,-6
2025-05-19 16:54:02.314277,139,126297.685723,16.900555555555552,20,38,62,0,1.0,-4.799999999999997,2.5,-11.399999999999999,-4.100000000000001,-10.200000000000003,-2.9000000000000057,-22.799999999999997,-15.5,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-7.299999999999997,2.5,-12.299999999999997,7.5,1,0.0,0.0,0.0,0.0,100,100,20.5,27.0,100,-6.899999999999999,2.1000000000000014,-13.200000000000003,8.400000000000006,2,0.0,0.0,0.0,0.0,100,100,22.9,32.4,100,-11.571899595830672,38,36,0.7071067811865476,2.8284271247461903,0.0,38.5,18.0,1,36,0.7071067811865476,2.8284271247461903,0.0,38.5,18.0,1,136,3.2145502536643185,47.384948383778294,0.3333333333333333,36.666666666666664,45.333333333333336,-5,136,3.2145502536643185,47.384948383778294,0.3333333333333333,36.666666666666664,45.333333333333336,-5,136,3.2145502536643185,47.384948383778294,0.3333333333333333,36.666666666666664,45.333333333333336,-5
2025-05-19 16:54:14.208532,139,126285.791468,16.903888888888886,29,37,63,0,1.0,-4.799999999999997,2.5,-11.399999999999999,-4.100000000000001,-10.200000000000003,-2.9000000000000057,-22.799999999999997,-15.5,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-7.299999999999997,2.5,-12.299999999999997,7.5,1,0.0,0.0,0.0,0.0,100,100,20.5,27.0,100,-6.899999999999999,2.1000000000000014,-13.200000000000003,8.400000000000006,2,0.0,0.0,0.0,0.0,100,100,22.9,32.4,100,-10.596567895971006,37,65,1.0,6.6583281184793925,0.0,38.0,21.666666666666668,2,65,1.0,6.6583281184793925,0.0,38.0,21.666666666666668,2,165,2.6299556396765835,39.54217158089997,0.25,36.75,41.25,-4,165,2.6299556396765835,39.54217158089997,0.25,36.75,41.25,-4,165,2.6299556396765835,39.54217158089997,0.25,36.75,41.25,-4
2025-05-19 17:01:33.669083,139,125846.330917,17.02583333333333,35,35,65,0,1.0,-4.799999999999997,2.1000000000000014,-11.399999999999999,-4.5,-10.200000000000003,-3.3000000000000043,-22.799999999999997,-15.899999999999999,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-6.899999999999999,2.1000000000000014,-13.200000000000003,8.400000000000006,2,0.0,0.0,0.0,0.0,100,100,22.9,32.4,100,-6.5,1.7000000000000028,-13.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-8.62942371431626,35,35,,,0.0,35.0,35.0,0,35,,,0.0,35.0,35.0,0,100,1.707825127659933,8.602325267042627,0.0,37.25,25.0,4,200,2.4083189157584592,34.35840508521896,0.2,36.4,40.0,-2,200,2.4083189157584592,34.35840508521896,0.2,36.4,40.0,-2
2025-05-19 18:00:50.233020,139,122289.76698,18.01388888888889,23,20,80,1,-1.0,-2.799999999999997,1.7000000000000028,-9.399999999999999,-4.899999999999999,-8.200000000000003,-3.700000000000003,-20.799999999999997,-16.299999999999997,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-4.5,1.7000000000000028,-11.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-3.799999999999997,1.0,-10.100000000000001,7.300000000000004,3,0.0,0.0,0.0,0.0,100,100,21.2,40.0,19,45.940829101216494,80,23,,,1.0,20.0,23.0,0,23,,,1.0,20.0,23.0,0,23,,,1.0,20.0,23.0,0,58,,,1.0,20.0,23.0,0,223,,,1.0,20.0,23.0,0
2025-05-19 18:00:57.388209,139,122282.611791,18.015833333333333,1,20,80,0,-1.0,-2.799999999999997,1.7000000000000028,-9.399999999999999,-4.899999999999999,-8.200000000000003,-3.700000000000003,-20.799999999999997,-16.299999999999997,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-4.5,1.7000000000000028,-11.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-3.799999999999997,1.0,-10.100000000000001,7.300000000000004,3,0.0,0.0,0.0,0.0,100,100,21.2,40.0,19,46.06596399810516,-80,24,0.0,15.556349186104045,0.5,20.0,12.0,0,24,0.0,15.556349186104045,0.5,20.0,12.0,0,24,0.0,15.556349186104045,0.5,20.0,12.0,0,59,0.0,15.556349186104045,0.5,20.0,12.0,0,224,0.0,15.556349186104045,0.5,20.0,12.0,0
2025-05-19 18:10:28.487630,139,121711.51237,18.174444444444447,60,9,91,1,-3.0,-0.7999999999999972,1.7000000000000028,-7.399999999999999,-4.899999999999999,-6.200000000000003,-3.700000000000003,-18.799999999999997,-16.299999999999997,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-2.5,1.7000000000000028,-9.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-1.7999999999999972,1.0,-8.100000000000001,7.300000000000004,3,0.0,0.0,0.0,0.0,100,100,21.2,40.0,19,-7.334279749478079,-9,63,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,63,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,87,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,87,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,287,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2
2025-05-19 18:10:28.487630,139,121711.51237,18.174444444444447,3,7,93,1,-3.0,-0.7999999999999972,1.7000000000000028,-7.399999999999999,-4.899999999999999,-6.200000000000003,-3.700000000000003,-18.799999999999997,-16.299999999999997,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-2.5,1.7000000000000028,-9.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-1.7999999999999972,1.0,-8.100000000000001,7.300000000000004,3,0.0,0.0,0.0,0.0,100,100,21.2,40.0,19,-5.371212757028955,-7,63,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,63,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,87,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,87,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2,287,1.4142135623730951,40.30508652763321,1.0,8.0,31.5,2
2025-05-19 18:10:29.746748,139,121710.253252,18.174722222222222,3,9,91,0,-3.0,-0.7999999999999972,1.7000000000000028,-7.399999999999999,-4.899999999999999,-6.200000000000003,-3.700000000000003,-18.799999999999997,-16.299999999999997,0.0,0.0,5.5,10.0,5.5,99,74.2,40.9,53017.01,0.0,100,76,-2.5,1.7000000000000028,-9.399999999999999,8.600000000000001,3,0.0,0.0,0.0,0.0,100,100,23.4,38.2,34,-1.7999999999999972,1.0,-8.100000000000001,7.300000000000004,3,0.0,0.0,0.0,0.0,100,100,21.2,40.0,19,-7.372565480188044,9,66,1.1547005383792517,32.90896534380867,0.6666666666666666,8.333333333333334,22.0,0,66,1.1547005383792517,32.90896534380867,0.6666666666666666,8.333333333333334,22.0,0,90,1.1547005383792517,32.90896534380867,0.6666666666666666,8.333333333333334,22.0,0,90,1.1547005383792517,32.90896534380867,0.6666666666666666,8.333333333333334,22.0,0,290,1.1547005383792517,32.90896534380867,0.6666666666666666,8.333333333333334,22.0,0
