time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2024-09-17 10:18:06.720317,8532fec1-8530-4a49-87c1-44fba98c79c9,HIGHCHI-24SEP18-B83.5,135653.28,56,1.0,83.5,88.0,37,63,0,0.0,4.5,4.5,0.0,0.0,0.0,37.0,0.0,0.0,-133.604,36.0,37,0
2024-09-17 10:18:20.409117,822e38f6-0705-44e1-b0af-31720bbe170a,HIGHCHI-24SEP18-T86,135639.591,180,3.5,84.276,88.0,15,85,1,-1.724,2.0,3.724,0.0,0.0,0.0,33.3,0.0,15.0,-157.356,84.0,85,1
2024-09-17 10:18:20.409117,77106b0d-41b1-4af1-989c-6d814d4682ed,HIGHCHI-24SEP18-T86,135639.591,200,3.5,84.37,88.0,16,84,1,-1.63,2.0,3.63,0.0,0.0,0.0,29.97,0.0,16.0,-146.265,83.0,84,1
2024-09-17 10:18:20.409117,1cac43fd-46e4-4655-8fe7-2839001668fb,HIGHCHI-24SEP18-T86,135639.591,200,3.5,84.467,88.0,17,83,1,-1.533,2.0,3.533,0.0,0.0,0.0,26.973,0.0,17.0,-137.036,82.0,83,1
2024-09-17 10:18:24.941766,e1530de2-e83a-4ab8-a3a6-70f898f1bb0a,HIGHCHI-24SEP18-T86,135635.058,160,3.5,84.455,88.0,15,85,1,-1.545,2.0,3.545,0.0,0.0,0.0,24.276,0.0,15.0,-118.048,83.147,85,1
2024-09-17 10:18:24.941766,b6120e29-ee2d-4aa8-944b-4622ab30dd1d,HIGHCHI-24SEP18-T86,135635.058,200,3.5,84.594,88.0,17,83,1,-1.406,2.0,3.406,0.0,0.0,0.0,21.848,0.0,17.0,-115.547,81.961,83,1
2024-09-17 10:18:24.941766,1aff0cc9-806d-44db-9528-3f875bf2b96a,HIGHCHI-24SEP18-T86,135635.058,200,3.5,84.622,88.0,16,84,1,-1.378,2.0,3.378,0.0,0.0,0.0,19.663,0.0,16.0,-102.934,83.0,84,1
2024-09-17 10:18:35.320794,4f13faab-e360-42fa-9d2c-b2eebcddd15c,HIGHCHI-24SEP18-T86,135624.679,140,3.5,84.925,88.0,19,81,1,-1.075,2.0,3.075,0.0,0.0,0.0,14.335,0.0,19.0,-94.113,76.726,81,1
2024-09-17 10:18:35.320794,7538b35a-b42f-4077-b299-441eda6edef4,HIGHCHI-24SEP18-T86,135624.679,200,3.5,84.892,88.0,20,80,1,-1.108,2.0,3.108,0.0,0.0,0.0,15.927,0.0,20.0,-104.002,75.647,80,1
2024-09-17 10:18:35.320794,ce4306ce-0f35-4fc9-8677-73952a931858,HIGHCHI-24SEP18-T86,135624.679,200,3.5,84.857,88.0,21,79,1,-1.143,2.0,3.143,0.0,0.0,0.0,17.697,0.0,21.0,-114.785,73.854,79,1
2024-09-17 10:31:11.979337,d6d319a1-a968-4165-ae2a-3cb3c41f3c71,HIGHCHI-24SEP18-T79,134868.021,50,-3.5,84.734,88.0,1,99,0,5.734,9.0,3.266,1.0,0.0,0.0,12.901,0.0,17.1,-81.54,0.0,1,0
2024-09-17 10:38:07.789828,9b9f2314-b5f1-4062-970a-f3b5d99db4d8,HIGHCHI-24SEP18-T86,134452.21,27,3.5,84.667,88.0,14,86,0,-1.333,2.0,3.333,0.9,0.0,0.0,11.611,0.0,14.0,-65.322,-80.698,-86,1
2024-09-17 11:32:36.860834,ac977a02-4d12-4b79-8d2d-fc3c7247dfcb,HIGHCHI-24SEP18-T86,131183.139,56,3.5,85.341,88.0,37,63,1,-0.659,2.0,2.659,0.81,0.0,0.0,10.45,0.0,37.0,-157.955,56.048,63,1
2024-09-17 11:32:36.860834,314ca684-e918-4e96-a7ad-13d377eb1607,HIGHCHI-24SEP18-T86,131183.139,4,3.5,85.393,88.0,37,63,1,-0.607,2.0,2.607,0.729,0.0,0.0,9.405,0.0,37.0,-154.452,57.47,63,1
2024-09-17 11:44:38.615125,eee98b30-cb25-412e-8e54-0979017969ee,HIGHCHI-24SEP18-T86,130461.385,56,3.5,85.541,88.0,47,53,1,-0.459,2.0,2.459,0.656,0.0,0.0,8.464,0.0,47.0,-198.759,45.12,53,1
2024-09-17 11:44:38.615125,8874456c-3c80-4e08-b983-ccfdbfb4bde1,HIGHCHI-24SEP18-T86,130461.385,1,3.5,85.572,88.0,46,54,1,-0.428,2.0,2.428,0.59,0.0,0.0,7.618,0.0,46.0,-191.275,46.757,54,1
2024-09-17 12:27:23.295142,1339c0ca-3f00-4079-bb8c-57e2f39ae970,HIGHCHI-24SEP18-T86,127896.705,37,3.5,85.63,88.0,49,51,0,-0.37,2.0,2.37,0.531,0.0,0.0,6.856,0.0,49.0,-203.562,-42.577,-51,1
2024-09-17 12:55:31.961604,c5fd883c-e4c5-4dac-aac7-cfb7b386f50d,HIGHCHI-24SEP18-B85.5,126208.038,4,3.0,85.575,88.0,37,63,1,0.075,2.5,2.425,0.478,0.0,0.0,6.171,37.0,44.1,-311.463,-36.0,-37,0
2024-09-17 13:32:20.213899,73329e92-2a55-47f3-839c-ef3711b09a2c,HIGHCHI-24SEP18-B83.5,123999.786,1,1.0,85.293,88.0,18,82,0,1.793,4.5,2.707,0.43,0.0,0.0,18.0,33.3,39.69,-314.502,17.0,18,0
2024-09-17 13:32:20.444793,c6b50772-3dba-4e5b-bea6-c0df8216fc50,HIGHCHI-24SEP18-B85.5,123999.555,1,3.0,85.302,88.0,34,66,0,-0.198,2.5,2.698,0.387,0.0,0.0,16.2,34.0,35.721,-292.375,33.0,34,0
2024-09-17 14:51:47.600082,3d44bb01-d121-4f74-ba79-ac9bbdfdfcf0,HIGHCHI-24SEP18-B83.5,119232.4,20,1.0,85.071,88.0,26,74,1,1.571,4.5,2.929,0.349,0.0,0.0,26.0,30.6,32.149,-300.595,-25.0,-26,0
2024-09-17 14:52:09.074641,cf9c0c31-3f10-44c8-8f20-4f8b1338ecb1,HIGHCHI-24SEP18-B81.5,119210.925,20,-1.0,84.477,88.0,16,84,1,2.977,6.5,3.523,0.314,0.0,16.0,23.4,27.54,28.934,-306.448,-15.0,-16,0
2024-09-17 14:52:46.582050,3b75d318-a9cd-4a33-a0d9-77aeb01ef03c,HIGHCHI-24SEP18-B85.5,119173.418,1,3.0,84.639,88.0,41,59,1,-0.861,2.5,3.361,0.282,0.0,14.4,21.06,41.0,26.041,-339.369,-40.0,-41,0
2024-09-17 14:52:46.582050,161c2bc6-6be2-4ae1-9300-e2a3542fcfb6,HIGHCHI-24SEP18-B85.5,119173.418,19,3.0,84.675,88.0,41,59,1,-0.825,2.5,3.325,0.254,0.0,12.96,18.954,41.0,23.437,-314.799,-40.0,-41,0
2024-09-17 17:10:41.519368,09446c07-4ac8-415b-befe-d7950e31d50a,HIGHCHI-24SEP18-B85.5,110898.481,1,3.0,84.758,88.0,34,66,0,-0.742,2.5,3.242,0.167,0.0,8.503,12.436,34.0,15.377,-211.165,32.84,34,0
2024-09-17 17:10:41.519368,4101b6bc-744d-43ec-8d00-559a882540e9,HIGHCHI-24SEP18-B85.5,110898.481,200,3.0,84.652,88.0,28,72,0,-0.848,2.5,3.348,0.185,0.0,9.448,13.817,28.0,17.085,-198.983,25.756,28,0
2024-09-17 17:10:41.519368,9beeaeda-4bc2-461a-85c6-55225ec45947,HIGHCHI-24SEP18-B85.5,110898.481,60,3.0,84.626,88.0,32,68,0,-0.874,2.5,3.374,0.229,0.0,11.664,17.059,32.0,21.093,-251.919,24.863,32,0
2024-09-17 17:10:41.519368,75d120e9-3a86-4807-b461-f15c57a96365,HIGHCHI-24SEP18-B85.5,110898.481,200,3.0,84.64,88.0,30,70,0,-0.86,2.5,3.36,0.206,0.0,10.498,15.353,30.0,18.984,-224.204,27.138,30,0
2024-09-17 17:10:48.289386,b217b680-df13-4810-ba3b-e23651a7fb8f,HIGHCHI-24SEP18-T86,110891.711,200,3.5,85.232,88.0,53,47,1,-0.768,2.0,2.768,0.15,0.0,7.653,11.192,30.6,53.0,-357.429,30.4,47,1
2024-09-17 17:10:48.289386,4b5241c8-d048-48cb-89b4-04b05ad93f20,HIGHCHI-24SEP18-T86,110891.711,200,3.5,85.259,88.0,51,49,1,-0.741,2.0,2.741,0.135,0.0,6.887,10.073,27.54,51.0,-328.123,32.545,49,1
2024-09-17 17:10:48.289386,486aefa3-6077-4073-b44f-65eeac3c80ca,HIGHCHI-24SEP18-T86,110891.711,1,3.5,85.233,88.0,43,57,1,-0.767,2.0,2.767,0.122,0.0,6.199,9.066,24.786,43.0,-272.339,42.381,57,1
2024-09-17 17:10:48.289386,19b416cc-efcf-41eb-b739-d26ccacbfda7,HIGHCHI-24SEP18-T86,110891.711,1,3.5,85.356,88.0,53,47,1,-0.644,2.0,2.644,0.109,0.0,5.579,8.159,22.307,53.0,-306.163,33.664,47,1
2024-09-17 17:10:48.289386,063a2527-5c64-42d7-8363-532709ddc191,HIGHCHI-24SEP18-T86,110891.711,40,3.5,85.374,88.0,50,50,1,-0.626,2.0,2.626,0.098,0.0,5.021,7.343,20.077,50.0,-278.337,37.973,50,1
2024-09-17 17:11:02.296568,c73b446c-eb50-47ed-a385-63afa97d771c,HIGHCHI-24SEP18-B85.5,110877.703,20,3.0,85.385,88.0,25,75,1,-0.115,2.5,2.615,0.089,0.0,4.519,6.609,25.0,45.0,-270.853,-17.115,-25,0
2024-09-17 17:11:17.451502,755ccf53-838c-42a8-bb4c-3875c3c5cb89,HIGHCHI-24SEP18-B83.5,110862.548,33,1.0,85.206,88.0,11,89,0,1.706,4.5,2.794,0.065,0.0,3.294,11.0,18.225,32.805,-197.539,9.496,11,0
2024-09-17 17:11:17.451502,7b49f813-a29d-463a-a111-341aa7c1b4ab,HIGHCHI-24SEP18-B83.5,110862.548,66,1.0,85.26,88.0,10,90,0,1.76,4.5,2.74,0.072,0.0,3.66,10.0,20.25,36.45,-219.573,8.31,10,0
2024-09-17 17:11:17.451502,8982c16a-29b8-47cb-8911-d03fadd0ce40,HIGHCHI-24SEP18-B83.5,110862.548,1,1.0,85.118,88.0,18,82,0,1.618,4.5,2.882,0.08,0.0,4.067,18.0,22.5,40.5,-277.487,16.212,18,0
2024-09-17 17:20:43.275512,4557facf-6b19-4f66-975b-23bca5405339,HIGHCHI-24SEP18-T86,110296.724,56,3.5,85.459,88.0,57,43,1,-0.541,2.0,2.541,0.058,0.0,2.965,9.9,16.403,57.0,-302.092,24.736,43,1
2024-09-17 17:28:45.446320,75e64f56-131f-4ba5-9a8c-a77376047c5c,HIGHCHI-24SEP18-B85.5,109814.554,5,3.0,85.463,88.0,23,77,0,-0.037,2.5,2.537,0.052,0.0,2.668,8.91,23.0,51.3,-296.072,9.334,23,0
2024-09-17 17:28:45.469751,af03cfae-ae24-4b90-a3f0-5ce954f7c429,HIGHCHI-24SEP18-B85.5,109814.53,40,3.0,85.464,88.0,22,78,0,-0.036,2.5,2.536,0.047,0.0,2.402,8.019,22.0,46.17,-263.596,7.672,22,0
2024-09-17 17:28:54.223139,e160af91-2922-4bbf-bd7d-af7bdc1f73e8,HIGHCHI-24SEP18-B85.5,109805.777,3,3.0,85.465,88.0,23,77,1,-0.035,2.5,2.535,0.042,0.0,2.161,7.217,23.0,41.553,-242.779,-5.714,-23,0
2024-09-17 17:29:01.337230,eb8c5cd9-4d10-458e-ad9c-f0ae1f26c1e3,HIGHCHI-24SEP18-B85.5,109798.663,120,3.0,85.466,88.0,22,78,0,-0.034,2.5,2.534,0.038,0.0,1.945,6.495,22.0,37.398,-216.766,4.172,22,0
2024-09-17 17:29:17.956934,2cfb8b89-4d05-4dd9-ab8d-83e3464be083,HIGHCHI-24SEP18-B85.5,109782.043,2,3.0,85.468,88.0,23,77,1,-0.032,2.5,2.532,0.034,0.0,1.751,5.846,23.0,33.658,-201.653,-3.78,-23,0
2024-09-17 17:29:39.230101,c752cc53-7b61-46f1-9298-df32e6604cbf,HIGHCHI-24SEP18-B85.5,109760.77,2,3.0,85.469,88.0,23,77,1,-0.031,2.5,2.531,0.031,0.0,1.576,5.261,23.0,30.292,-184.784,-3.684,-23,0
2024-09-17 17:29:55.990016,7f2977d2-b926-41bf-b0fa-72c958267902,HIGHCHI-24SEP18-B85.5,109744.01,1,3.0,85.47,88.0,23,77,1,-0.03,2.5,2.53,0.028,0.0,1.418,4.735,23.0,27.263,-169.994,-3.54,-23,0
