time,day_of_year,time_to_strike,time_of_day,count,yes_price,no_price,taker_side,shift,DF_temperature_2m_max,DF_temperature_2m_max_dev,DF_temperature_2m_min,DF_temperature_2m_min_dev,DF_apparent_temperature_max,DF_apparent_temperature_max_dev,DF_apparent_temperature_min,DF_apparent_temperature_min_dev,DF_showers_sum,DF_snowfall_sum,DF_precipitation_sum,DF_precipitation_hours,DF_rain_sum,DF_precipitation_probability_max,CF_temperature_2m,CF_temperature_2m_dev,CF_apparent_temperature,CF_apparent_temperature_dev,CF_precipitation_probability,CF_precipitation,CF_rain,CF_showers,CF_snowfall,STF_temperature_2m,STF_temperature_2m_dev,STF_apparent_temperature,STF_apparent_temperature_dev,STF_precipitation_probability,STF_precipitation,STF_rain,STF_showers,STF_snowfall,impact,result,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-03-19 14:12:31.312600,78,135988.6874,14.20861111111111,31,6,94,0,-3.0,1.3999999999999986,0.7999999999999972,-9.600000000000001,-10.200000000000003,-5.799999999999997,-6.399999999999999,-19.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,0.6000000000000014,0.7999999999999972,-5.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,2.6000000000000014,-1.2000000000000028,-3.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,8.064959568733158,6,31,,,0.0,6.0,31.0,0,31,,,0.0,6.0,31.0,0,31,,,0.0,6.0,31.0,0,31,,,0.0,6.0,31.0,0
2025-03-19 14:12:31.423948,78,135988.576052,14.20861111111111,40,20,80,0,-1.0,-0.6000000000000014,0.7999999999999972,-11.600000000000001,-10.200000000000003,-7.799999999999997,-6.399999999999999,-21.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-1.3999999999999986,0.7999999999999972,-7.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,0.6000000000000014,-1.2000000000000028,-5.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,9.864548736462098,20,71,,,0.0,20.0,40.0,0,71,,,0.0,20.0,40.0,0,71,,,0.0,20.0,40.0,0,71,,,0.0,20.0,40.0,0
2025-03-19 14:12:31.588752,78,135988.411248,14.20861111111111,26,34,66,1,1.0,-2.6000000000000014,0.7999999999999972,-13.600000000000001,-10.200000000000003,-9.799999999999997,-6.399999999999999,-23.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-3.3999999999999986,0.7999999999999972,-9.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,-1.3999999999999986,-1.2000000000000028,-7.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,33.16831683168317,66,97,,,1.0,34.0,26.0,0,97,,,1.0,34.0,26.0,0,97,,,1.0,34.0,26.0,0,97,,,1.0,34.0,26.0,0
2025-03-19 14:12:31.672723,78,135988.327277,14.20861111111111,26,26,74,1,3.0,-4.600000000000001,0.7999999999999972,-15.600000000000001,-10.200000000000003,-11.799999999999997,-6.399999999999999,-25.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-5.399999999999999,0.7999999999999972,-11.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,-3.3999999999999986,-1.2000000000000028,-9.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,-16.88336025848142,-26,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10
2025-03-19 14:12:31.672723,78,135988.327277,14.20861111111111,10,16,84,1,3.0,-4.600000000000001,0.7999999999999972,-15.600000000000001,-10.200000000000003,-11.799999999999997,-6.399999999999999,-25.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-5.399999999999999,0.7999999999999972,-11.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,-3.3999999999999986,-1.2000000000000028,-9.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,-6.930770061561724,-16,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10,133,7.0710678118654755,11.313708498984761,1.0,21.0,18.0,10
2025-03-19 14:15:27.209745,78,135812.790255,14.2575,1,30,70,0,3.0,-4.600000000000001,0.7999999999999972,-15.600000000000001,-10.200000000000003,-11.799999999999997,-6.399999999999999,-25.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-5.399999999999999,0.7999999999999972,-11.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,-3.3999999999999986,-1.2000000000000028,-9.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,-20.938263596064445,30,1,,,0.0,30.0,1.0,0,134,7.211102550927978,12.662279942148386,0.6666666666666666,24.0,12.333333333333334,-4,134,7.211102550927978,12.662279942148386,0.6666666666666666,24.0,12.333333333333334,-4,134,7.211102550927978,12.662279942148386,0.6666666666666666,24.0,12.333333333333334,-4
2025-03-19 14:20:40.738574,78,135499.261426,14.344444444444445,12,27,73,0,3.0,-4.600000000000001,0.7999999999999972,-15.600000000000001,-10.200000000000003,-11.799999999999997,-6.399999999999999,-25.7,-20.3,0.0,2.31,9.5,8.0,6.2,98.0,-5.399999999999999,0.7999999999999972,-11.899999999999999,7.299999999999997,2.0,0.0,0.0,0.0,0.0,-3.3999999999999986,-1.2000000000000028,-9.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,-17.940527681660896,27,12,,,0.0,27.0,12.0,0,146,6.075908711186061,10.3400515794974,0.5,24.75,12.25,-1,146,6.075908711186061,10.3400515794974,0.5,24.75,12.25,-1,146,6.075908711186061,10.3400515794974,0.5,24.75,12.25,-1
2025-03-19 15:26:23.776550,78,131556.22345,15.439722222222223,26,28,72,0,3.0,-4.600000000000001,-1.2000000000000028,-15.600000000000001,-12.200000000000003,-11.799999999999997,-8.399999999999999,-25.7,-22.3,0.0,2.31,9.5,8.0,6.2,98.0,-3.3999999999999986,-1.2000000000000028,-9.200000000000003,4.600000000000001,3.0,0.0,0.0,0.0,0.0,-2.3999999999999986,-2.200000000000003,-9.299999999999997,4.699999999999996,7.0,0.0,0.0,0.0,0.0,-18.963837158943264,28,26,,,0.0,28.0,26.0,0,26,,,0.0,28.0,26.0,0,26,,,0.0,28.0,26.0,0,172,5.458937625582472,10.862780491200215,0.4,25.4,15.0,-2
2025-03-19 16:00:53.609799,78,129486.390201,16.014722222222222,11,41,59,1,1.0,-2.6000000000000014,-2.200000000000003,-13.600000000000001,-13.200000000000003,-9.799999999999997,-9.399999999999999,-23.7,-23.3,0.0,2.31,9.5,8.0,6.2,98.0,-0.3999999999999986,-2.200000000000003,-7.299999999999997,4.699999999999996,7.0,0.0,0.0,0.0,0.0,-1.7999999999999972,-0.8000000000000043,-10.100000000000001,7.5,12.0,0.0,0.0,0.0,0.0,26.250620347394545,59,11,,,1.0,41.0,11.0,0,11,,,1.0,41.0,11.0,0,37,,,1.0,41.0,11.0,0,183,4.949747468305833,10.606601717798213,1.0,37.5,18.5,-7
2025-03-19 16:30:51.451712,78,127688.548288,16.514166666666668,6,28,72,0,3.0,-4.600000000000001,-2.200000000000003,-15.600000000000001,-13.200000000000003,-11.799999999999997,-9.399999999999999,-25.7,-23.3,0.0,2.31,9.5,8.0,6.2,98.0,-2.3999999999999986,-2.200000000000003,-9.299999999999997,4.699999999999996,7.0,0.0,0.0,0.0,0.0,-3.799999999999997,-0.8000000000000043,-12.100000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-19.01737242128121,28,6,,,0.0,28.0,6.0,0,6,,,0.0,28.0,6.0,0,17,,,0.0,28.0,6.0,0,43,0.0,14.142135623730951,0.0,28.0,16.0,0
2025-03-19 17:13:49.630913,78,125110.369087,17.230277777777776,5,22,78,1,-1.0,-0.6000000000000014,-0.8000000000000043,-11.600000000000001,-11.800000000000004,-7.799999999999997,-8.0,-21.7,-21.900000000000002,0.0,2.31,9.5,8.0,6.2,98.0,0.20000000000000284,-0.8000000000000043,-8.100000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-0.20000000000000284,-0.3999999999999986,-7.100000000000001,6.5,10.0,0.0,0.0,0.0,0.0,7.921859114015977,-22,5,,,1.0,22.0,5.0,0,5,,,1.0,22.0,5.0,0,11,,,1.0,22.0,5.0,0,48,,,1.0,22.0,5.0,0
2025-03-19 17:22:30.535342,78,124589.464658,17.375,26,27,73,0,3.0,-4.600000000000001,-0.8000000000000043,-15.600000000000001,-11.800000000000004,-11.799999999999997,-8.0,-25.7,-21.900000000000002,0.0,2.31,9.5,8.0,6.2,98.0,-3.799999999999997,-0.8000000000000043,-12.100000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-4.200000000000003,-0.3999999999999986,-11.100000000000001,6.5,10.0,0.0,0.0,0.0,0.0,-18.029769665362892,27,26,,,0.0,27.0,26.0,0,31,,,0.0,27.0,26.0,0,37,0.7071067811865476,14.142135623730951,0.0,27.5,16.0,1,74,0.5773502691896258,11.547005383792515,0.0,27.666666666666668,19.333333333333332,1
2025-03-19 17:32:36.328643,78,123983.671357,17.543333333333337,65,21,79,1,-1.0,-0.6000000000000014,-0.8000000000000043,-11.600000000000001,-11.800000000000004,-7.799999999999997,-8.0,-21.7,-21.900000000000002,0.0,2.31,9.5,8.0,6.2,98.0,0.20000000000000284,-0.8000000000000043,-8.100000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-0.20000000000000284,-0.3999999999999986,-7.100000000000001,6.5,10.0,0.0,0.0,0.0,0.0,8.927616279069767,-21,65,,,1.0,21.0,65.0,0,91,,,1.0,21.0,65.0,0,96,0.7071067811865476,42.42640687119285,1.0,21.5,35.0,1,113,0.7071067811865476,42.42640687119285,1.0,21.5,35.0,1
2025-03-19 17:59:26.169162,78,122373.830838,17.990555555555556,125,5,95,0,3.5,-5.100000000000001,-0.8000000000000043,-16.1,-11.800000000000004,-12.299999999999997,-8.0,-26.2,-21.900000000000002,0.0,2.31,9.5,8.0,6.2,98.0,-4.299999999999997,-0.8000000000000043,-12.600000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-4.700000000000003,-0.3999999999999986,-11.600000000000001,6.5,10.0,0.0,0.0,0.0,0.0,-2.882940756602423,5,150,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,150,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,246,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,263,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2
2025-03-19 17:59:26.169162,78,122373.830838,17.990555555555556,25,7,93,0,3.5,-5.100000000000001,-0.8000000000000043,-16.1,-11.800000000000004,-12.299999999999997,-8.0,-26.2,-21.900000000000002,0.0,2.31,9.5,8.0,6.2,98.0,-4.299999999999997,-0.8000000000000043,-12.600000000000001,7.5,12.0,0.0,0.0,0.0,0.0,-4.700000000000003,-0.3999999999999986,-11.600000000000001,6.5,10.0,0.0,0.0,0.0,0.0,-5.165360501567392,7,150,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,150,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,246,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2,263,1.4142135623730951,70.71067811865476,0.0,6.0,75.0,-2
2025-03-19 18:14:00.624102,78,121499.375898,18.233333333333334,1,5,95,1,-3.5,1.8999999999999986,-0.3999999999999986,-9.100000000000001,-11.399999999999999,-5.299999999999997,-7.599999999999994,-19.2,-21.499999999999996,0.0,2.31,9.5,8.0,6.2,98.0,2.299999999999997,-0.3999999999999986,-4.600000000000001,6.5,10.0,0.0,0.0,0.0,0.0,-2.799999999999997,4.699999999999996,-12.600000000000001,14.5,35.0,1.2,1.2,0.0,0.0,3.9735417919422726,-5,1,,,1.0,5.0,1.0,0,151,,,1.0,5.0,1.0,0,242,,,1.0,5.0,1.0,0,253,,,1.0,5.0,1.0,0
